city,level,index,pollutant,stations
Agartala,Very Poor,309,PM2.5,1
Agra,Moderate,142,"PM10, PM2.5",6
Ahmedabad,Moderate,129,PM2.5,9
Ajmer,Moderate,112,PM2.5,1
Akola,Moderate,138,PM10,1
Alwar,Moderate,116,PM2.5,1
Amaravati,Poor,219,PM2.5,1
Amravati,Moderate,130,PM10,2
Amritsar,Moderate,144,PM2.5,1
Angul,Poor,293,PM2.5,1
Ankleshwar,Moderate,128,PM2.5,1
Araria,Very Poor,302,PM2.5,1
Arrah,Poor,291,PM2.5,1
Asansol,Moderate,103,PM10,1
Aurangabad (Bihar),Satisfactory,58,CO,1
Aurangabad (Maharashtra),Moderate,155,PM2.5,3
Baddi,Poor,273,PM2.5,1
Badlapur,Moderate,182,PM10,1
Bagalkot,Satisfactory,58,PM10,1
Baghpat,Poor,212,PM2.5,1
Bahadurgarh,Poor,210,PM2.5,1
Balasore,Poor,223,PM2.5,1
Ballabgarh,Poor,285,PM2.5,1
Banswara,Moderate,132,PM2.5,1
Baran,Satisfactory,83,PM10,1
Barbil,Moderate,165,PM2.5,1
Bareilly,Satisfactory,94,PM10,2
Baripada,Poor,278,PM2.5,1
Barmer,Satisfactory,94,PM10,1
Barrackpore,Poor,243,PM2.5,1
Bathinda,Satisfactory,90,PM2.5,1
Belapur,Moderate,120,PM10,1
Belgaum,Satisfactory,64,PM10,1
Bengaluru,Satisfactory,88,PM10,12
Bettiah,Satisfactory,94,CO,1
Bhagalpur,Very Poor,367,PM2.5,2
Bharatpur,Very Poor,338,PM2.5,1
Bhilai,Moderate,111,"PM10, PM2.5",3
Bhilwara,Moderate,145,PM2.5,1
Bhiwadi,Poor,277,PM2.5,1
Bhiwandi,Poor,204,PM2.5,1
Bhiwani,Moderate,179,PM2.5,1
Bhopal,Moderate,136,PM2.5,3
Bhubaneswar,Poor,204,PM2.5,2
Bidar,Moderate,156,PM2.5,1
Bihar Sharif,Moderate,128,PM10,1
Bikaner,Poor,217,PM10,1
Bilaspur,Moderate,111,PM2.5,1
Bileipada,Moderate,189,PM2.5,1
Brajrajnagar,Satisfactory,86,PM10,1
Bulandshahr,Poor,236,PM2.5,1
Bundi,Moderate,137,PM2.5,1
Byasanagar,Poor,267,PM2.5,1
Byrnihat,Poor,265,PM2.5,1
Chamarajanagar,Good,44,PM10,1
Chandigarh,Poor,298,PM2.5,3
Chandrapur,Moderate,171,PM2.5,1
Charkhi Dadri,Moderate,169,PM2.5,1
Chennai,Moderate,114,"PM10, PM2.5",7
Chhal,Satisfactory,52,PM10,1
Chikkaballapur,Satisfactory,71,PM2.5,1
Chikkamagaluru,Satisfactory,55,PM10,1
Chittoor,Satisfactory,63,O3,1
Chittorgarh,Moderate,148,PM2.5,1
Churu,Moderate,174,PM2.5,1
Coimbatore,Satisfactory,85,PM2.5,1
Cuddalore,Satisfactory,96,"PM10, PM2.5",2
Cuttack,Poor,223,PM2.5,1
Damoh,Good,37,PM10,1
Dausa,Very Poor,303,O3,1
Davanagere,Satisfactory,63,PM10,1
Dehradun,Poor,265,PM2.5,1
Delhi,Very Poor,340,PM2.5,32
Dewas,Satisfactory,75,PM10,1
Dhanbad,Moderate,140,"NO2, SO2",2
Dharwad,Satisfactory,97,PM10,1
Dholpur,Poor,258,PM2.5,1
Dhule,Moderate,147,PM2.5,1
Durgapur,Moderate,142,PM2.5,1
Faridabad,Poor,263,PM2.5,4
Fatehabad,Moderate,160,PM2.5,1
Firozabad,Moderate,179,PM2.5,2
Gadag,Satisfactory,54,PM2.5,1
Gandhinagar,Satisfactory,65,PM10,3
Gangtok,Satisfactory,53,SO2,1
Gaya,Moderate,138,"PM10, PM2.5",3
Ghaziabad,Very Poor,309,PM2.5,4
Gorakhpur,Moderate,144,PM2.5,1
Greater Noida,Very Poor,322,PM2.5,2
Gummidipoondi,Moderate,185,PM2.5,1
Gurugram,Poor,237,PM2.5,3
Guwahati,Very Poor,304,PM2.5,4
Gwalior,Poor,233,"PM10, PM2.5",4
Hajipur,Moderate,179,PM10,1
Haldia,Moderate,122,PM2.5,1
Hanumangarh,Very Poor,378,PM2.5,1
Hapur,Poor,250,PM2.5,1
Hassan,Satisfactory,64,PM10,1
Hisar,Moderate,189,PM2.5,1
Howrah,Poor,243,PM2.5,3
Hubballi,Satisfactory,75,PM10,2
Hyderabad,Moderate,102,PM2.5,11
Imphal,Moderate,152,"SO2, PM2.5",2
Indore,Satisfactory,72,"PM10, PM2.5",4
Jabalpur,Moderate,118,PM2.5,4
Jaipur,Poor,230,PM2.5,6
Jaisalmer,Moderate,150,PM10,1
Jalandhar,Moderate,108,PM2.5,1
Jalgaon,Satisfactory,100,PM10,1
Jalna,Moderate,120,PM10,1
Jalore,Moderate,163,PM10,1
Jhalawar,Moderate,149,PM2.5,1
Jhansi,Moderate,113,PM10,1
Jhunjhunu,Moderate,148,PM2.5,1
Jind,Moderate,180,PM2.5,1
Jodhpur,Moderate,104,PM10,4
Kadapa,Satisfactory,54,PM2.5,1
Kaithal,Poor,266,PM2.5,1
Kalaburagi,Satisfactory,60,PM10,1
Kalyan,Moderate,114,PM10,1
Kannur,Satisfactory,63,PM10,1
Kanpur,Moderate,186,"PM10, PM2.5",3
Karauli,Poor,201,PM2.5,1
Karnal,Moderate,179,PM2.5,1
Karwar,Satisfactory,85,PM10,1
Kashipur,Poor,245,PM2.5,1
Katihar,Poor,208,PM2.5,1
Katni,Satisfactory,100,PM10,1
Keonjhar,Poor,209,PM2.5,1
Khanna,Moderate,131,PM2.5,1
Khurja,Moderate,141,PM2.5,1
Kishanganj,Poor,211,PM10,1
Kohima,Satisfactory,92,PM2.5,1
Kolar,Satisfactory,86,PM10,1
Kolhapur,Moderate,150,PM10,2
Kolkata,Poor,204,PM2.5,7
Kollam,Moderate,122,PM2.5,1
Korba,Satisfactory,64,"O3, PM10",2
Kota,Poor,214,PM2.5,2
Kunjemura,Moderate,137,PM10,1
Kurukshetra,Poor,229,PM2.5,1
Latur,Satisfactory,97,PM2.5,1
Lucknow,Poor,233,PM2.5,6
Ludhiana,Moderate,182,PM2.5,1
Madikeri,Good,45,PM2.5,1
Mahad,Satisfactory,90,PM10,1
Maihar,Satisfactory,52,CO,1
Mandi Gobindgarh,Moderate,148,PM2.5,1
Mandideep,Moderate,142,PM10,1
Mandikhera,Moderate,106,PM10,1
Manesar,Moderate,190,PM2.5,1
Mangalore,Satisfactory,97,PM10,1
Manguraha,Very Poor,301,PM2.5,1
Meerut,Poor,287,PM2.5,3
Milupara,Good,46,PM10,1
Moradabad,Moderate,172,"PM10, PM2.5",6
Motihari,Moderate,187,PM2.5,1
Mumbai,Moderate,146,PM2.5,24
Munger,Moderate,160,PM2.5,1
Muzaffarnagar,Very Poor,338,PM2.5,1
Muzaffarpur,Poor,263,PM2.5,3
Mysuru,Satisfactory,56,PM10,1
Nagaon,Poor,231,PM2.5,1
Nagpur,Satisfactory,100,"PM10, PM2.5",4
Naharlagun,Moderate,125,PM2.5,1
Nalbari,Poor,266,PM2.5,1
Nanded,Moderate,171,O3,1
Narnaul,Moderate,101,PM10,1
Nashik,Moderate,112,PM2.5,3
Navi Mumbai,Moderate,180,"O3, PM2.5",7
Nayagarh,Moderate,133,PM10,1
Noida,Poor,298,PM2.5,3
Ooty,Good,33,PM10,1
Pali,Moderate,183,PM2.5,1
Palwal,Satisfactory,100,PM10,1
Panchkula,Poor,212,PM2.5,1
Parbhani,Moderate,162,O3,1
Patiala,Moderate,158,PM2.5,1
Patna,Poor,275,"PM10, PM2.5",5
Pithampur,Moderate,131,PM2.5,1
Pratapgarh,Moderate,136,PM2.5,1
