city,level,index,pollutant,stations
Agra,Satisfactory,84,PM2.5,1
Ahmedabad,Satisfactory,68,PM2.5,1
Ajmer,Satisfactory,91,PM10,1
Amaravati,Good,35,PM2.5,1
Amritsar,Moderate,105,PM10,1
Asanol,Satisfactory,86,PM2.5,1
Aurangabad,Moderate,102,PM10,1
Bengaluru,Satisfactory,96,PM10,1
Bhiwadi,Moderate,128,PM10,1
Brajrajnagar,Moderate,127,PM2.5,1
Chandrapur,Moderate,102,"O3, PM10",2
Chennai,Moderate,148,"NO2, PM2.5",2
Delhi,Moderate,135,"O3, CO, PM10",29
Dewas,Moderate,121,PM10,1
Durgapur,Moderate,160,PM10,1
Faridabad,Satisfactory,76,O3,1
Gaya,Moderate,107,PM2.5,1
Ghaziabad,Satisfactory,98,PM2.5,1
Gurgaon,Moderate,134,PM2.5,1
Haldia,Good,41,PM10,1
Howrah,Satisfactory,73,O3,1
Hyderabad,Satisfactory,68,"O3, NO2, PM10",6
Jaipur,Moderate,129,"O3, PM10",3
Jalandhar,Satisfactory,60,PM2.5,1
Jodhpur,Poor,251,PM2.5,1
Kanpur,Satisfactory,62,CO,1
Khanna,Satisfactory,75,PM10,1
Kolkata,Satisfactory,64,O3,1
Kota,Moderate,114,PM10,1
Lucknow,Satisfactory,63,"O3, PM2.5",3
Ludhiana,Moderate,140,PM10,1
Mandi Gobindgarh,Satisfactory,81,CO,1
Mandideep,Poor,252,PM10,1
Moradabad,Satisfactory,94,PM10,1
Muzaffarpur,Moderate,184,O3,1
Nagpur,Satisfactory,62,O3,1
Nashik,Moderate,124,O3,1
Navi Mumbai,Moderate,101,CO,1
Noida,Moderate,113,PM10,2
Pali,Poor,216,PM2.5,1
Panchkula,Satisfactory,60,O3,1
Patiala,Satisfactory,89,PM10,1
Patna,Moderate,166,O3,1
Pithampur,Moderate,130,PM10,1
Pune,Satisfactory,93,PM10,1
Rohtak,Moderate,102,PM2.5,1
Rupnagar,Satisfactory,56,PM10,1
Satna,Satisfactory,73,CO,1
Siliguri,Satisfactory,58,O3,1
Solapur,Moderate,154,O3,1
Talcher,Moderate,101,PM10,1
Thane,Satisfactory,84,PM10,1
Thiruvananthapuram,Satisfactory,67,O3,1
Udaipur,Moderate,143,PM10,1
Ujjain,Moderate,154,O3,1
Varanasi,Moderate,107,PM2.5,1
Vijayawada,Satisfactory,60,PM10,1
Visakhapatnam,Satisfactory,90,PM10,1
