city,level,index,pollutant,stations
Agartala,Moderate,128,PM2.5,1
Agra,Satisfactory,66,PM10,6
Ahmedabad,Satisfactory,84,PM10,8
Aizawl,Satisfactory,62,PM10,1
Ajmer,Satisfactory,52,PM2.5,1
Alwar,Satisfactory,58,PM10,1
Amaravati,Satisfactory,65,CO,1
Ambala,Satisfactory,85,PM2.5,1
Amritsar,Moderate,106,PM2.5,1
Anantapur,Good,39,PM2.5,1
Ankleshwar,Satisfactory,80,CO,1
Araria,Moderate,134,PM10,1
Ariyalur,Good,32,NO2,1
Arrah,Moderate,148,PM2.5,1
Asansol,Moderate,120,PM10,1
Aurangabad (Bihar),Satisfactory,98,PM10,1
Aurangabad (Maharashtra),Satisfactory,54,PM10,1
Baddi,Poor,214,O3,1
Bagalkot,Good,46,PM10,1
Baghpat,Moderate,175,PM10,1
Bahadurgarh,Moderate,159,PM2.5,1
Ballabgarh,Satisfactory,58,PM10,1
Banswara,Satisfactory,88,O3,1
Baripada,Satisfactory,79,PM10,1
Barmer,Satisfactory,60,O3,1
Bathinda,Satisfactory,59,PM10,1
Begusarai,Poor,263,PM2.5,1
Belgaum,Satisfactory,53,PM10,1
Bengaluru,Satisfactory,79,"NO2, PM10",11
Bettiah,Moderate,196,PM10,1
Bhagalpur,Moderate,143,PM10,2
Bharatpur,Moderate,110,PM10,1
Bhilai,Good,24,"CO, NO2",3
Bhiwadi,Moderate,122,PM10,1
Bhiwani,Moderate,128,NO2,1
Bhopal,Satisfactory,91,PM10,3
Bihar Sharif,Moderate,172,PM10,1
Bikaner,Satisfactory,57,O3,1
Bileipada,Moderate,146,PM10,1
Brajrajnagar,Satisfactory,96,CO,1
Bulandshahr,Satisfactory,71,O3,1
Byrnihat,Satisfactory,86,PM10,1
Chamarajanagar,Good,37,PM10,1
Chandigarh,Moderate,126,"O3, PM10",3
Chandrapur,Satisfactory,66,PM10,1
Charkhi Dadri,Moderate,124,PM2.5,1
Chennai,Satisfactory,59,CO,6
Chhal,Good,39,PM10,1
Chikkaballapur,Good,37,PM10,1
Chikkamagaluru,Satisfactory,95,PM10,1
Chittorgarh,Satisfactory,64,O3,1
Churu,Satisfactory,70,O3,1
Cuddalore,Moderate,124,NO2,2
Dausa,Satisfactory,99,PM10,1
Davanagere,Good,35,PM10,1
Dehradun,Satisfactory,96,PM2.5,1
Delhi,Moderate,132,"CO, PM2.5",39
Dewas,Satisfactory,52,PM2.5,1
Dhanbad,Poor,249,PM2.5,1
Dharuhera,Moderate,134,PM10,1
Dharwad,Satisfactory,54,PM10,1
Dholpur,Satisfactory,78,PM2.5,1
Durgapur,Moderate,118,PM10,1
Eloor,Satisfactory,76,PM10,1
Faridabad,Moderate,147,PM2.5,3
Fatehabad,Moderate,153,PM10,1
Firozabad,Satisfactory,70,PM10,2
Gadag,Satisfactory,74,PM10,1
Gandhinagar,Satisfactory,63,PM2.5,3
Gangtok,Good,46,O3,1
Gaya,Satisfactory,96,PM10,3
Ghaziabad,Moderate,104,PM10,4
Gorakhpur,Moderate,137,PM2.5,1
Greater Noida,Moderate,132,"NO2, PM10",2
Gurugram,Moderate,118,"PM10, PM2.5",4
Guwahati,Satisfactory,74,O3,4
Gwalior,Satisfactory,88,PM2.5,4
Hajipur,Poor,214,PM10,1
Haldia,Good,47,PM10,1
Hanumangarh,Moderate,137,PM10,1
Hapur,Satisfactory,65,O3,1
Howrah,Satisfactory,56,PM10,3
Hubballi,Satisfactory,72,"CO, PM10",2
Hyderabad,Satisfactory,74,PM10,12
Imphal,Satisfactory,78,SO2,2
Indore,Good,46,NO2,2
Jabalpur,Satisfactory,59,O3,1
Jaipur,Satisfactory,62,"O3, PM10",6
Jalandhar,Satisfactory,92,PM10,1
Jhalawar,Satisfactory,56,O3,1
Jhansi,Moderate,113,PM10,1
Jind,Moderate,111,PM2.5,1
Jodhpur,Satisfactory,74,O3,3
Kadapa,Good,34,O3,1
Kaithal,Moderate,135,PM10,1
Kalaburgi,Good,22,PM10,2
Kalyan,Satisfactory,87,PM10,1
Kanchipuram,Good,32,PM10,1
Kanpur,Satisfactory,93,PM2.5,4
Karauli,Satisfactory,73,O3,1
Karnal,Satisfactory,87,PM10,1
Katihar,Moderate,131,PM10,1
Katni,Good,47,O3,1
Keonjhar,Satisfactory,80,PM10,1
Khanna,Satisfactory,58,PM10,1
Khurja,Satisfactory,79,PM2.5,1
Kishanganj,Satisfactory,93,PM10,1
Kochi,Satisfactory,71,PM10,1
Kohima,Satisfactory,78,PM2.5,1
Kolhapur,Satisfactory,62,PM10,2
Kolkata,Satisfactory,62,"O3, PM10",7
Kollam,Satisfactory,80,PM10,1
Korba,Satisfactory,58,"NO2, PM10",2
Kota,Satisfactory,85,PM2.5,3
Kurukshetra,Moderate,142,PM2.5,1
Lucknow,Satisfactory,99,PM10,6
Ludhiana,Satisfactory,89,PM2.5,1
Madikeri,Good,23,O3,1
Mandi Gobindgarh,Moderate,118,PM2.5,1
Mandideep,Satisfactory,87,PM10,1
Mandikhera,Satisfactory,88,PM10,1
Manesar,Satisfactory,98,PM10,1
Mangalore,Good,49,CO,1
Manguraha,Moderate,120,PM2.5,1
Meerut,Moderate,134,PM10,3
Milupara,Good,31,NO2,1
Moradabad,Satisfactory,66,"CO, PM10",6
Motihari,Moderate,110,NO2,1
Mumbai,Satisfactory,81,PM10,18
Munger,Moderate,171,PM10,1
Muzaffarnagar,Poor,234,PM2.5,1
Muzaffarpur,Moderate,194,PM2.5,3
Mysuru,Good,44,PM10,1
Nagaon,Satisfactory,86,O3,1
Nagpur,Good,38,PM2.5,1
Nalbari,Moderate,125,PM2.5,1
Narnaul,Satisfactory,93,PM10,1
Nashik,Good,41,PM10,1
Navi Mumbai,Satisfactory,89,PM10,2
Noida,Moderate,123,"NO2, PM10",4
Ooty,Good,49,SO2,1
Pali,Satisfactory,59,PM10,1
Panipat,Moderate,121,PM10,1
Patiala,Satisfactory,85,PM10,1
Patna,Poor,203,PM2.5,6
Pithampur,Satisfactory,52,PM10,1
Pratapgarh,Satisfactory,51,O3,1
Prayagraj,Good,45,PM10,3
Puducherry,Good,35,O3,1
Pune,Satisfactory,92,PM10,2
Purnia,Satisfactory,68,PM10,1
Raipur,Satisfactory,52,NO2,4
Rairangpur,Satisfactory,73,PM10,1
Rajamahendravaram,Good,45,PM10,1
Rajgir,Moderate,108,CO,1
Rajsamand,Good,50,PM10,1
Ramanagara,Satisfactory,51,O3,1
Ratlam,Satisfactory,70,NO2,1
Rishikesh,Satisfactory,61,PM10,1
Rohtak,Satisfactory,89,PM2.5,1
Rourkela,Moderate,106,"PM10, PM2.5",2
Rupnagar,Satisfactory,97,NO2,1
Sagar,Satisfactory,71,O3,1
Saharsa,Moderate,163,PM2.5,1
Salem,Satisfactory,88,SO2,1
Sasaram,Moderate,161,O3,1
Satna,Good,33,PM10,1
Shillong,Satisfactory,68,PM10,1
Sikar,Satisfactory,70,O3,1
Silchar,Good,40,CO,1
Siliguri,Satisfactory,61,PM10,1
Singrauli,Moderate,107,NO2,1
Sirohi,Satisfactory,83,O3,1
