city,level,index,pollutant,stations
Agartala,Satisfactory,80,PM2.5,1
Agra,Satisfactory,73,PM10,6
Ahmedabad,Satisfactory,75,"PM10, PM2.5",8
Ajmer,Moderate,104,PM10,1
Akola,Satisfactory,51,PM10,1
Alwar,Satisfactory,53,PM10,1
Amaravati,Satisfactory,56,PM10,1
Ambala,Satisfactory,91,CO,1
Amravati,Satisfactory,51,PM10,2
Amritsar,Satisfactory,54,O3,1
Anantapur,Good,46,PM10,1
Ankleshwar,Satisfactory,97,O3,1
Araria,Good,42,PM10,1
Arrah,Satisfactory,91,PM10,1
Asansol,Good,47,PM2.5,1
Aurangabad (Maharashtra),Good,44,PM10,2
Baddi,Satisfactory,75,PM10,1
Badlapur,Good,31,CO,1
Bagalkot,Good,43,PM10,1
Baghpat,Satisfactory,64,PM10,1
Bahadurgarh,Satisfactory,83,PM10,1
Ballabgarh,Good,42,CO,1
Banswara,Satisfactory,88,PM10,1
Baran,Moderate,111,PM2.5,1
Bareilly,Good,30,SO2,1
Baripada,Satisfactory,59,PM10,1
Barmer,Moderate,121,PM10,1
Bathinda,Satisfactory,65,PM10,1
Begusarai,Moderate,144,PM2.5,1
Belapur,Good,46,PM10,1
Belgaum,Good,48,CO,1
Bengaluru,Good,49,"CO, PM10",8
Bettiah,Satisfactory,93,PM10,1
Bhagalpur,Satisfactory,88,PM2.5,2
Bhilai,Good,31,"O3, PM10",3
Bhilwara,Moderate,134,PM10,1
Bhiwadi,Satisfactory,86,PM10,1
Bhiwandi,Good,39,PM10,1
Bhiwani,Satisfactory,80,CO,1
Bhopal,Satisfactory,64,"PM10, PM2.5",2
Bidar,Good,25,CO,1
Bihar Sharif,Good,28,CO,1
Bikaner,Moderate,114,PM10,1
Bilaspur,Good,29,PM10,1
Bileipada,Satisfactory,60,PM10,1
Bulandshahr,Good,43,PM2.5,1
Bundi,Satisfactory,81,PM10,1
Byrnihat,Moderate,169,PM2.5,1
Chamarajanagar,Good,45,PM10,1
Chandigarh,Satisfactory,66,PM10,3
Chandrapur,Good,45,PM10,1
Charkhi Dadri,Moderate,149,PM2.5,1
Chennai,Satisfactory,62,"CO, PM2.5",7
Chhal,Good,32,PM2.5,1
Chhapra,Satisfactory,77,PM10,1
Chikkamagaluru,Good,25,NO2,1
Chittoor,Good,37,O3,1
Chittorgarh,Satisfactory,72,PM10,1
Churu,Satisfactory,53,O3,1
Damoh,Good,22,CO,1
Dausa,Satisfactory,93,PM10,1
Davanagere,Good,27,PM10,1
Dehradun,Satisfactory,84,CO,1
Delhi,Satisfactory,91,PM10,23
Dewas,Satisfactory,57,PM10,1
Dhanbad,Moderate,188,CO,1
Dharwad,Good,39,PM10,1
Dholpur,Satisfactory,81,PM10,1
Dhule,Satisfactory,82,PM10,1
Durgapur,Satisfactory,66,PM10,1
Faridabad,Moderate,105,PM2.5,4
Fatehabad,Moderate,158,O3,1
Firozabad,Good,46,PM10,2
Gadag,Good,46,SO2,1
Gandhinagar,Satisfactory,98,PM2.5,2
Gangtok,Satisfactory,61,SO2,1
Gaya,Satisfactory,51,O3,3
Ghaziabad,Satisfactory,73,PM10,3
Gorakhpur,Satisfactory,51,SO2,1
Greater Noida,Moderate,163,PM10,2
Gummidipoondi,Satisfactory,79,PM10,1
Gurugram,Moderate,137,PM2.5,3
Guwahati,Satisfactory,65,"CO, SO2",3
Gwalior,Good,50,"PM10, PM2.5",4
Hajipur,Good,38,PM10,1
Haldia,Good,45,PM10,1
Hanumangarh,Moderate,111,PM10,1
Hapur,Good,49,PM10,1
Hassan,Good,45,PM10,1
Haveri,Good,42,CO,1
Hisar,Moderate,108,CO,1
Hosur,Good,38,PM10,1
Howrah,Good,47,PM10,3
Hubballi,Satisfactory,53,PM10,1
Hyderabad,Satisfactory,74,"O3, PM10",12
Indore,Satisfactory,83,PM10,1
Jabalpur,Good,39,CO,1
Jaipur,Satisfactory,95,"PM10, PM2.5",5
Jaisalmer,Moderate,136,PM10,1
Jalandhar,Satisfactory,60,PM10,1
Jalgaon,Good,46,PM2.5,1
Jalna,Good,37,NO2,1
