city,level,index,pollutant,stations
Agartala,Satisfactory,82,SO2,1
Agra,Satisfactory,88,O3,6
Ahmedabad,Moderate,104,PM10,7
Aizawl,Good,46,PM10,1
Ajmer,Satisfactory,89,PM10,1
Alwar,Satisfactory,84,PM10,1
Amaravati,Satisfactory,74,PM10,1
Ambala,Satisfactory,72,PM2.5,1
Amritsar,Moderate,101,PM10,1
Ankleshwar,Moderate,104,CO,1
Araria,Satisfactory,51,CO,1
Arrah,Moderate,106,PM10,1
Asansol,Satisfactory,82,PM10,1
Aurangabad (Bihar),Satisfactory,98,PM10,1
Aurangabad (Maharashtra),Moderate,137,PM10,1
Bagalkot,Satisfactory,62,O3,1
Baghpat,Moderate,157,PM10,1
Bahadurgarh,Moderate,136,PM10,1
Ballabgarh,Satisfactory,85,PM10,1
Banswara,Moderate,106,PM10,1
Baripada,Poor,201,O3,1
Barmer,Satisfactory,92,PM10,1
Bathinda,Moderate,181,PM2.5,1
Belgaum,Good,47,CO,1
Bengaluru,Satisfactory,63,CO,12
Bhagalpur,Satisfactory,80,PM10,2
Bharatpur,Moderate,140,PM10,1
Bhilai,Good,46,PM10,2
Bhiwadi,Moderate,200,PM10,1
Bhiwani,Satisfactory,88,PM2.5,1
Bhopal,Satisfactory,85,PM10,3
Bidar,Good,41,O3,1
Bihar Sharif,Satisfactory,79,PM10,1
Bikaner,Moderate,179,PM10,1
Bilaspur,Satisfactory,62,CO,1
Bileipada,Moderate,131,PM10,1
Bulandshahr,Moderate,105,PM10,1
Bundi,Moderate,155,CO,1
Byrnihat,Poor,221,PM10,1
Chamarajanagar,Good,45,PM10,1
Chandigarh,Moderate,108,PM10,3
Charkhi Dadri,Moderate,175,PM2.5,1
Chennai,Satisfactory,72,"CO, PM10",8
Chhal,Satisfactory,81,PM10,1
Chhapra,Moderate,128,PM10,1
Chikkaballapur,Good,45,PM10,1
Chikkamagaluru,Good,38,O3,1
Chittoor,Satisfactory,95,PM2.5,1
Churu,Moderate,152,PM10,1
Coimbatore,Moderate,152,PM10,1
Cuddalore,Good,25,PM2.5,1
Damoh,Good,18,PM10,1
Dausa,Moderate,150,PM10,1
Davanagere,Good,32,PM2.5,1
Dehradun,Satisfactory,68,PM10,1
Delhi,Moderate,158,PM2.5,37
Dewas,Moderate,109,PM10,1
Dhanbad,Moderate,176,CO,1
Dharuhera,Moderate,173,PM10,1
Dholpur,Satisfactory,100,O3,1
Durgapur,Satisfactory,55,PM10,1
Eloor,Satisfactory,72,PM10,1
Faridabad,Moderate,122,"PM10, PM2.5",4
Fatehabad,Satisfactory,98,O3,1
Firozabad,Moderate,128,PM10,2
Gadag,Moderate,106,PM10,1
Gandhinagar,Satisfactory,81,"O3, PM2.5",3
Gangtok,Satisfactory,51,O3,1
Gaya,Satisfactory,76,PM2.5,3
Ghaziabad,Moderate,152,PM10,4
Gorakhpur,Satisfactory,68,SO2,1
Greater Noida,Moderate,171,PM10,2
Gummidipoondi,Moderate,106,PM10,1
Gurugram,Poor,204,"PM10, PM2.5",4
Guwahati,Satisfactory,51,PM10,4
Gwalior,Moderate,110,PM10,1
Hajipur,Satisfactory,51,O3,1
Haldia,Satisfactory,51,PM10,1
Hanumangarh,Poor,211,PM10,1
Hapur,Satisfactory,62,PM10,1
Hassan,Good,49,PM10,1
Haveri,Good,40,PM10,1
Hisar,Moderate,113,PM2.5,1
Hosur,Satisfactory,65,PM10,1
Howrah,Satisfactory,83,"CO, PM10",3
Hubballi,Satisfactory,86,PM10,2
Hyderabad,Satisfactory,84,PM10,9
Indore,Satisfactory,74,PM10,2
Jabalpur,Satisfactory,96,PM10,1
Jaipur,Moderate,120,PM10,5
Jaisalmer,Moderate,135,PM10,1
Jalandhar,Poor,205,PM10,1
Jhalawar,Satisfactory,71,PM10,1
Jhansi,Satisfactory,67,PM2.5,1
Jhunjhunu,Satisfactory,92,O3,1
Jind,Satisfactory,86,CO,1
Jodhpur,Moderate,115,PM10,3
Kadapa,Satisfactory,62,O3,1
Kalaburgi,Satisfactory,71,PM10,1
Kalyan,Moderate,108,PM10,1
Kanchipuram,Good,44,PM10,1
Kanpur,Satisfactory,89,"CO, PM10",4
Karauli,Satisfactory,93,O3,1
Karnal,Satisfactory,78,PM10,1
Katihar,Satisfactory,82,CO,1
Katni,Moderate,125,PM10,1
Keonjhar,Satisfactory,100,PM10,1
Khanna,Satisfactory,89,PM10,1
Khurja,Good,44,PM2.5,1
Kishanganj,Satisfactory,65,CO,1
Kochi,Satisfactory,68,CO,1
Kohima,Satisfactory,73,PM10,1
Kolhapur,Satisfactory,60,PM10,2
Kolkata,Satisfactory,52,PM10,7
Kollam,Satisfactory,52,PM10,1
Koppal,Satisfactory,93,O3,1
Korba,Moderate,136,"PM10, PM2.5",2
Kota,Satisfactory,76,PM2.5,3
Kurukshetra,Moderate,122,PM2.5,1
Lucknow,Moderate,136,PM10,6
Ludhiana,Moderate,149,PM10,1
Madikeri,Good,29,O3,1
Mandi Gobindgarh,Satisfactory,93,PM10,1
Mandideep,Satisfactory,87,PM10,1
Mandikhera,Satisfactory,75,PM10,1
Manesar,Poor,261,PM2.5,1
Mangalore,Good,41,PM10,1
Meerut,Moderate,156,PM10,2
Milupara,Satisfactory,71,PM10,1
Moradabad,Satisfactory,80,SO2,6
Motihari,Satisfactory,67,NO2,1
Mumbai,Satisfactory,69,PM10,18
Munger,Satisfactory,91,PM10,1
Muzaffarnagar,Moderate,124,PM10,1
Muzaffarpur,Moderate,134,O3,3
Mysuru,Satisfactory,54,O3,1
Nagaon,Satisfactory,86,PM10,1
Nagpur,Satisfactory,79,PM10,1
Naharlagun,Good,47,PM2.5,1
Nalbari,Satisfactory,61,PM10,1
Nandesari,Good,25,CO,1
Narnaul,Moderate,120,PM10,1
Nashik,Satisfactory,65,PM10,3
Navi Mumbai,Satisfactory,78,PM10,2
Nayagarh,Moderate,157,PM10,1
Noida,Moderate,182,"NO2, PM10",4
Ooty,Moderate,106,PM10,1
Pali,Moderate,111,PM10,1
Palkalaiperur,Satisfactory,62,SO2,1
Palwal,Satisfactory,74,PM10,1
Patiala,Moderate,104,PM10,1
Patna,Satisfactory,93,PM2.5,6
Pimpri Chinchwad,Moderate,102,PM2.5,2
Pithampur,Satisfactory,100,PM10,1
Pratapgarh,Moderate,118,PM10,1
Prayagraj,Satisfactory,74,PM10,3
Puducherry,Good,47,O3,1
Pune,Satisfactory,95,"NO2, PM2.5",3
Purnia,Satisfactory,82,PM10,1
Raichur,Good,46,SO2,1
Raipur,Satisfactory,74,"NO2, PM10",3
Rairangpur,Satisfactory,81,O3,1
Rajamahendravaram,Satisfactory,66,PM10,1
Rajgir,Satisfactory,62,PM10,1
Rajsamand,Moderate,103,PM10,1
Ramanagara,Satisfactory,71,O3,1
Ratlam,Moderate,101,PM10,1
Rishikesh,Satisfactory,52,PM10,1
Rohtak,Satisfactory,100,PM2.5,1
Rourkela,Moderate,103,PM10,2
Rupnagar,Moderate,101,PM10,1
Sagar,Satisfactory,77,O3,1
Saharsa,Satisfactory,75,O3,1
Samastipur,Moderate,113,PM10,1
Sasaram,Poor,228,O3,1
Satna,Satisfactory,96,PM10,1
Shillong,Good,43,PM2.5,1
Shivamogga,Satisfactory,52,PM10,1
Sikar,Satisfactory,86,PM10,1
Silchar,Good,49,CO,1
Siliguri,Satisfactory,58,O3,1
Singrauli,Poor,234,PM10,1
Sivasagar,Good,38,PM10,1
Solapur,Moderate,114,PM10,2
Sri Ganganagar,Poor,269,PM10,1
Suakati,Moderate,103,PM10,1
Surat,Poor,237,PM10,1
Tensa,Satisfactory,91,PM10,1
Thiruvananthapuram,Good,24,PM10,2
Thoothukudi,Good,37,PM10,1
Thrissur,Satisfactory,68,PM10,1
Tirupati,Satisfactory,72,PM10,2
Tonk,Moderate,155,PM10,1
Tumakuru,Satisfactory,87,CO,1
Tumidih,Moderate,130,PM10,1
Udaipur,Moderate,123,PM10,1
Ujjain,Moderate,144,PM2.5,1
Vapi,Good,46,PM10,1
Varanasi,Satisfactory,53,"O3, PM10",4
Vatva,Moderate,105,PM10,1
Vijayapura,Good,49,PM10,1
Vijayawada,Satisfactory,79,PM2.5,1
Visakhapatnam,Moderate,108,PM10,1
Vrindavan,Good,44,SO2,1
Yadgir,Satisfactory,58,PM10,1
