city,level,index,pollutant,stations
Ahmedabad,Moderate,197,PM2.5,1
Ajmer,Moderate,110,PM10,1
Amaravati,Satisfactory,76,PM10,1
Amritsar,Moderate,105,PM10,1
Asanol,Satisfactory,89,PM10,1
Aurangabad,Moderate,171,PM2.5,1
Bengaluru,Moderate,128,"PM10, PM2.5",3
Brajrajnagar,Moderate,120,CO,1
Chandrapur,Moderate,114,PM10,1
Chennai,Satisfactory,82,"O3, PM2.5",2
Delhi,Moderate,137,"O3, PM10",31
Dewas,Moderate,198,PM10,1
Faridabad,Moderate,136,NO2,1
Ghaziabad,Moderate,128,PM10,1
Gurgaon,Moderate,110,PM2.5,1
Haldia,Satisfactory,69,PM10,1
Howrah,Satisfactory,89,PM10,1
Hyderabad,Satisfactory,77,"O3, PM10",6
Jaipur,Moderate,133,PM10,2
Jalandhar,Moderate,107,PM10,1
Kanpur,Satisfactory,86,PM2.5,1
Kota,Poor,253,PM10,1
Lucknow,Moderate,138,PM2.5,4
Ludhiana,Moderate,133,PM10,1
Mandi Gobindgarh,Moderate,117,PM2.5,1
Mandideep,Very Poor,361,PM10,1
Moradabad,Moderate,174,PM10,1
Mumbai,Satisfactory,91,PM10,1
Nagpur,Moderate,113,PM10,1
Nashik,Moderate,121,PM2.5,1
Navi Mumbai,Moderate,107,CO,1
Noida,Moderate,122,PM10,2
Pali,Poor,249,PM2.5,1
Panchkula,Satisfactory,88,PM2.5,1
Patiala,Satisfactory,95,PM10,1
Patna,Moderate,143,PM2.5,1
Pithampur,Moderate,178,PM10,1
Pune,Moderate,137,PM10,1
Rajamahendravaram,Satisfactory,57,PM10,1
Satna,Satisfactory,97,PM10,1
Siliguri,Poor,214,PM2.5,1
Singrauli,Moderate,189,PM10,1
Thane,Moderate,152,PM10,1
Thiruvananthapuram,Satisfactory,79,O3,1
Tirupati,Satisfactory,88,PM10,1
Udaipur,Moderate,127,PM10,1
Ujjain,Moderate,184,PM10,1
Varanasi,Moderate,160,PM10,1
Vijayawada,Satisfactory,64,PM10,1
Visakhapatnam,Satisfactory,89,PM10,1
