city,level,index,pollutant,stations
Agartala,Satisfactory,81,PM10,1
Agra,Satisfactory,87,"PM10, PM2.5",6
Ahmedabad,Moderate,125,PM2.5,9
Ahmednagar,Moderate,113,PM10,1
Aizawl,Good,27,PM10,1
Ajmer,Moderate,107,O3,1
Akola,Moderate,122,PM10,1
Alwar,Moderate,102,PM10,1
Amaravati,Satisfactory,54,PM10,1
Ambala,Moderate,144,PM2.5,1
Amravati,Moderate,142,PM2.5,2
Amritsar,Poor,267,PM10,1
Anantapur,Good,39,O3,1
Angul,Poor,235,PM2.5,1
Ankleshwar,Moderate,144,PM2.5,1
Araria,Moderate,200,PM10,1
Arrah,Satisfactory,59,PM10,1
Asansol,Moderate,140,PM2.5,4
Aurangabad (Bihar),Moderate,107,PM10,1
Aurangabad (Maharashtra),Moderate,112,"PM10, PM2.5",3
Baddi,Very Poor,344,PM2.5,1
Badlapur,Moderate,185,PM2.5,1
Bagalkot,Good,39,PM10,1
Baghpat,Poor,277,PM10,1
Bahadurgarh,Very Poor,305,PM2.5,1
Balasore,Moderate,121,PM2.5,1
Ballabgarh,Moderate,187,PM10,1
Banswara,Moderate,128,PM10,1
Baran,Moderate,142,PM2.5,1
Barbil,Moderate,140,PM2.5,1
Bareilly,Moderate,124,"PM10, PM2.5",2
Baripada,Satisfactory,96,PM10,1
Barmer,Moderate,108,PM10,1
Barrackpore,Satisfactory,83,PM10,1
Bathinda,Moderate,183,PM10,1
Begusarai,Satisfactory,93,PM10,1
Belapur,Moderate,136,PM10,1
Belgaum,Satisfactory,70,PM10,1
Bengaluru,Satisfactory,62,"PM10, PM2.5",13
Bettiah,Moderate,106,CO,1
Bhagalpur,Moderate,110,"PM10, PM2.5",2
Bharatpur,Moderate,134,PM2.5,1
Bhilai,Moderate,141,"PM10, PM2.5",3
Bhilwara,Satisfactory,82,PM10,1
Bhiwadi,Poor,281,PM2.5,2
Bhiwandi,Poor,219,PM2.5,1
Bhiwani,Poor,238,PM2.5,1
Bhopal,Poor,275,PM2.5,3
Bhubaneswar,Moderate,131,"PM10, PM2.5",2
Bidar,Moderate,151,PM10,1
Bihar Sharif,Moderate,110,PM10,1
Bikaner,Poor,277,PM2.5,1
Bilaspur,Satisfactory,100,PM2.5,1
Boisar,Moderate,156,PM2.5,1
Bulandshahr,Moderate,173,PM10,1
Bundi,Moderate,149,PM2.5,1
Buxar,Satisfactory,93,PM2.5,1
Byasanagar,Moderate,143,PM2.5,1
Byrnihat,Poor,233,PM2.5,1
Chamarajanagar,Good,47,PM10,1
Chandigarh,Very Poor,332,PM2.5,3
Chandrapur,Moderate,141,PM10,1
Charkhi Dadri,Poor,292,PM2.5,1
Chengalpattu,Satisfactory,62,PM10,1
Chennai,Satisfactory,57,"CO, PM10",8
Chhal,Satisfactory,85,O3,1
Chhapra,Moderate,104,PM10,1
Chikkaballapur,Satisfactory,53,PM10,1
Chikkamagaluru,Good,48,PM10,1
Chittoor,Satisfactory,55,O3,1
Chittorgarh,Moderate,155,PM10,1
Churu,Moderate,191,PM10,1
Coimbatore,Satisfactory,72,PM10,2
Cuddalore,Good,29,PM2.5,1
Cuttack,Moderate,156,PM2.5,1
Damoh,Satisfactory,64,PM10,1
Dausa,Moderate,150,PM10,1
Davanagere,Good,35,PM10,1
Dehradun,Poor,246,PM2.5,1
Delhi,Very Poor,352,PM2.5,40
Dewas,Moderate,140,PM10,1
Dharuhera,Poor,261,PM2.5,1
Dharwad,Satisfactory,83,PM10,1
Dholpur,Moderate,123,PM10,1
Dhule,Poor,228,PM2.5,1
Dindigul,Good,49,PM10,1
Dungarpur,Moderate,102,PM2.5,1
Durgapur,Moderate,101,"O3, PM10",3
Eloor,Satisfactory,77,PM2.5,1
Faridabad,Poor,204,PM2.5,4
Fatehabad,Poor,203,PM2.5,1
