city,level,index,pollutant,stations
Agra,Severe,423,PM2.5,1
Ahmedabad,Very Poor,342,PM2.5,1
Bengaluru,Satisfactory,95,"O3, PM2.5",4
Chandrapur,Poor,221,PM2.5,1
Chennai,Moderate,167,PM2.5,3
Delhi,Very Poor,372,"PM10, PM2.5",7
Faridabad,Very Poor,367,PM2.5,1
Gaya,Very Poor,346,PM2.5,1
Gurgaon,Very Poor,377,PM2.5,1
Howrah,Moderate,147,PM10,1
Hyderabad,Moderate,191,"O3, PM2.5",3
Jaipur,Moderate,143,PM2.5,1
Kanpur,Very Poor,364,PM2.5,1
Kolkata,Moderate,177,NO2,1
Lucknow,Very Poor,354,PM2.5,2
Mumbai,Poor,271,PM10,1
Muzaffarpur,Very Poor,304,PM2.5,1
Nashik,Poor,201,PM2.5,1
Navi Mumbai,Satisfactory,57,CO,1
Panchkula,Good,24,NO2,1
Patna,Very Poor,335,PM2.5,1
Pune,Moderate,153,PM2.5,1
Rohtak,Poor,296,PM2.5,1
Solapur,Moderate,172,PM10,1
Thane,Moderate,184,O3,1
Tirupati,Moderate,152,PM2.5,1
Varanasi,Severe,415,PM2.5,1
Visakhapatnam,Moderate,109,PM2.5,1
