city,level,index,pollutant,stations
Agra,Severe,442,PM2.5,1
Bengaluru,Moderate,117,"NO2, PM2.5",5
Chandrapur,Moderate,123,PM2.5,1
Chennai,Satisfactory,93,PM2.5,2
Delhi,Severe,434,"PM10, PM2.5",5
Faridabad,Severe,453,PM2.5,1
Gaya,Very Poor,312,PM2.5,1
Haldia,Satisfactory,99,PM10,1
Hyderabad,Moderate,164,PM2.5,2
Jaipur,Very Poor,335,PM2.5,1
Kanpur,Severe,455,PM2.5,1
Lucknow,Very Poor,344,PM2.5,2
Mumbai,Moderate,199,PM2.5,1
Muzaffarpur,Severe,422,PM2.5,1
Navi Mumbai,Moderate,116,CO,1
Panchkula,Satisfactory,72,PM2.5,1
Patna,Severe,439,PM2.5,1
Pune,Poor,226,PM2.5,1
Varanasi,Severe,461,PM2.5,1
