city,level,index,pollutant,stations
Agra,Poor,285,PM2.5,1
Ahmedabad,Moderate,138,PM2.5,1
Aurangabad,Moderate,113,O3,1
Bengaluru,Good,42,PM2.5,1
Chennai,Satisfactory,80,PM2.5,3
Delhi,Poor,286,PM2.5,6
Durgapur,Moderate,187,PM10,1
Faridabad,Poor,294,PM2.5,1
Gaya,Poor,226,PM2.5,1
Hyderabad,Moderate,167,PM2.5,3
Kanpur,Very Poor,307,PM2.5,1
Kolkata,Poor,225,PM10,2
Lucknow,Poor,214,"NO2, PM2.5",3
Mumbai,Poor,214,PM2.5,1
Nagpur,Poor,254,PM2.5,1
Nashik,Poor,240,PM2.5,1
Navi Mumbai,Satisfactory,58,PM10,1
Panchkula,Poor,253,PM2.5,1
Patna,Poor,258,PM2.5,1
Pune,Moderate,158,PM2.5,1
Rohtak,Good,40,O3,1
Solapur,Moderate,164,PM10,1
Thane,Moderate,184,PM2.5,1
Tirupati,Moderate,106,NO2,1
Varanasi,Poor,291,PM10,1
Visakhapatnam,Poor,228,O3,1
