city,level,index,pollutant,stations
Agartala,Good,34,PM10,1
Agra,Satisfactory,70,"PM10, PM2.5",4
Ahmedabad,Satisfactory,81,"CO, PM10",8
Aizawl,Good,18,PM10,1
Ajmer,Moderate,107,PM10,1
Alwar,Moderate,158,PM10,1
Amaravati,Good,24,O3,1
Ambala,Satisfactory,77,PM10,1
Amritsar,Good,39,PM10,1
Ankleshwar,Satisfactory,85,PM10,1
Asansol,Good,39,PM10,1
Aurangabad,Satisfactory,61,CO,1
Bagalkot,Good,25,CO,1
Baghpat,Satisfactory,62,PM10,1
Bahadurgarh,Satisfactory,71,PM10,1
Ballabgarh,Satisfactory,71,PM2.5,1
Bathinda,Good,25,CO,1
Bengaluru,Good,45,"CO, NO2, PM10",9
Bhiwadi,Satisfactory,93,PM10,1
Bhiwani,Satisfactory,67,PM2.5,1
Bhopal,Satisfactory,52,O3,1
Bidar,Satisfactory,53,CO,1
Brajrajnagar,Satisfactory,94,NO2,1
Bulandshahr,Satisfactory,64,O3,1
Chamarajanagar,Good,41,PM10,1
Chandigarh,Good,49,PM10,1
Chandrapur,Good,20,O3,2
Charkhi Dadri,Satisfactory,63,PM2.5,1
Chennai,Good,48,"CO, PM10",7
Chikkaballapur,Good,38,PM10,1
Chikkamagaluru,Good,29,PM10,1
Damoh,Good,20,PM2.5,1
Davanagere,Good,18,O3,1
Delhi,Satisfactory,90,"PM10, PM2.5",37
Dewas,Good,29,PM10,1
Dharuhera,Moderate,130,PM2.5,1
Ernakulam,Satisfactory,58,CO,1
Faridabad,Moderate,119,"O3, PM10",3
Fatehabad,Satisfactory,68,O3,1
Gadag,Satisfactory,82,SO2,1
Gandhinagar,Satisfactory,81,PM2.5,3
Gaya,Satisfactory,58,"O3, CO",2
Ghaziabad,Satisfactory,85,"SO2, PM10",4
Gorakhpur,Good,30,PM10,1
Greater Noida,Satisfactory,97,PM10,2
Gurugram,Satisfactory,71,"PM10, PM2.5",4
Guwahati,Good,44,SO2,2
Gwalior,Satisfactory,57,O3,1
Haldia,Good,33,PM10,1
Hapur,Satisfactory,59,PM10,1
Hassan,Good,41,CO,1
Hisar,Satisfactory,64,PM10,1
Howrah,Satisfactory,67,"O3, CO, PM10",3
Hyderabad,Good,30,"NO2, SO2, PM10",5
Indore,Satisfactory,58,O3,1
Jabalpur,Good,38,O3,1
Jaipur,Satisfactory,74,"O3, PM10, PM2.5",3
Jalandhar,Satisfactory,63,PM10,1
Jind,Satisfactory,63,PM2.5,1
Jodhpur,Moderate,102,PM10,1
Kaithal,Satisfactory,57,SO2,1
Kalyan,Good,43,CO,1
Kannur,Good,38,NO2,1
Kanpur,Good,48,"O3, PM10, PM2.5",3
Karnal,Satisfactory,62,PM2.5,1
Katni,Satisfactory,58,PM10,1
Khanna,Satisfactory,80,PM10,1
Kochi,Good,40,CO,1
Kohima,Good,41,PM10,1
Kolkata,Good,45,"O3, PM10",6
Kollam,Satisfactory,72,PM10,1
Koppal,Satisfactory,77,CO,1
Kozhikode,Satisfactory,55,CO,1
Kurukshetra,Satisfactory,59,PM2.5,1
Lucknow,Satisfactory,64,"O3, PM10, PM2.5",6
Ludhiana,Satisfactory,84,PM10,1
Maihar,Good,50,CO,1
Mandi Gobindgarh,Good,38,O3,1
Mandikhera,Satisfactory,51,O3,1
Manesar,Satisfactory,72,PM10,1
Manglore,Satisfactory,77,NO2,1
Medikeri,Good,25,CO,1
Meerut,Satisfactory,68,"O3, PM10",2
Moradabad,Satisfactory,75,PM10,1
Mumbai,Good,42,"CO, PM10, PM2.5",17
Muzaffarnagar,Satisfactory,87,PM10,1
Muzaffarpur,Good,49,PM2.5,1
Mysuru,Good,35,PM10,1
Nagpur,Satisfactory,83,O3,1
Naharlagun,Good,42,PM10,1
Narnaul,Moderate,107,PM2.5,1
Navi Mumbai,Good,44,"CO, NO2",2
Noida,Satisfactory,92,O3,3
Pali,Satisfactory,69,PM10,1
Panchkula,Satisfactory,61,PM2.5,1
Panipat,Satisfactory,59,PM10,1
Patiala,Good,44,PM10,1
Patna,Satisfactory,65,"O3, PM10",5
Pithampur,Satisfactory,52,PM10,1
Prayagraj,Satisfactory,52,PM10,2
Pune,Satisfactory,67,"CO, PM2.5",5
Rajamahendravaram,Good,27,CO,1
Ramanagara,Good,35,O3,1
Ratlam,Good,44,PM10,1
Rohtak,Moderate,129,O3,1
Rupnagar,Good,50,PM10,1
Sagar,Good,31,CO,1
Satna,Satisfactory,67,PM10,1
Shillong,Good,14,SO2,1
Shivamogga,Good,32,O3,1
Siliguri,Satisfactory,51,PM10,1
Singrauli,Good,46,CO,1
Sirsa,Satisfactory,98,O3,1
Solapur,Good,39,PM10,1
Sonipat,Moderate,129,PM10,1
Srinagar,Satisfactory,100,PM10,1
Talcher,Satisfactory,74,NO2,1
Thane,Good,38,PM10,1
Thiruvananthapuram,Good,38,CO,1
Thoothukudi,Good,36,PM10,1
Thrissur,Satisfactory,55,O3,1
Tirupati,Good,38,CO,1
Ujjain,Satisfactory,69,O3,1
Vapi,Satisfactory,64,O3,1
Varanasi,Satisfactory,60,PM10,4
Vatva,Satisfactory,74,PM10,1
Visakhapatnam,Good,43,CO,1
Yadgir,Good,22,O3,1
Yamunanagar,Moderate,101,PM10,1
