city,level,index,pollutant,stations
Agra,Moderate,160,PM2.5,1
Ahmedabad,Satisfactory,94,PM2.5,1
Ajmer,Moderate,105,PM2.5,1
Amritsar,Moderate,124,PM10,1
Asanol,Satisfactory,81,PM2.5,1
Aurangabad,Moderate,124,PM10,1
Bengaluru,Moderate,115,PM2.5,2
Bhiwadi,Poor,239,PM2.5,1
Brajrajnagar,Moderate,123,PM10,1
Chandrapur,Satisfactory,94,"O3, PM10",2
Chennai,Moderate,110,"NO2, PM2.5",2
Delhi,Moderate,169,"O3, PM10",30
Dewas,Moderate,132,PM10,1
Durgapur,Moderate,100,PM10,1
Faridabad,Moderate,172,O3,1
Gaya,Moderate,133,PM2.5,1
Ghaziabad,Poor,262,PM2.5,1
Gurgaon,Moderate,170,O3,1
Haldia,Satisfactory,51,PM10,1
Howrah,Satisfactory,65,PM10,1
Hyderabad,Satisfactory,68,"O3, PM10",6
Jaipur,Moderate,156,"O3, PM10",3
Jalandhar,Moderate,122,PM2.5,1
Jodhpur,Very Poor,316,PM2.5,1
Kanpur,Moderate,124,PM2.5,1
Khanna,Moderate,116,PM10,1
Kolkata,Satisfactory,54,CO,1
Kota,Moderate,179,PM10,1
Lucknow,Moderate,141,PM2.5,4
Ludhiana,Moderate,126,PM10,1
Mandi Gobindgarh,Moderate,138,PM2.5,1
Mandideep,Poor,294,PM10,1
Moradabad,Moderate,164,PM2.5,1
Muzaffarpur,Poor,245,O3,1
Nagpur,Poor,231,PM2.5,1
Nashik,Moderate,165,O3,1
Navi Mumbai,Moderate,102,CO,1
Noida,Poor,200,O3,2
Pali,Very Poor,327,PM2.5,1
Panchkula,Satisfactory,81,O3,1
Patna,Poor,261,O3,1
Pithampur,Moderate,159,PM10,1
Pune,Satisfactory,88,PM10,1
Rohtak,Poor,232,PM2.5,1
Satna,Satisfactory,94,PM10,1
Siliguri,Satisfactory,66,O3,1
Solapur,Moderate,117,O3,1
Talcher,Moderate,111,PM10,1
Thane,Satisfactory,74,PM10,1
Thiruvananthapuram,Satisfactory,78,O3,1
Udaipur,Poor,206,PM10,1
Ujjain,Moderate,167,O3,1
Varanasi,Moderate,126,PM2.5,1
Vijayawada,Satisfactory,55,PM10,1
Visakhapatnam,Satisfactory,75,PM10,1
