city,level,index,pollutant,stations
Agartala,Satisfactory,61,PM10,2
Agra,Moderate,128,"PM10, PM2.5",6
Ahmedabad,Satisfactory,87,"O3, CO, PM2.5",8
Aizawl,Good,49,PM10,1
Ajmer,Satisfactory,100,PM10,1
Alwar,Satisfactory,89,PM10,1
Amaravati,Good,43,O3,1
Ambala,Poor,270,PM2.5,1
Amritsar,Poor,210,PM2.5,1
Arrah,Moderate,135,PM10,1
Asansol,Satisfactory,73,PM10,1
Aurangabad (Bihar),Moderate,197,PM10,1
Aurangabad (Maharashtra),Good,38,PM2.5,1
Baddi,Moderate,175,PM10,1
Bagalkot,Good,50,PM2.5,1
Baghpat,Moderate,185,PM10,1
Bahadurgarh,Poor,219,PM2.5,1
Ballabgarh,Moderate,162,PM2.5,1
Bareilly,Satisfactory,74,PM10,1
Begusarai,Moderate,125,PM2.5,1
Bengaluru,Satisfactory,56,PM10,9
Bettiah,Moderate,109,PM10,1
Bhagalpur,Moderate,161,PM10,2
Bhiwadi,Poor,279,PM2.5,1
Bhiwani,Poor,270,PM2.5,1
Bhopal,Satisfactory,68,PM10,1
Bihar Sharif,Very Poor,343,PM10,1
Bulandshahr,Poor,285,PM10,1
Chandigarh,Moderate,194,"O3, PM2.5",3
Chandrapur,Satisfactory,86,"PM10, PM2.5",2
Charkhi Dadri,Moderate,192,PM10,1
Chennai,Satisfactory,65,"O3, CO, PM2.5",8
Chhapra,Moderate,146,PM10,1
Chikkaballapur,Good,30,CO,1
Chikkamagaluru,Good,26,O3,1
Coimbatore,Good,30,CO,1
Damoh,Good,34,PM10,1
Darbhanga,Satisfactory,69,PM2.5,1
Delhi,Poor,249,PM10,35
Dewas,Moderate,115,PM10,1
Dharuhera,Poor,220,PM10,1
Durgapur,Satisfactory,99,PM10,1
Eloor,Satisfactory,55,PM2.5,1
Ernakulam,Good,41,NO2,1
Faridabad,Poor,210,"PM10, PM2.5",3
Firozabad,Moderate,110,"O3, PM10",2
Gandhinagar,Satisfactory,76,"PM10, PM2.5",3
Gaya,Moderate,142,"PM10, PM2.5",3
Ghaziabad,Poor,292,PM10,4
Gorakhpur,Satisfactory,55,PM10,1
Greater Noida,Poor,257,PM10,2
Gummidipoondi,Good,28,PM2.5,1
Gurugram,Poor,234,PM10,3
Guwahati,Good,41,PM10,1
Gwalior,Moderate,146,PM10,1
Hajipur,Moderate,128,PM2.5,1
Haldia,Satisfactory,63,PM10,1
Hapur,Very Poor,365,PM10,1
Hassan,Good,36,PM10,1
Hisar,Moderate,188,PM2.5,1
Howrah,Satisfactory,64,PM10,2
Hubballi,Good,49,CO,1
Hyderabad,Satisfactory,60,"O3, CO, PM2.5",13
Imphal,Satisfactory,82,"SO2, PM10",2
Indore,Satisfactory,96,PM10,1
Jabalpur,Satisfactory,98,PM10,1
Jaipur,Moderate,133,"PM10, PM2.5",3
Jalandhar,Poor,228,PM10,1
Jind,Poor,221,PM10,1
Jodhpur,Moderate,129,PM10,1
Kaithal,Very Poor,366,PM10,1
Kalaburgi,Good,35,O3,1
Kalyan,Satisfactory,53,PM10,1
Kannur,Satisfactory,53,PM2.5,1
Kanpur,Moderate,151,"PM10, PM2.5",3
Karnal,Moderate,168,PM10,1
Katihar,Moderate,171,PM10,1
Katni,Moderate,114,PM10,1
Khanna,Moderate,129,PM10,1
Khurja,Moderate,174,PM10,1
Kochi,Satisfactory,61,PM2.5,1
Kohima,Moderate,123,PM10,1
Kolkata,Satisfactory,66,"O3, PM10, PM2.5",6
Kollam,Satisfactory,52,PM10,1
Kota,Satisfactory,74,PM10,1
Kozhikode,Satisfactory,54,PM10,1
Kurukshetra,Very Poor,311,PM2.5,1
Lucknow,Poor,273,"PM10, PM2.5",4
Ludhiana,Poor,268,PM10,1
Madikeri,Good,18,O3,1
Maihar,Satisfactory,54,CO,1
Mandideep,Satisfactory,56,O3,1
Mandikhera,Moderate,101,PM10,1
Manesar,Moderate,173,PM2.5,1
Meerut,Very Poor,325,PM10,1
Moradabad,Moderate,150,PM10,4
Motihari,Moderate,158,O3,1
Mumbai,Satisfactory,55,"O3, CO, PM10",18
Munger,Moderate,200,PM10,1
Muzaffarnagar,Poor,275,PM10,1
Muzaffarpur,Satisfactory,99,"PM10, PM2.5",3
Mysuru,Good,33,PM10,1
Nagpur,Satisfactory,93,O3,1
Nandesari,Moderate,134,CO,1
Narnaul,Moderate,128,PM10,1
Nashik,Good,27,O3,1
Navi Mumbai,Satisfactory,58,CO,2
Noida,Poor,298,PM10,4
Pali,Satisfactory,95,PM10,1
Palwal,Moderate,143,PM10,1
Panchkula,Moderate,156,PM2.5,1
Panipat,Poor,285,PM10,1
Patiala,Moderate,187,PM10,1
Patna,Moderate,158,"PM10, PM2.5",5
Pithampur,Moderate,118,PM10,1
Prayagraj,Moderate,113,PM10,3
Puducherry,Good,46,O3,1
Pune,Satisfactory,79,"CO, NO2",4
Purnia,Poor,220,PM2.5,1
Raichur,Good,41,CO,1
Rajamahendravaram,Good,39,PM10,1
Rajgir,Moderate,139,PM10,1
Ramanagara,Good,29,SO2,1
Ratlam,Good,48,PM10,1
Rohtak,Very Poor,301,PM2.5,1
Rupnagar,Moderate,115,PM10,1
Sagar,Moderate,154,NO2,1
Saharsa,Moderate,179,PM10,1
Samastipur,Moderate,187,PM10,1
Sasaram,Moderate,188,PM10,1
Satna,Satisfactory,69,PM10,1
Shillong,Good,39,PM10,1
Shivamogga,Good,50,PM10,1
Siliguri,Satisfactory,60,PM10,1
Singrauli,Moderate,196,PM10,1
Sirsa,Poor,265,PM2.5,1
Solapur,Satisfactory,91,PM10,1
Sonipat,Moderate,191,PM10,1
Srinagar,Satisfactory,86,PM10,1
Talcher,Good,50,CO,1
Thane,Satisfactory,97,NO2,1
Thiruvananthapuram,Good,29,CO,1
Thoothukudi,Good,28,O3,1
Udaipur,Satisfactory,67,PM10,1
Ujjain,Satisfactory,91,PM10,1
Varanasi,Moderate,102,PM10,4
Vatva,Satisfactory,74,PM10,1
Vijayapura,Satisfactory,56,PM10,1
Visakhapatnam,Satisfactory,91,PM10,1
Vrindavan,Moderate,123,PM10,1
Yadgir,Good,29,CO,1
Yamunanagar,Poor,213,PM10,1
