city,level,index,pollutant,stations
Agartala,Very Poor,309,O3,1
Agra,Satisfactory,86,"O3, PM10",6
Ahmedabad,Satisfactory,86,PM10,8
Ahmednagar,Good,37,PM2.5,1
Aizawl,Good,17,PM10,1
Ajmer,Satisfactory,97,PM10,1
Akola,Good,43,PM10,1
Alwar,Satisfactory,97,PM10,1
Amaravati,Moderate,111,PM10,1
Amravati,Satisfactory,57,PM10,2
Amritsar,Satisfactory,91,PM10,1
Anantapur,Satisfactory,67,PM2.5,1
Angul,Moderate,143,PM2.5,1
Ankleshwar,Satisfactory,71,NO2,1
Araria,Satisfactory,62,PM10,1
Ariyalur,Satisfactory,51,PM10,1
Arrah,Satisfactory,54,PM10,1
Asansol,Moderate,125,"O3, PM10, PM2.5",4
Aurangabad (Maharashtra),Satisfactory,72,"O3, PM10",3
Baddi,Moderate,183,O3,1
Badlapur,Satisfactory,100,PM10,1
Baghpat,Moderate,147,PM10,1
Balasore,Moderate,109,PM10,1
Banswara,Satisfactory,100,CO,1
Baran,Satisfactory,68,PM10,1
Barbil,Moderate,151,O3,1
Bareilly,Satisfactory,66,PM10,1
Baripada,Satisfactory,95,PM10,1
Barmer,Moderate,132,PM10,1
Barrackpore,Satisfactory,89,PM10,1
Bathinda,Satisfactory,98,PM2.5,1
Belapur,Good,47,O3,1
Bengaluru,Satisfactory,62,"PM10, PM2.5",9
Bettiah,Satisfactory,56,PM10,1
Bhagalpur,Satisfactory,72,PM10,2
Bharatpur,Satisfactory,96,O3,1
Bhilai,Good,31,CO,1
Bhilwara,Satisfactory,70,PM2.5,1
Bhiwadi,Moderate,108,"PM10, PM2.5",2
Bhiwandi,Satisfactory,94,PM10,1
Bhopal,Satisfactory,99,"O3, PM10",3
Bhubaneswar,Satisfactory,73,PM10,2
Bikaner,Moderate,171,PM10,1
Bilaspur,Satisfactory,58,PM2.5,1
Bileipada,Moderate,136,PM10,1
Boisar,Satisfactory,52,PM10,1
Brajrajnagar,Satisfactory,97,PM10,1
Bulandshahr,Moderate,161,PM10,1
Buxar,Satisfactory,69,PM10,1
Byasanagar,Moderate,152,O3,1
Chamarajanagar,Good,41,PM10,1
Chandigarh,Moderate,132,"O3, PM10",2
Chandrapur,Moderate,108,"O3, PM10",2
Chengalpattu,Good,47,PM10,1
Chennai,Satisfactory,71,"PM10, PM2.5",7
Chhal,Satisfactory,58,PM10,1
Chhapra,Moderate,115,NO2,1
Chikkaballapur,Good,45,PM10,1
Chikkamagaluru,Good,44,PM10,1
Chittoor,Satisfactory,86,PM2.5,1
Chittorgarh,Satisfactory,71,PM10,1
Churu,Satisfactory,98,O3,1
Coimbatore,Good,33,PM2.5,1
Cuddalore,Good,40,"PM10, PM2.5",2
Cuttack,Moderate,137,PM2.5,1
Damoh,Good,36,CO,1
Dausa,Moderate,187,PM10,1
Davanagere,Satisfactory,69,PM10,1
Dehradun,Satisfactory,65,PM10,1
Delhi,Moderate,162,O3,36
Dewas,Satisfactory,77,PM10,1
Dhanbad,Moderate,124,NO2,1
Dharwad,Satisfactory,63,PM10,1
Dholpur,Satisfactory,89,O3,1
Dindigul,Satisfactory,57,PM10,1
Dungarpur,Satisfactory,61,O3,1
Durgapur,Moderate,142,"O3, PM10",2
Firozabad,Satisfactory,63,PM10,1
Gandhinagar,Satisfactory,65,PM10,3
Gaya,Satisfactory,83,"PM10, PM2.5",3
Ghaziabad,Moderate,136,"O3, PM10",4
Gorakhpur,Satisfactory,95,PM10,1
Greater Noida,Moderate,104,PM10,2
Gummidipoondi,Satisfactory,99,PM2.5,1
Gurugram,Satisfactory,92,PM10,1
Guwahati,Satisfactory,51,"O3, CO, PM2.5",4
Gwalior,Satisfactory,87,"PM10, PM2.5",3
Hajipur,Moderate,170,O3,1
Haldia,Satisfactory,72,PM10,1
Hanumangarh,Satisfactory,64,PM10,1
Hapur,Satisfactory,69,PM10,1
Hassan,Satisfactory,55,PM10,1
Hosur,Satisfactory,67,PM10,1
Howrah,Moderate,109,"O3, PM2.5",5
Hubballi,Good,46,PM10,1
Hyderabad,Satisfactory,69,"NO2, PM10",8
Imphal,Moderate,108,SO2,1
Indore,Satisfactory,56,"PM10, PM2.5",3
Jabalpur,Satisfactory,75,"O3, PM10",4
Jaipur,Moderate,180,"O3, PM10, PM2.5",5
Jaisalmer,Moderate,122,PM10,1
Jalandhar,Satisfactory,76,PM10,1
Jalna,Satisfactory,94,PM10,1
Jalore,Satisfactory,100,PM10,1
Jhalawar,Satisfactory,52,O3,1
Jhansi,Satisfactory,59,PM10,1
Jhunjhunu,Moderate,126,O3,1
Jodhpur,Satisfactory,72,"O3, PM10",4
Kadapa,Good,48,PM2.5,1
Kalaburagi,Good,50,"SO2, PM10",2
Kalyan,Moderate,106,PM10,1
Kannur,Satisfactory,63,PM10,1
Kanpur,Satisfactory,74,PM10,3
Karauli,Moderate,156,O3,1
Kashipur,Satisfactory,52,O3,1
Katihar,Good,33,PM2.5,1
Katni,Satisfactory,90,O3,1
Keonjhar,Moderate,104,PM10,1
Khanna,Satisfactory,90,CO,1
Khurja,Moderate,104,PM10,1
Kishanganj,Good,49,PM10,1
Kohima,Satisfactory,88,PM2.5,1
Kolhapur,Good,50,PM10,2
Kolkata,Satisfactory,84,"PM10, PM2.5",6
Koppal,Satisfactory,57,CO,1
Korba,Satisfactory,94,PM10,2
Kota,Moderate,142,"O3, PM2.5",3
Kunjemura,Moderate,123,PM10,1
Lucknow,Moderate,108,PM10,6
Ludhiana,Satisfactory,56,PM10,1
Madikeri,Good,10,PM10,1
Madurai,Good,46,PM10,1
Mahad,Satisfactory,65,PM10,1
Maihar,Satisfactory,59,CO,1
Malegaon,Satisfactory,82,PM10,1
Mandideep,Satisfactory,70,PM10,1
Mangalore,Good,50,O3,1
Manguraha,Moderate,157,CO,1
Meerut,Moderate,174,O3,3
Milupara,Moderate,117,PM10,1
Mira-Bhayandar,Good,45,PM10,1
Moradabad,Satisfactory,87,"O3, SO2, PM10",6
Motihari,Satisfactory,74,PM10,1
Mumbai,Satisfactory,53,"CO, PM10",24
Munger,Satisfactory,67,PM10,1
Muzaffarnagar,Moderate,153,O3,1
Muzaffarpur,Satisfactory,61,"PM10, PM2.5",2
Mysuru,Good,39,PM10,1
Nagaur,Moderate,121,PM10,1
Nagpur,Satisfactory,88,"PM10, PM2.5",4
Nalbari,Satisfactory,51,PM10,1
Namakkal,Satisfactory,54,PM10,1
Nashik,Satisfactory,64,"PM10, PM2.5",4
Navi Mumbai,Satisfactory,66,PM10,5
Nayagarh,Moderate,120,PM10,1
Noida,Moderate,125,"O3, PM10",4
Pali,Moderate,104,PM10,1
Panchgaon,Satisfactory,56,PM10,1
Parbhani,Satisfactory,65,O3,1
Patna,Moderate,139,PM10,5
Pimpri-Chinchwad,Good,50,"O3, PM10",3
Pithampur,Satisfactory,81,PM10,1
Pratapgarh,Satisfactory,93,O3,1
Prayagraj,Satisfactory,65,PM10,3
Pudukottai,Good,44,PM10,1
Pune,Moderate,107,"O3, PM2.5",7
Purnia,Good,46,PM2.5,1
Raipur,Satisfactory,55,"PM10, PM2.5",4
Rajamahendravaram,Satisfactory,85,PM10,1
Rajsamand,Satisfactory,63,PM10,1
Ranipet,Satisfactory,58,PM10,1
Ratlam,Satisfactory,69,PM10,1
Rishikesh,Satisfactory,67,O3,1
Rourkela,Moderate,140,"PM10, PM2.5",2
Sagar,Satisfactory,61,"O3, CO",2
Saharsa,Satisfactory,62,PM10,1
Salem,Good,46,PM10,1
Samastipur,Satisfactory,57,PM10,1
Sangli,Satisfactory,56,PM10,1
Satna,Satisfactory,85,CO,1
Sawai Madhopur,Moderate,156,O3,1
Shillong,Satisfactory,73,O3,1
Shivamogga,Satisfactory,56,PM10,1
Sikar,Moderate,152,PM10,1
Silchar,Good,47,PM10,1
Singrauli,Satisfactory,97,O3,1
Sirohi,Satisfactory,53,PM10,1
Sivasagar,Good,36,PM10,1
Solapur,Satisfactory,64,PM10,2
Sri Ganganagar,Moderate,116,PM10,1
Suakati,Satisfactory,93,PM10,1
Surat,Good,40,SO2,1
Talcher,Satisfactory,99,PM10,1
Tensa,Satisfactory,81,PM10,1
Thane,Satisfactory,51,PM10,2
Thanjavur,Good,43,PM10,1
Thiruvananthapuram,Good,48,PM10,2
Thoothukudi,Satisfactory,58,CO,1
Thrissur,Satisfactory,62,PM10,1
Tiruchirappalli,Satisfactory,64,PM10,1
Tirumala,Satisfactory,58,PM10,1
Tirunelveli,Good,31,PM10,1
Tirupati,Satisfactory,69,PM2.5,1
Tirupur,Satisfactory,53,PM10,1
Tonk,Moderate,113,PM10,1
Tumidih,Satisfactory,86,PM10,1
Udaipur,Satisfactory,97,PM10,1
Ulhasnagar,Satisfactory,85,PM10,1
Vapi,Satisfactory,54,PM10,1
Varanasi,Satisfactory,57,PM10,3
Vatva,Satisfactory,66,PM10,1
Vijayapura,Good,47,PM10,1
Vijayawada,Satisfactory,72,PM2.5,4
Virar,Good,50,PM10,1
Virudhunagar,Satisfactory,55,PM10,1
Visakhapatnam,Moderate,115,PM10,1
Vrindavan,Good,50,PM10,1
Yadgir,Good,42,PM10,1
