city,level,index,pollutant,stations
Agra,Moderate,168,PM2.5,1
Ahmedabad,Satisfactory,78,O3,1
Ajmer,Satisfactory,64,PM10,1
Alwar,Satisfactory,79,PM10,1
Amaravati,Good,33,O3,1
Ambala,Moderate,155,PM10,1
Amritsar,Satisfactory,70,PM10,1
Ankleshwar,Satisfactory,97,PM10,1
Asansol,Good,43,PM10,1
Baghpat,Moderate,150,O3,1
Bahadurgarh,Moderate,144,PM2.5,1
Ballabgarh,Moderate,163,PM10,1
Bathinda,Good,36,PM10,1
Bengaluru,Good,33,"CO, PM10, PM2.5",8
Bhiwadi,Moderate,172,PM2.5,1
Bhiwani,Moderate,111,O3,1
Bhopal,Satisfactory,76,O3,1
Brajrajnagar,Satisfactory,89,PM2.5,1
Bulandshahr,Moderate,146,PM10,1
Chandigarh,Satisfactory,81,PM10,1
Chandrapur,Satisfactory,70,PM10,1
Chennai,Satisfactory,64,"O3, PM2.5",4
Chikkaballapur,Good,41,PM10,1
Chikkamagaluru,Good,27,NO2,1
Coimbatore,Good,42,CO,1
Damoh,Satisfactory,58,PM10,1
Delhi,Moderate,144,"O3, PM10",35
Dewas,Satisfactory,58,PM10,1
Dharuhera,Moderate,126,PM2.5,1
Eloor,Good,20,CO,1
Faridabad,Moderate,166,"CO, PM10, PM2.5",4
Fatehabad,Satisfactory,92,PM10,1
Gandhinagar,Good,37,PM2.5,1
Gaya,Moderate,168,O3,1
Ghaziabad,Moderate,136,PM10,4
Greater Noida,Poor,202,PM10,2
Gurugram,Moderate,158,"O3, PM10, PM2.5",4
Guwahati,Satisfactory,55,PM2.5,1
Gwalior,Moderate,104,PM10,1
Hajipur,Satisfactory,64,PM2.5,1
Hapur,Moderate,134,PM10,1
Hisar,Moderate,118,PM2.5,1
Howrah,Good,36,PM10,2
Hubballi,Good,24,PM10,1
Hyderabad,Good,46,"O3, NO2, PM10",5
Indore,Satisfactory,53,O3,1
Jabalpur,Good,47,PM10,1
Jaipur,Satisfactory,90,PM10,3
Jalandhar,Satisfactory,83,PM10,1
Jind,Moderate,103,PM10,1
Kaithal,Moderate,107,PM10,1
Kalaburgi,Good,13,PM10,1
Kannur,Good,17,PM10,1
Kanpur,Satisfactory,98,PM2.5,1
Karnal,Satisfactory,83,PM2.5,1
Katni,Moderate,122,PM10,1
Khanna,Satisfactory,93,PM10,1
Kochi,Moderate,106,O3,1
Kohima,Good,40,PM10,1
Kolkata,Good,26,"O3, CO, PM10",6
Kollam,Satisfactory,90,CO,1
Kota,Satisfactory,74,PM2.5,1
Kozhikode,Good,26,CO,1
Kurukshetra,Moderate,101,PM10,1
Lucknow,Moderate,111,PM2.5,4
Ludhiana,Satisfactory,81,PM10,1
Mandi Gobindgarh,Moderate,190,PM2.5,1
Mandideep,Good,50,PM10,1
Mandikhera,Satisfactory,87,PM10,1
Manesar,Moderate,139,PM2.5,1
Meerut,Moderate,160,"PM10, PM2.5",3
Moradabad,Moderate,104,PM2.5,1
Mumbai,Good,48,"CO, NO2, PM10",9
Muzaffarnagar,Moderate,122,PM10,1
Muzaffarpur,Satisfactory,56,"O3, PM10",2
Nagpur,Satisfactory,71,O3,1
Nandesari,Moderate,118,CO,1
Narnaul,Moderate,116,PM10,1
Nashik,Good,34,O3,1
Noida,Moderate,144,PM10,4
Pali,Satisfactory,72,PM10,1
Palwal,Moderate,114,PM10,1
Panchkula,Satisfactory,65,PM2.5,1
Panipat,Moderate,132,PM10,1
Patiala,Satisfactory,87,PM10,1
Patna,Satisfactory,63,"O3, PM10, PM2.5",6
Pithampur,Satisfactory,58,PM10,1
Pune,Good,43,CO,1
Rajamahendravaram,Satisfactory,51,O3,1
Ramanagara,Good,31,SO2,1
Ratlam,Satisfactory,68,SO2,1
Rohtak,Satisfactory,60,CO,1
Sagar,Satisfactory,69,PM2.5,1
Satna,Satisfactory,66,PM10,1
Shillong,Good,10,PM2.5,1
Siliguri,Good,49,PM2.5,1
Singrauli,Satisfactory,76,PM10,1
Sirsa,Satisfactory,81,PM10,1
Sonipat,Moderate,162,PM10,1
Talcher,Satisfactory,88,PM10,1
Thiruvananthapuram,Good,44,"CO, PM10",2
Tirupati,Good,35,O3,1
Udaipur,Satisfactory,56,CO,1
Ujjain,Good,50,PM10,1
Varanasi,Satisfactory,63,PM10,1
Vatva,Satisfactory,68,NO2,1
Visakhapatnam,Satisfactory,80,PM10,1
