city,level,index,pollutant,stations
Agartala,Very Poor,313,PM2.5,1
Agra,Moderate,134,PM10,6
Ahmedabad,Moderate,174,PM2.5,8
Ahmednagar,Satisfactory,96,O3,1
Aizawl,Good,28,PM10,1
Ajmer,Moderate,193,PM2.5,1
Akola,Satisfactory,98,PM10,1
Alwar,Moderate,114,PM10,1
Amaravati,Good,40,PM10,1
Amravati,Moderate,122,PM10,2
Amritsar,Moderate,132,PM2.5,1
Anantapur,Good,49,PM10,1
Ankleshwar,Moderate,191,PM2.5,1
Ariyalur,Good,33,PM10,1
Asansol,Poor,278,PM2.5,4
Aurangabad (Bihar),Poor,276,PM2.5,1
Aurangabad (Maharashtra),Moderate,135,"PM10, PM2.5",3
Baddi,Poor,232,PM2.5,1
Badlapur,Moderate,153,O3,1
Bagalkot,Good,42,PM10,1
Baghpat,Moderate,156,PM10,1
Balasore,Moderate,117,PM2.5,1
Banswara,Poor,274,PM2.5,1
Baran,Poor,249,PM2.5,1
Barbil,Satisfactory,100,PM2.5,1
Bareilly,Satisfactory,52,"CO, PM10",2
Baripada,Satisfactory,99,PM10,1
Barmer,Poor,279,PM2.5,1
Barrackpore,Poor,275,PM2.5,1
Bathinda,Satisfactory,76,PM10,1
Begusarai,Poor,237,PM10,1
Belapur,Moderate,177,PM2.5,1
Belgaum,Satisfactory,55,PM10,1
Bengaluru,Satisfactory,81,"PM10, PM2.5",12
Bettiah,Moderate,167,PM10,1
Bhagalpur,Moderate,188,PM2.5,2
Bharatpur,Moderate,171,O3,1
Bhilai,Satisfactory,67,PM10,3
Bhilwara,Poor,299,PM2.5,1
Bhiwadi,Poor,232,PM2.5,2
Bhopal,Poor,240,PM2.5,3
Bhubaneswar,Satisfactory,60,PM2.5,2
Bikaner,Poor,294,PM2.5,1
Bilaspur,Satisfactory,82,PM10,1
Bileipada,Moderate,102,PM2.5,1
Boisar,Poor,245,PM2.5,1
Brajrajnagar,Satisfactory,75,PM10,1
Bulandshahr,Moderate,194,PM2.5,1
Bundi,Very Poor,301,PM2.5,1
Buxar,Moderate,103,PM10,1
Byasanagar,Satisfactory,98,PM2.5,1
Chamarajanagar,Good,46,PM10,1
Chandigarh,Poor,271,PM2.5,3
Chandrapur,Moderate,160,PM10,1
Charkhi Dadri,Very Poor,320,PM2.5,1
Chennai,Good,50,"CO, PM10",7
Chikkaballapur,Good,49,PM10,1
Chikkamagaluru,Satisfactory,70,PM10,1
Chittoor,Satisfactory,51,PM2.5,1
