city,level,index,pollutant,stations
Agartala,Good,25,SO2,1
Agra,Moderate,116,PM10,6
Ahmedabad,Satisfactory,83,"PM10, PM2.5",9
Ahmednagar,Satisfactory,60,PM10,1
Aizawl,Good,21,PM10,1
Ajmer,Satisfactory,99,PM10,1
Akola,Satisfactory,82,PM10,1
Alwar,Satisfactory,75,PM2.5,1
Amaravati,Satisfactory,96,PM10,1
Amravati,Satisfactory,86,PM10,2
Amritsar,Moderate,155,CO,1
Anantapur,Satisfactory,68,PM2.5,1
Angul,Moderate,121,PM2.5,1
Ankleshwar,Satisfactory,64,PM10,1
Araria,Satisfactory,96,CO,1
Ariyalur,Good,40,PM10,1
Arrah,Satisfactory,74,PM10,1
Asansol,Satisfactory,86,"PM10, PM2.5",3
Aurangabad (Bihar),Satisfactory,82,PM10,1
Aurangabad (Maharashtra),Satisfactory,62,"O3, PM10",3
Baddi,Moderate,190,PM10,1
Badlapur,Satisfactory,95,PM10,1
Bagalkot,Good,42,PM10,1
Baghpat,Poor,258,PM10,1
Balasore,Satisfactory,65,PM10,1
Baran,Moderate,107,PM10,1
Barbil,Moderate,101,PM10,1
Bareilly,Satisfactory,89,PM10,1
Baripada,Satisfactory,59,PM10,1
Barmer,Moderate,113,PM10,1
Barrackpore,Satisfactory,92,PM10,1
Bathinda,Moderate,124,PM2.5,1
Begusarai,Satisfactory,93,PM10,1
Belapur,Satisfactory,55,PM10,1
Bengaluru,Satisfactory,67,PM10,12
Bettiah,Satisfactory,82,PM10,1
Bhagalpur,Moderate,108,PM10,1
Bharatpur,Moderate,133,PM10,1
Bhilai,Satisfactory,57,"O3, CO, PM10",3
Bhilwara,Good,49,O3,1
Bhiwadi,Moderate,134,"PM10, PM2.5",2
Bhiwandi,Moderate,103,PM10,1
Bhopal,Moderate,107,PM10,2
Bhubaneswar,Satisfactory,60,CO,2
Bikaner,Moderate,104,PM10,1
Bilaspur,Satisfactory,82,PM10,1
Boisar,Satisfactory,92,PM10,1
Brajrajnagar,Satisfactory,75,CO,1
Bulandshahr,Poor,220,PM10,1
Bundi,Moderate,115,PM10,1
Buxar,Satisfactory,100,PM10,1
Byasanagar,Satisfactory,73,CO,1
