city,level,index,pollutant,stations
Agartala,Satisfactory,75,PM10,1
Agra,Good,45,"NO2, PM10",5
Ahmedabad,Satisfactory,77,"NO2, PM10, PM2.5",5
Ahmednagar,Satisfactory,62,PM10,1
Aizawl,Satisfactory,51,PM10,1
Ajmer,Satisfactory,68,PM10,1
Akola,Good,39,PM10,1
Alwar,Satisfactory,69,PM10,1
Amaravati,Good,28,SO2,1
Ambala,Moderate,119,PM10,1
Amravati,Good,38,PM10,2
Amritsar,Satisfactory,92,PM10,1
Anantapur,Satisfactory,73,PM10,1
Angul,Satisfactory,87,PM10,1
Ankleshwar,Satisfactory,63,CO,1
Ariyalur,Good,43,PM10,1
Arrah,Satisfactory,82,PM10,1
Asansol,Moderate,154,"PM10, PM2.5",2
Aurangabad (Maharashtra),Satisfactory,90,O3,1
Baddi,Poor,213,O3,1
Badlapur,Moderate,114,PM10,1
Bagalkot,Good,46,PM10,1
Baghpat,Moderate,188,PM10,1
Bahadurgarh,Moderate,162,PM10,1
Balasore,Satisfactory,97,CO,1
Ballabgarh,Moderate,155,PM10,1
Banswara,Satisfactory,86,PM10,1
Baran,Satisfactory,89,PM10,1
Barbil,Poor,268,O3,1
Bareilly,Satisfactory,54,PM10,2
Baripada,Moderate,101,PM10,1
Barmer,Moderate,102,PM10,1
Barrackpore,Satisfactory,93,PM10,1
Bathinda,Moderate,116,PM2.5,1
Belapur,Satisfactory,65,PM10,1
Belgaum,Good,41,CO,1
Bengaluru,Satisfactory,66,"PM10, PM2.5",12
Bhagalpur,Moderate,121,"PM10, PM2.5",2
Bharatpur,Satisfactory,68,O3,1
Bhilai,Satisfactory,52,"O3, PM10",3
Bhilwara,Good,49,O3,1
Bhiwadi,Moderate,154,PM2.5,1
Bhiwandi,Satisfactory,60,PM10,1
Bhiwani,Moderate,145,PM10,1
Bhopal,Satisfactory,74,"O3, CO, PM10",3
Bhubaneswar,Satisfactory,86,"O3, CO",2
Bidar,Satisfactory,83,CO,1
Bihar Sharif,Moderate,139,PM10,1
Bikaner,Moderate,110,PM10,1
Bilaspur,Good,49,PM10,1
Bileipada,Moderate,142,PM10,1
Boisar,Satisfactory,60,PM10,1
Brajrajnagar,Moderate,112,O3,1
Bulandshahr,Moderate,165,PM10,1
Bundi,Moderate,124,PM10,1
Byasanagar,Moderate,178,O3,1
Byrnihat,Poor,221,PM2.5,1
Chamarajanagar,Good,43,PM10,1
Chandigarh,Moderate,156,"PM10, PM2.5",3
Chandrapur,Good,46,PM10,2
Charkhi Dadri,Moderate,149,PM2.5,1
Chennai,Satisfactory,76,"CO, PM10",7
Chhal,Moderate,164,O3,1
Chhapra,Satisfactory,70,PM10,1
Chikkaballapur,Good,38,PM10,1
Chittoor,Satisfactory,62,PM2.5,1
Chittorgarh,Moderate,104,PM10,1
Churu,Moderate,120,PM10,1
Cuddalore,Satisfactory,60,PM10,1
Cuttack,Satisfactory,86,PM10,1
Dausa,Moderate,119,PM10,1
Davanagere,Good,32,PM10,1
Dehradun,Moderate,151,O3,1
Delhi,Moderate,186,"PM10, PM2.5",36
Dewas,Satisfactory,55,PM10,1
Dharuhera,Satisfactory,66,NO2,1
Dharwad,Satisfactory,59,PM10,1
Dholpur,Moderate,116,PM10,1
Dhule,Satisfactory,92,PM10,1
Dungarpur,Satisfactory,58,PM10,1
Durgapur,Moderate,146,"PM10, PM2.5",2
Eloor,Satisfactory,52,CO,1
Faridabad,Moderate,163,"PM10, PM2.5",4
Fatehabad,Moderate,121,PM10,1
Firozabad,Satisfactory,66,PM10,2
Gadag,Good,42,PM10,1
Gandhinagar,Satisfactory,52,PM10,2
Gangtok,Good,28,O3,1
Gaya,Satisfactory,83,"PM10, PM2.5",3
Ghaziabad,Moderate,180,PM10,4
Gorakhpur,Moderate,103,PM10,1
Greater Noida,Poor,239,PM10,1
Gummidipoondi,Moderate,114,PM2.5,1
Gurugram,Poor,255,PM2.5,4
Guwahati,Good,38,"SO2, PM10",2
Gwalior,Satisfactory,92,"O3, CO, PM10",4
Hajipur,Moderate,175,O3,1
Haldia,Satisfactory,75,PM10,1
Hanumangarh,Moderate,156,PM10,1
Hapur,Moderate,140,PM10,1
Hassan,Moderate,111,PM10,1
Haveri,Good,38,CO,1
Hisar,Moderate,112,PM10,1
Howrah,Satisfactory,86,"CO, PM10",3
Hubballi,Satisfactory,76,PM10,1
Hyderabad,Good,48,PM10,9
Imphal,Satisfactory,98,SO2,2
Indore,Satisfactory,51,"SO2, PM10, PM2.5",4
Jabalpur,Satisfactory,76,"O3, PM10, PM2.5",4
Jaipur,Moderate,117,"O3, PM10, PM2.5",6
Jaisalmer,Moderate,104,PM10,1
Jalandhar,Moderate,107,PM10,1
Jalgaon,Satisfactory,59,O3,1
Jalore,Satisfactory,97,PM10,1
Jhalawar,Satisfactory,90,PM10,1
Jhunjhunu,Moderate,123,PM10,1
Jind,Moderate,120,PM10,1
Jodhpur,Satisfactory,86,PM10,5
Kadapa,Satisfactory,52,PM10,1
Kaithal,Moderate,128,PM10,1
Kalaburagi,Good,34,PM10,2
Kalyan,Satisfactory,53,PM10,1
Kanpur,Satisfactory,99,"CO, PM10",3
Karauli,Satisfactory,100,PM10,1
Karnal,Moderate,104,PM10,1
Kashipur,Moderate,171,PM10,1
Katihar,Satisfactory,63,PM10,1
Katni,Satisfactory,81,PM10,1
Keonjhar,Satisfactory,77,PM10,1
Khanna,Moderate,131,PM10,1
Kishanganj,Good,37,PM2.5,1
Kolhapur,Good,45,PM10,2
Kolkata,Satisfactory,72,"PM10, PM2.5",7
Korba,Satisfactory,67,PM10,1
Kota,Satisfactory,93,PM10,3
Kunjemura,Moderate,112,PM10,1
Kurukshetra,Moderate,130,PM10,1
Latur,Good,43,PM10,1
Lucknow,Moderate,166,PM2.5,6
Ludhiana,Moderate,183,PM2.5,1
Madikeri,Good,29,PM10,1
Mahad,Good,38,PM2.5,1
Maihar,Good,32,CO,1
Malegaon,Satisfactory,54,PM10,1
Mandi Gobindgarh,Very Poor,314,PM2.5,1
Mandideep,Satisfactory,69,PM10,1
Mandikhera,Satisfactory,94,PM10,1
Manesar,Satisfactory,84,PM2.5,1
Mangalore,Satisfactory,69,PM10,1
Meerut,Moderate,193,PM10,3
Milupara,Satisfactory,72,PM10,1
Mira-Bhayandar,Satisfactory,58,PM10,1
Moradabad,Moderate,117,PM10,5
Mumbai,Good,48,PM10,24
Munger,Moderate,104,PM2.5,1
Muzaffarnagar,Poor,209,PM10,1
Muzaffarpur,Satisfactory,87,"O3, PM2.5",3
Mysuru,Good,37,PM10,1
Nagaon,Good,40,CO,1
Nagaur,Moderate,101,PM10,1
Nagpur,Good,50,"O3, PM10",3
Nalbari,Good,46,CO,1
Nanded,Satisfactory,62,O3,1
Nandesari,Moderate,126,PM2.5,1
Nashik,Good,39,"O3, PM10",3
Navi Mumbai,Satisfactory,56,PM10,7
Nayagarh,Satisfactory,96,PM2.5,1
Noida,Moderate,188,PM10,3
Ooty,Satisfactory,67,PM10,1
Pali,Moderate,111,PM10,1
Palwal,Satisfactory,79,PM10,1
Panchkula,Poor,214,PM2.5,1
Panipat,Moderate,104,PM10,1
Patiala,Moderate,121,PM10,1
Patna,Moderate,131,"PM10, PM2.5",6
Pimpri-Chinchwad,Good,33,NO2,1
Pithampur,Satisfactory,96,PM10,1
Pratapgarh,Satisfactory,70,O3,1
Prayagraj,Satisfactory,94,"PM10, PM2.5",3
Puducherry,Good,50,O3,1
Pune,Good,48,CO,9
Purnia,Satisfactory,69,CO,1
Raichur,Satisfactory,100,CO,1
Raipur,Satisfactory,52,PM10,2
Rairangpur,Moderate,105,PM10,1
Rajamahendravaram,Good,50,O3,1
Rajgir,Satisfactory,64,PM10,1
Rajsamand,Satisfactory,70,O3,1
Ramanagara,Good,49,CO,1
Ramanathapuram,Good,35,PM10,1
Ratlam,Satisfactory,90,PM10,1
Rishikesh,Moderate,129,PM10,1
Rohtak,Moderate,194,PM2.5,1
Rourkela,Moderate,114,PM10,1
Rupnagar,Moderate,126,PM10,1
Sagar,Satisfactory,82,"O3, CO",2
Saharsa,Satisfactory,71,PM10,1
Samastipur,Satisfactory,85,PM2.5,1
Sangli,Good,29,PM10,1
Sasaram,Satisfactory,71,PM10,1
Satna,Satisfactory,53,PM10,1
Sawai Madhopur,Moderate,119,PM10,1
Shivamogga,Satisfactory,62,O3,1
Sikar,Moderate,103,PM10,1
Silchar,Good,43,PM10,1
Siliguri,Good,37,PM10,1
Singrauli,Moderate,194,O3,1
