city,level,index,pollutant,stations
Agartala,Moderate,120,PM2.5,1
Agra,Very Poor,308,PM2.5,1
Ahmedabad,Moderate,146,PM10,1
Aizawl,Satisfactory,63,PM2.5,1
Ajmer,Moderate,145,PM10,1
Alwar,Moderate,103,PM10,1
Amaravati,Satisfactory,80,PM2.5,1
Ambala,Poor,224,PM2.5,1
Amritsar,Moderate,112,PM10,1
Ankleshwar,Poor,223,PM2.5,1
Asansol,Poor,246,PM2.5,1
Aurangabad,Satisfactory,92,PM10,1
Baghpat,Very Poor,332,PM2.5,1
Bahadurgarh,Poor,252,PM2.5,1
Ballabgarh,Poor,258,PM2.5,1
Bathinda,Moderate,121,PM10,1
Bengaluru,Satisfactory,85,"PM10, PM2.5",8
Bhiwadi,Very Poor,345,PM2.5,1
Bhopal,Poor,220,PM2.5,1
Bidar,Moderate,113,PM10,1
Bulandshahr,Very Poor,366,PM2.5,1
Chandigarh,Moderate,192,PM2.5,1
Chandrapur,Moderate,183,PM2.5,1
Charkhi Dadri,Poor,300,PM2.5,1
Chennai,Satisfactory,63,"CO, PM10, PM2.5",6
Chikkaballapur,Satisfactory,77,PM10,1
Damoh,Poor,236,PM2.5,1
Delhi,Very Poor,323,PM2.5,35
Dewas,Moderate,177,PM10,1
Eloor,Good,47,CO,1
Faridabad,Very Poor,336,"PM10, PM2.5",2
Fatehabad,Moderate,169,PM2.5,1
Gadag,Satisfactory,63,O3,1
Gandhinagar,Moderate,126,PM10,1
Gaya,Moderate,140,PM2.5,2
Ghaziabad,Very Poor,360,PM2.5,3
Greater Noida,Very Poor,372,PM2.5,2
Gummidipoondi,Moderate,168,PM2.5,1
Gurugram,Poor,280,PM2.5,4
Guwahati,Poor,282,PM2.5,2
Gwalior,Very Poor,336,PM2.5,1
Hajipur,Moderate,125,PM10,1
Haldia,Moderate,131,PM10,1
Hisar,Poor,230,PM2.5,1
Howrah,Poor,207,"PM10, PM2.5",3
Hubballi,Moderate,114,PM10,1
Hyderabad,Moderate,109,"PM10, PM2.5",5
Indore,Moderate,181,PM10,1
Jabalpur,Poor,245,PM2.5,1
Jaipur,Moderate,123,"PM10, PM2.5",2
Jalandhar,Satisfactory,82,PM10,1
Jind,Poor,270,PM2.5,1
Jodhpur,Moderate,186,PM2.5,1
Jorapokhar,Moderate,157,PM10,1
Kaithal,Moderate,167,PM2.5,1
Kalaburgi,Satisfactory,97,PM2.5,1
Kalyan,Poor,250,O3,1
Kannur,Moderate,106,PM2.5,1
Kanpur,Very Poor,321,PM2.5,2
Karnal,Moderate,150,PM2.5,1
Katni,Poor,284,PM2.5,1
Khanna,Moderate,117,PM2.5,1
Kohima,Moderate,114,PM2.5,1
Kolar,Good,50,O3,1
Kolkata,Poor,290,PM2.5,7
Kollam,Satisfactory,83,PM10,1
Kota,Poor,249,PM2.5,1
Kozhikode,Severe,417,PM10,1
Kurukshetra,Poor,269,PM2.5,1
Lucknow,Poor,282,PM2.5,4
Ludhiana,Satisfactory,93,PM10,1
Maihar,Poor,201,PM2.5,1
Mandi Gobindgarh,Poor,243,PM2.5,1
Mandideep,Moderate,188,PM2.5,1
Mandikhera,Moderate,116,PM2.5,1
Manesar,Poor,234,PM2.5,1
Manglore,Satisfactory,97,PM2.5,1
Medikeri,Satisfactory,74,PM10,1
Meerut,Very Poor,336,PM2.5,2
Moradabad,Poor,263,PM2.5,1
Mumbai,Poor,207,"PM10, PM2.5",19
Muzaffarpur,Poor,256,"PM10, PM2.5",2
Mysuru,Satisfactory,94,PM10,1
Nagpur,Satisfactory,83,PM10,1
Narnaul,Poor,232,PM2.5,1
Nashik,Satisfactory,95,PM2.5,1
Navi Mumbai,Poor,282,"O3, PM2.5",3
Noida,Very Poor,352,PM2.5,3
Pali,Moderate,136,PM2.5,1
Palwal,Moderate,118,PM10,1
Panchkula,Poor,272,PM2.5,1
Patiala,Moderate,129,PM2.5,1
Patna,Moderate,172,"CO, PM10, PM2.5",6
Pithampur,Poor,204,PM2.5,1
Puducherry,Satisfactory,52,PM10,1
Pune,Moderate,128,"NO2, PM10, PM2.5",5
Raichur,Moderate,156,PM10,1
Rajamahendravaram,Moderate,121,PM2.5,1
Ratlam,Moderate,180,PM10,1
Rohtak,Poor,260,PM2.5,1
Rupnagar,Severe,500,PM10,1
Sagar,Satisfactory,84,PM2.5,1
Satna,Satisfactory,92,PM10,1
Shivamogga,Satisfactory,95,PM2.5,1
Siliguri,Poor,270,PM2.5,1
Sirsa,Moderate,127,PM10,1
Solapur,Moderate,181,PM10,1
Sonipat,Moderate,190,PM2.5,1
Talcher,Moderate,117,PM2.5,1
Thane,Poor,234,PM10,1
Thiruvananthapuram,Satisfactory,66,PM10,2
Thoothukudi,Satisfactory,58,O3,1
Tirupati,Satisfactory,81,PM2.5,1
Udaipur,Moderate,149,PM2.5,1
Ujjain,Moderate,196,PM10,1
Vapi,Poor,235,PM10,1
Varanasi,Very Poor,326,PM2.5,1
Vatva,Poor,246,PM10,1
Vijayapura,Satisfactory,56,CO,1
Visakhapatnam,Moderate,143,PM2.5,1
Yadgir,Satisfactory,98,PM10,1
Yamunanagar,Very Poor,310,PM2.5,1
