city,level,index,pollutant,stations
Agra,Satisfactory,69,PM2.5,1
Ahmedabad,Poor,210,PM2.5,1
Ajmer,Satisfactory,65,O3,1
Alwar,Satisfactory,74,PM10,1
Ambala,Moderate,117,PM10,1
Amritsar,Satisfactory,81,PM10,1
Asanol,Good,49,PM2.5,1
Aurangabad,Satisfactory,56,PM10,1
Baghpat,Moderate,124,PM10,1
Bahadurgarh,Satisfactory,85,PM10,1
Ballabgarh,Moderate,145,PM10,1
Bengaluru,Satisfactory,71,"O3, PM2.5",7
Bhiwadi,Moderate,147,PM10,1
Bhopal,Moderate,105,PM10,1
Brajrajnagar,Satisfactory,100,CO,1
Bulandshahr,Moderate,139,PM10,1
Chandigarh,Satisfactory,100,PM10,1
Chandrapur,Satisfactory,70,PM10,1
Chennai,Good,50,"O3, CO",2
Chikkaballapur,Good,36,PM2.5,1
Coimbatore,Satisfactory,81,CO,1
Damoh,Satisfactory,76,PM10,1
Delhi,Moderate,130,"PM10, PM2.5",36
Dewas,Moderate,102,PM10,1
Dharuhera,Moderate,152,PM10,1
Fatehabad,Moderate,148,PM10,1
Gandhinagar,Satisfactory,78,PM10,1
Gaya,Moderate,124,PM2.5,1
Ghaziabad,Moderate,162,"PM10, PM2.5",2
Greater Noida,Moderate,171,PM10,1
Gurugram,Satisfactory,98,PM2.5,1
Guwahati,Satisfactory,78,PM2.5,1
Haldia,Good,34,PM10,1
Hapur,Moderate,161,PM2.5,1
Hisar,Moderate,129,PM10,1
Howrah,Satisfactory,94,"PM10, PM2.5",2
Hubballi,Satisfactory,85,PM10,1
Hyderabad,Satisfactory,92,"PM10, PM2.5",6
Indore,Satisfactory,97,PM10,1
Jabalpur,Moderate,108,PM10,1
Jaipur,Moderate,106,"PM10, PM2.5",3
Jalandhar,Satisfactory,68,PM10,1
Jind,Moderate,108,PM10,1
Jodhpur,Satisfactory,100,PM10,1
Jorapokhar,Moderate,151,O3,1
Kaithal,Satisfactory,99,PM10,1
Kalaburagi,Satisfactory,56,PM10,1
Kalyan,Satisfactory,91,PM10,1
Kanpur,Moderate,131,PM2.5,1
Karnal,Moderate,179,PM2.5,1
Katni,Moderate,142,PM10,1
Khanna,Satisfactory,75,PM10,1
Kolkata,Satisfactory,73,"O3, PM10, PM2.5",5
Kota,Moderate,103,PM2.5,1
Kurukshetra,Moderate,117,PM10,1
Lucknow,Moderate,161,PM2.5,4
Ludhiana,Satisfactory,84,PM10,1
Maihar,Good,45,PM2.5,1
Mandi Gobindgarh,Moderate,141,PM10,1
Mandideep,Satisfactory,71,PM10,1
Mandikhera,Moderate,117,PM10,1
Manesar,Moderate,115,PM10,1
Moradabad,Moderate,168,PM2.5,1
Mumbai,Satisfactory,91,"PM10, PM2.5",8
Muzaffarnagar,Moderate,169,PM2.5,1
Muzaffarpur,Poor,275,O3,1
Mysuru,Satisfactory,57,PM10,1
Nagpur,Satisfactory,77,NO2,1
Narnaul,Moderate,115,PM2.5,1
Navi Mumbai,Moderate,101,"CO, PM10",3
Noida,Moderate,144,PM10,4
Pali,Satisfactory,51,PM10,1
Panchkula,Satisfactory,76,PM2.5,1
Panipat,Moderate,167,PM2.5,1
Patiala,Satisfactory,77,PM10,1
Pithampur,Satisfactory,75,PM10,1
Pune,Satisfactory,86,SO2,1
Rajamahendravaram,Good,47,O3,1
Ratlam,Satisfactory,80,PM10,1
Rupnagar,Satisfactory,78,PM10,1
Satna,Moderate,148,PM10,1
Siliguri,Satisfactory,70,PM10,1
Singrauli,Moderate,136,PM10,1
Sirsa,Moderate,123,PM10,1
Solapur,Satisfactory,59,NO2,1
Sonipat,Satisfactory,93,PM10,1
Thane,Good,50,PM10,1
Thiruvananthapuram,Good,37,CO,1
Tirupati,Good,47,PM10,1
Udaipur,Satisfactory,76,PM2.5,1
Ujjain,Satisfactory,78,O3,1
Vapi,Moderate,136,PM2.5,1
Varanasi,Moderate,163,PM10,1
Vatva,Satisfactory,100,PM10,1
Vijayawada,Satisfactory,81,CO,1
Visakhapatnam,Satisfactory,62,PM10,1
Yadgir,Satisfactory,83,O3,1
Yamunanagar,Moderate,178,O3,1
