city,level,index,pollutant,stations
Agartala,Poor,246,PM2.5,1
Agra,Satisfactory,65,PM10,6
Ahmedabad,Moderate,157,PM10,7
Aizawl,Satisfactory,52,PM10,1
Ajmer,Moderate,147,O3,1
Alwar,Satisfactory,81,PM10,1
Amaravati,Satisfactory,56,CO,1
Ambala,Satisfactory,59,PM10,1
Amritsar,Moderate,162,PM2.5,1
Anantapur,Good,41,PM2.5,1
Ankleshwar,Moderate,113,CO,1
Araria,Moderate,141,PM10,1
Ariyalur,Good,37,PM2.5,1
Arrah,Moderate,142,PM2.5,1
Asansol,Moderate,109,PM10,1
Aurangabad (Bihar),Moderate,133,PM10,1
Aurangabad (Maharashtra),Satisfactory,67,PM10,1
Baddi,Poor,289,O3,1
Bagalkot,Good,46,PM10,1
Bahadurgarh,Moderate,183,PM10,1
Ballabgarh,Moderate,171,PM2.5,1
Banswara,Moderate,197,O3,1
Bareilly,Satisfactory,89,PM10,2
Baripada,Satisfactory,56,O3,1
Barmer,Moderate,166,O3,1
Bathinda,Satisfactory,89,PM10,1
Begusarai,Poor,258,PM2.5,1
Belgaum,Good,48,CO,1
Bengaluru,Satisfactory,58,PM10,13
Bettiah,Poor,248,PM10,1
Bhagalpur,Moderate,140,PM10,2
Bharatpur,Moderate,150,O3,1
Bhilai,Good,30,PM10,3
Bhiwadi,Moderate,169,PM10,1
Bhiwani,Moderate,177,PM2.5,1
Bhopal,Moderate,102,PM10,3
Bidar,Good,26,PM10,1
Bihar Sharif,Moderate,153,PM10,1
Bikaner,Moderate,168,PM10,1
Bileipada,Satisfactory,96,PM10,1
Brajrajnagar,Satisfactory,86,CO,1
Bulandshahr,Moderate,119,PM10,1
Byrnihat,Poor,270,PM2.5,1
Chamarajanagar,Good,50,PM10,1
Chandigarh,Moderate,152,"O3, PM10",3
Chandrapur,Satisfactory,77,PM10,1
Charkhi Dadri,Poor,263,PM2.5,1
Chennai,Satisfactory,62,"O3, CO",6
Chhal,Satisfactory,58,O3,1
Chhapra,Poor,272,PM10,1
Chikkaballapur,Good,46,PM2.5,1
Chikkamagaluru,Good,38,O3,1
Chittorgarh,Moderate,182,O3,1
Churu,Moderate,178,O3,1
Coimbatore,Satisfactory,76,CO,1
Cuddalore,Moderate,105,NO2,1
Damoh,Good,25,PM2.5,1
Dausa,Moderate,167,PM2.5,1
