city,level,index,pollutant,stations
Agartala,Satisfactory,63,PM10,1
Agra,Satisfactory,74,"SO2, PM10",6
Ahmedabad,Satisfactory,98,PM10,8
Ahmednagar,Satisfactory,67,O3,1
Aizawl,Good,15,SO2,1
Ajmer,Satisfactory,98,PM10,1
Akola,Satisfactory,72,PM10,1
Amaravati,Satisfactory,82,PM10,1
Ambala,Good,36,PM10,1
Ambernath,Good,34,PM10,1
Amravati,Satisfactory,66,PM10,1
Amritsar,Satisfactory,90,PM10,1
Anantapur,Satisfactory,67,PM2.5,1
Angul,Satisfactory,91,O3,1
Ankleshwar,Satisfactory,80,PM10,1
Araria,Satisfactory,53,PM10,1
Arrah,Satisfactory,53,CO,1
Asansol,Satisfactory,76,"CO, SO2, PM10",4
Aurangabad (Maharashtra),Satisfactory,84,"O3, CO, PM10",3
Badlapur,Satisfactory,63,O3,1
Bagalkot,Satisfactory,57,PM10,1
Bahadurgarh,Moderate,113,PM10,1
Balasore,Satisfactory,68,O3,1
Ballabgarh,Moderate,139,PM10,1
Banswara,Moderate,171,O3,1
Baran,Moderate,102,O3,1
Barbil,Satisfactory,84,PM10,1
Bareilly,Good,44,"O3, SO2",2
Baripada,Satisfactory,63,PM10,1
Barmer,Moderate,128,PM10,1
Barrackpore,Good,36,PM10,1
Bathinda,Satisfactory,85,PM10,1
Begusarai,Satisfactory,95,PM10,1
Belapur,Satisfactory,66,PM10,1
Belgaum,Satisfactory,57,PM10,1
Bengaluru,Satisfactory,80,"PM10, PM2.5",7
Bhagalpur,Good,48,PM10,1
Bharatpur,Moderate,174,O3,1
Bhavnagar,Satisfactory,82,PM2.5,1
Bhilai,Good,37,"O3, CO, PM10",3
Bhilwara,Moderate,164,PM10,1
Bhiwadi,Satisfactory,88,PM10,2
Bhiwandi,Satisfactory,78,PM10,1
Bhiwani,Satisfactory,76,PM2.5,1
Bhopal,Satisfactory,96,PM10,3
Bhubaneswar,Satisfactory,64,"O3, CO",2
Bihar Sharif,Satisfactory,62,CO,1
Bilaspur,Satisfactory,68,PM2.5,1
Bileipada,Satisfactory,55,PM10,1
Boisar,Satisfactory,60,O3,1
Brajrajnagar,Satisfactory,58,O3,1
Bulandshahr,Satisfactory,77,PM10,1
Bundi,Moderate,167,O3,1
Buxar,Good,49,PM2.5,1
Byasanagar,Satisfactory,76,CO,1
Byrnihat (Assam),Moderate,153,PM2.5,1
Byrnihat (Meghalaya),Moderate,113,PM10,1
Chamarajanagar,Good,48,PM10,1
Chandrapur,Satisfactory,100,"O3, PM10",2
Charkhi Dadri,Satisfactory,62,PM2.5,1
Chennai,Satisfactory,83,"PM10, PM2.5",5
Chhal,Good,34,O3,1
Chhapra,Poor,232,PM2.5,1
Chikkaballapur,Satisfactory,65,PM10,1
Chittorgarh,Satisfactory,95,PM10,1
Churu,Moderate,126,PM10,1
Cuddalore,Satisfactory,52,PM10,1
Cuttack,Satisfactory,69,CO,1
Dausa,Satisfactory,89,O3,1
Delhi,Satisfactory,88,"O3, CO, NO2",40
Dewas,Satisfactory,97,PM10,1
Dhanbad,Moderate,105,NO2,1
Dharwad,Satisfactory,80,PM10,1
Dholpur,Satisfactory,56,PM10,1
Dhule,Satisfactory,100,PM10,1
Dungarpur,Satisfactory,82,PM10,1
Durgapur,Satisfactory,54,"CO, PM10",3
Eluru,Satisfactory,68,PM10,1
Faridabad,Satisfactory,73,PM2.5,1
Fatehabad,Satisfactory,65,PM10,1
Firozabad,Good,50,PM10,2
Gandhinagar,Satisfactory,100,PM10,3
Gaya,Good,44,PM10,1
Ghaziabad,Moderate,114,"PM10, PM2.5",6
Gorakhpur,Satisfactory,71,PM10,1
Greater Noida,Satisfactory,89,PM10,2
Gummidipoondi,Moderate,138,PM2.5,1
Guntur,Satisfactory,88,PM2.5,1
