city,level,index,pollutant,stations
Agartala,Moderate,101,PM10,1
Agra,Satisfactory,90,PM10,6
Ahmedabad,Moderate,110,PM2.5,7
Ahmednagar,Moderate,117,PM10,1
Aizawl,Satisfactory,99,PM10,1
Ajmer,Moderate,114,PM10,1
Akola,Satisfactory,93,PM10,1
Alwar,Satisfactory,81,PM10,1
Amaravati,Good,44,PM10,1
Ambala,Good,48,CO,1
Amravati,Moderate,106,PM10,2
Amritsar,Satisfactory,77,PM10,1
Anantapur,Satisfactory,74,PM10,1
Angul,Moderate,194,O3,1
Ankleshwar,Satisfactory,72,PM10,1
Araria,Moderate,119,PM10,1
Ariyalur,Moderate,180,NO2,1
Asansol,Poor,241,PM2.5,1
Aurangabad (Bihar),Moderate,111,PM2.5,1
Aurangabad (Maharashtra),Satisfactory,93,PM10,3
Baddi,Moderate,103,O3,1
Badlapur,Satisfactory,98,PM10,1
Bagalkot,Good,50,PM10,1
Baghpat,Moderate,122,PM10,1
Bahadurgarh,Moderate,141,PM10,1
Balasore,Moderate,103,CO,1
Ballabgarh,Poor,220,PM2.5,1
Banswara,Moderate,157,PM10,1
Baran,Moderate,125,PM10,1
Barbil,Poor,254,O3,1
Bareilly,Satisfactory,71,PM10,2
Barmer,Moderate,101,PM10,1
Barrackpore,Satisfactory,99,PM10,1
Bathinda,Satisfactory,70,PM10,1
Belapur,Satisfactory,84,PM10,1
Belgaum,Satisfactory,66,CO,1
Bengaluru,Satisfactory,76,PM10,10
Bettiah,Satisfactory,88,PM10,1
Bhagalpur,Moderate,199,PM10,1
Bharatpur,Poor,217,PM2.5,1
Bhilai,Satisfactory,66,PM10,2
Bhilwara,Satisfactory,78,PM10,1
Bhiwadi,Moderate,189,"PM10, PM2.5",2
Bhiwandi,Satisfactory,93,PM10,1
Bhiwani,Moderate,149,PM2.5,1
Bhopal,Moderate,110,PM10,3
Bhubaneswar,Moderate,196,"O3, PM10",2
Bidar,Satisfactory,87,PM2.5,1
Bihar Sharif,Satisfactory,90,PM2.5,1
Bikaner,Moderate,148,PM10,1
Bilaspur,Moderate,101,PM2.5,1
Bileipada,Poor,228,PM10,1
Boisar,Moderate,107,PM10,1
Brajrajnagar,Moderate,118,PM10,1
Bulandshahr,Moderate,133,PM10,1
Bundi,Moderate,157,PM10,1
Byasanagar,Poor,241,O3,1
Byrnihat,Moderate,133,PM2.5,1
Chamarajanagar,Good,41,PM10,1
Chandigarh,Moderate,105,"PM10, PM2.5",3
Chandrapur,Moderate,135,PM2.5,2
Charkhi Dadri,Moderate,141,PM2.5,1
Chennai,Satisfactory,62,CO,7
Chhal,Poor,214,PM2.5,1
Chhapra,Poor,217,PM2.5,1
Chikkaballapur,Satisfactory,66,PM10,1
Chikkamagaluru,Satisfactory,62,PM10,1
Chittoor,Moderate,109,PM2.5,1
Churu,Moderate,112,PM10,1
Coimbatore,Satisfactory,52,PM2.5,1
Cuddalore,Very Poor,329,PM2.5,1
Cuttack,Moderate,171,O3,1
Dausa,Moderate,173,PM10,1
Dehradun,Satisfactory,86,PM10,1
Delhi,Moderate,173,"PM10, PM2.5",38
Dewas,Moderate,132,PM10,1
Dhanbad,Moderate,186,PM10,2
Dharuhera,Moderate,181,PM10,1
Dharwad,Satisfactory,80,PM10,1
Dholpur,Moderate,183,PM10,1
Dhule,Satisfactory,91,PM10,1
Dungarpur,Satisfactory,86,PM10,1
Durgapur,Poor,218,PM2.5,2
Eloor,Satisfactory,55,CO,1
Faridabad,Moderate,196,"PM10, PM2.5",4
Fatehabad,Satisfactory,92,O3,1
Firozabad,Satisfactory,60,PM2.5,2
Gadag,Satisfactory,63,O3,1
Gandhinagar,Satisfactory,68,PM10,2
Gangtok,Satisfactory,99,O3,1
Gaya,Moderate,118,"PM10, PM2.5",3
Ghaziabad,Moderate,177,PM10,3
Gorakhpur,Moderate,108,PM2.5,1
Greater Noida,Poor,240,PM10,1
Gummidipoondi,Satisfactory,89,PM10,1
Gurugram,Poor,248,"PM10, PM2.5",3
Guwahati,Poor,213,"PM10, PM2.5",4
Gwalior,Moderate,133,PM10,3
Hajipur,Poor,269,PM10,1
Haldia,Good,42,O3,1
