city,level,index,pollutant,stations
Bengaluru,Good,25,"CO, PM2.5",2
Chennai,Good,44,CO,1
Delhi,Poor,234,"PM10, PM2.5",5
Faridabad,Moderate,106,PM2.5,1
Haldia,Good,39,PM10,1
Hyderabad,Good,48,PM2.5,1
Jaipur,Moderate,196,PM2.5,1
Jodhpur,Moderate,121,PM10,1
Kanpur,Satisfactory,53,PM2.5,1
Kolkata,Good,32,CO,1
Lucknow,Moderate,133,"O3, PM2.5",3
Muzaffarpur,Satisfactory,66,CO,1
Nashik,Satisfactory,55,PM10,1
Navi Mumbai,Poor,263,PM2.5,1
Pune,Moderate,101,CO,1
Solapur,Moderate,116,CO,1
Varanasi,Satisfactory,77,PM10,1
