city,level,index,pollutant,stations
Agra,Satisfactory,53,PM10,5
Ahmedabad,Satisfactory,64,PM10,9
Ahmednagar,Good,30,CO,1
Ajmer,Satisfactory,83,PM10,1
Akola,Good,45,PM10,1
Alwar,Satisfactory,55,PM10,1
Amaravati,Satisfactory,70,NO2,1
Amravati,Good,40,PM10,2
Amritsar,Satisfactory,54,PM10,1
Anantapur,Satisfactory,62,PM2.5,1
Angul,Satisfactory,60,CO,1
Ankleshwar,Satisfactory,70,O3,1
Araria,Satisfactory,64,CO,1
Ariyalur,Satisfactory,58,PM10,1
Arrah,Good,29,PM2.5,1
Asansol,Good,49,"O3, PM10",3
Aurangabad (Bihar),Good,37,PM2.5,1
Aurangabad (Maharashtra),Good,47,PM10,3
Baddi,Satisfactory,78,PM10,1
Badlapur,Satisfactory,80,PM10,1
Bagalkot,Good,42,PM10,1
Balasore,Good,41,PM10,1
Banswara,Satisfactory,98,PM10,1
Baran,Moderate,110,PM10,1
Barbil,Satisfactory,53,PM10,1
Bareilly,Satisfactory,73,"CO, SO2",2
Baripada,Satisfactory,86,PM10,1
Barmer,Satisfactory,85,PM10,1
Barrackpore,Good,47,PM10,1
Begusarai,Good,47,CO,1
Belapur,Good,35,PM10,1
Bengaluru,Good,49,PM10,10
Bettiah,Satisfactory,66,CO,1
Bhagalpur,Satisfactory,75,"PM10, PM2.5",2
Bharatpur,Good,44,PM10,1
Bhilai,Good,32,"O3, CO",3
Bhilwara,Satisfactory,75,PM10,1
Bhiwadi,Satisfactory,92,PM10,2
Bhiwandi,Satisfactory,69,PM10,1
Bhopal,Satisfactory,78,PM10,3
Bhubaneswar,Good,48,"CO, PM10",2
Bihar Sharif,Satisfactory,90,PM2.5,1
Bikaner,Satisfactory,90,PM10,1
Boisar,Satisfactory,68,PM10,1
Brajrajnagar,Satisfactory,78,CO,1
Bulandshahr,Satisfactory,97,PM10,1
Bundi,Satisfactory,93,PM10,1
Byasanagar,Satisfactory,76,CO,1
Byrnihat,Moderate,154,PM2.5,1
Chamarajanagar,Good,46,PM10,1
Chandigarh,Satisfactory,51,"O3, CO",3
Chandrapur,Satisfactory,56,"CO, PM10",2
Chengalpattu,Good,38,PM10,1
Chennai,Satisfactory,98,"CO, PM10",8
Chhapra,Moderate,114,NO2,1
Chikkaballapur,Good,19,O3,1
Chittoor,Satisfactory,69,PM2.5,1
Churu,Moderate,108,PM10,1
Coimbatore,Good,48,PM2.5,2
Cuddalore,Good,40,"PM10, PM2.5",2
Cuttack,Good,39,PM10,1
Damoh,Good,47,PM10,1
Dausa,Satisfactory,85,PM10,1
Davanagere,Good,37,PM2.5,1
Dehradun,Good,21,PM2.5,1
Delhi,Satisfactory,81,PM10,36
Dewas,Satisfactory,80,PM10,1
Dhanbad,Satisfactory,89,PM10,1
Dharwad,Satisfactory,53,PM10,1
Dholpur,Satisfactory,90,PM10,1
Dhule,Satisfactory,60,PM10,1
Dindigul,Good,38,PM10,1
Dungarpur,Satisfactory,88,PM10,1
Durgapur,Satisfactory,74,PM10,3
Eloor,Satisfactory,59,CO,1
Firozabad,Good,44,PM10,1
Gandhinagar,Satisfactory,66,"PM10, PM2.5",3
Gangtok,Good,46,O3,1
Gaya,Good,48,"PM10, PM2.5",2
Ghaziabad,Satisfactory,95,PM10,4
Gorakhpur,Moderate,102,PM2.5,1
Greater Noida,Moderate,128,PM10,2
Gummidipoondi,Satisfactory,97,PM10,1
Gurugram,Satisfactory,54,CO,1
Guwahati,Good,37,"CO, PM10",4
Gwalior,Satisfactory,75,PM10,3
Hajipur,Satisfactory,68,O3,1
Haldia,Good,31,PM10,1
Hanumangarh,Satisfactory,95,PM10,1
