city,level,index,pollutant,stations
Agartala,Good,30,PM10,1
Agra,Satisfactory,72,"PM10, PM2.5",3
Ahmedabad,Satisfactory,71,PM10,8
Aizawl,Good,18,SO2,1
Ajmer,Satisfactory,81,PM10,1
Alwar,Satisfactory,56,PM10,1
Amaravati,Good,31,PM10,1
Ambala,Moderate,113,PM2.5,1
Amritsar,Good,43,PM10,1
Ankleshwar,Satisfactory,84,PM2.5,1
Asansol,Satisfactory,87,PM2.5,1
Aurangabad,Satisfactory,73,PM10,1
Bagalkot,Good,28,PM10,1
Baghpat,Satisfactory,87,PM10,1
Bahadurgarh,Satisfactory,81,O3,1
Ballabgarh,Satisfactory,63,PM10,1
Bathinda,Good,26,CO,1
Bengaluru,Satisfactory,64,"CO, PM10, PM2.5",10
Bettiah,Satisfactory,98,PM10,1
Bhiwadi,Moderate,179,PM2.5,1
Bhiwani,Satisfactory,62,PM10,1
Bhopal,Good,41,PM10,1
Bidar,Good,45,CO,1
Bulandshahr,Good,49,PM10,1
Chamarajanagar,Good,41,PM10,1
Chandigarh,Satisfactory,53,PM10,1
Chandrapur,Satisfactory,68,"PM10, PM2.5",2
Charkhi Dadri,Satisfactory,97,PM2.5,1
Chennai,Satisfactory,59,"O3, CO, PM10",6
Chikkaballapur,Good,30,NO2,1
Chikkamagaluru,Good,34,CO,1
Damoh,Good,18,NO2,1
Davanagere,Good,18,O3,1
Delhi,Moderate,104,"PM10, PM2.5",36
Dewas,Satisfactory,52,PM10,1
Dharuhera,Moderate,125,PM2.5,1
Durgapur,Moderate,137,PM2.5,1
Eloor,Satisfactory,78,CO,1
Ernakulam,Good,43,CO,1
Faridabad,Satisfactory,68,"PM10, PM2.5",2
Fatehabad,Satisfactory,65,O3,1
Firozabad,Good,48,PM10,1
Gadag,Good,16,CO,1
Gandhinagar,Satisfactory,70,"PM10, PM2.5",2
Gaya,Satisfactory,54,"O3, PM2.5",2
Ghaziabad,Satisfactory,95,"CO, PM10",4
Gorakhpur,Good,20,CO,1
Greater Noida,Moderate,122,PM10,2
Gurugram,Satisfactory,93,"PM10, PM2.5",3
Guwahati,Satisfactory,60,"SO2, PM10",2
Gwalior,Satisfactory,71,PM10,2
Hajipur,Satisfactory,83,PM10,1
Haldia,Satisfactory,73,PM10,1
Hapur,Satisfactory,69,PM10,1
Hassan,Good,50,PM10,1
Hisar,Satisfactory,65,PM10,1
Howrah,Satisfactory,91,"PM10, PM2.5",3
Hubballi,Good,43,CO,1
Hyderabad,Good,43,"NO2, PM10, PM2.5",5
Indore,Satisfactory,68,PM10,1
Jabalpur,Good,33,CO,1
Jaipur,Satisfactory,92,PM10,2
Jalandhar,Good,39,PM10,1
Jind,Satisfactory,53,NO2,1
Jodhpur,Moderate,126,PM10,1
Kaithal,Satisfactory,58,PM10,1
Kannur,Satisfactory,62,PM10,1
Kanpur,Good,47,"O3, PM10, PM2.5",3
Karnal,Satisfactory,95,SO2,1
Katni,Good,42,PM10,1
Khanna,Satisfactory,63,PM10,1
Kochi,Good,39,CO,1
Kohima,Good,47,PM10,1
Kolkata,Satisfactory,80,"PM10, PM2.5",7
Kollam,Satisfactory,99,CO,1
Koppal,Good,32,CO,1
Kota,Satisfactory,62,PM2.5,1
