city,level,index,pollutant,stations
Agartala,Poor,210,PM2.5,1
Agra,Satisfactory,59,PM10,6
Ahmedabad,Moderate,102,PM10,8
Aizawl,Satisfactory,61,PM10,1
Ajmer,Satisfactory,76,O3,1
Alwar,Satisfactory,86,PM10,1
Amaravati,Satisfactory,62,CO,1
Ambala,Moderate,113,PM2.5,1
Amritsar,Moderate,117,PM2.5,1
Ankleshwar,Satisfactory,62,CO,1
Ariyalur,Good,30,NO2,1
Arrah,Moderate,147,PM10,1
Asansol,Moderate,131,PM2.5,1
Aurangabad (Bihar),Moderate,124,PM10,1
Baddi,Poor,279,O3,1
Bagalkot,Good,46,PM10,1
Baghpat,Very Poor,301,PM10,1
Bahadurgarh,Poor,211,PM2.5,1
Ballabgarh,Moderate,109,PM2.5,1
Banswara,Satisfactory,65,CO,1
Bareilly,Satisfactory,94,PM10,2
Baripada,Satisfactory,88,PM10,1
Barmer,Satisfactory,64,O3,1
Bathinda,Good,42,PM2.5,1
Begusarai,Poor,276,PM2.5,1
Belgaum,Satisfactory,55,PM10,1
Bengaluru,Satisfactory,75,PM10,13
Bettiah,Poor,222,PM10,1
Bhagalpur,Moderate,192,PM10,2
Bharatpur,Moderate,106,PM10,1
Bhilai,Good,36,"CO, NO2",2
Bhiwadi,Moderate,163,PM10,1
Bhiwani,Satisfactory,97,PM10,1
Bhopal,Satisfactory,62,O3,3
Bihar Sharif,Moderate,197,PM10,1
Bikaner,Moderate,122,PM10,1
Bileipada,Moderate,161,PM10,1
Brajrajnagar,Satisfactory,91,CO,1
Bulandshahr,Moderate,163,PM2.5,1
Byrnihat,Moderate,157,PM10,1
Chamarajanagar,Good,46,PM10,1
Chandigarh,Moderate,194,"O3, PM10",3
Chandrapur,Moderate,101,O3,1
Charkhi Dadri,Poor,241,PM2.5,1
Chennai,Satisfactory,54,"CO, SO2",6
Chhal,Good,37,O3,1
Chhapra,Poor,220,PM10,1
Chikkamagaluru,Good,27,PM10,1
Chittorgarh,Satisfactory,59,PM10,1
Churu,Satisfactory,95,PM10,1
Coimbatore,Good,41,PM2.5,1
Cuddalore,Satisfactory,77,NO2,2
Damoh,Good,16,CO,1
Dausa,Moderate,173,PM10,1
Davanagere,Good,50,PM10,1
Dehradun,Satisfactory,79,PM10,1
Delhi,Poor,216,"PM10, PM2.5",37
Dhanbad,Poor,242,PM2.5,1
Dharuhera,Moderate,200,PM2.5,1
Dharwad,Satisfactory,64,PM10,1
Dholpur,Satisfactory,68,O3,1
Dindigul,Good,45,SO2,1
Durgapur,Moderate,145,PM10,1
Eloor,Satisfactory,75,PM10,1
Faridabad,Moderate,170,PM2.5,3
