city,level,index,pollutant,stations
Bengaluru,Satisfactory,57,"NO2, PM10",3
Delhi,Poor,229,"PM10, PM2.5",6
Faridabad,Moderate,128,PM2.5,1
Gurgaon,Moderate,104,PM2.5,1
Haldia,Good,48,CO,1
Hyderabad,Satisfactory,56,PM2.5,1
Jaipur,Moderate,180,PM10,1
Jodhpur,Moderate,168,PM10,1
Kanpur,Moderate,158,PM2.5,1
Lucknow,Poor,228,PM2.5,2
Mumbai,Satisfactory,61,PM2.5,1
Nagpur,Moderate,122,O3,1
Nashik,Good,47,PM10,1
Navi Mumbai,Satisfactory,82,CO,1
Panchkula,Satisfactory,70,CO,1
Pune,Moderate,101,CO,1
Solapur,Moderate,104,CO,1
Varanasi,Moderate,198,PM10,1
