city,level,index,pollutant,stations
Agartala,Satisfactory,82,SO2,1
Agra,Satisfactory,89,O3,6
Ahmedabad,Moderate,109,PM10,6
Aizawl,Good,32,PM10,1
Ajmer,Moderate,119,PM2.5,1
Alwar,Satisfactory,72,PM10,1
Amaravati,Satisfactory,76,PM10,1
Ambala,Satisfactory,69,PM2.5,1
Amritsar,Satisfactory,52,O3,1
Anantapur,Satisfactory,70,O3,1
Ankleshwar,Satisfactory,56,PM10,1
Ariyalur,Satisfactory,59,PM10,1
Arrah,Moderate,142,PM10,1
Asansol,Satisfactory,92,PM10,1
Aurangabad (Bihar),Moderate,149,PM10,1
Aurangabad (Maharashtra),Satisfactory,87,PM10,1
Baddi,Moderate,196,O3,1
Bagalkot,Good,46,PM10,1
Baghpat,Moderate,163,O3,1
Ballabgarh,Moderate,106,PM10,1
Banswara,Moderate,103,PM10,1
Bareilly,Satisfactory,53,PM10,2
Baripada,Moderate,104,PM10,1
Barmer,Satisfactory,87,PM10,1
Bathinda,Good,48,PM10,1
Begusarai,Moderate,150,PM10,1
Belgaum,Good,46,PM10,1
Bengaluru,Satisfactory,76,"CO, SO2",9
Bettiah,Moderate,118,PM10,1
Bhagalpur,Moderate,107,PM10,2
Bharatpur,Moderate,125,PM10,1
Bhilai,Satisfactory,60,PM10,2
Bhilwara,Satisfactory,75,PM10,1
Bhiwadi,Moderate,136,PM10,1
Bhiwani,Moderate,152,PM2.5,1
Bhopal,Satisfactory,94,PM10,3
Bidar,Good,37,O3,1
Bihar Sharif,Moderate,120,PM10,1
Bikaner,Poor,250,PM10,1
Bileipada,Moderate,137,PM10,1
Bulandshahr,Moderate,186,O3,1
Bundi,Moderate,113,PM10,1
Chamarajanagar,Good,43,PM10,1
Chandigarh,Moderate,137,"O3, PM10",3
Chandrapur,Moderate,116,PM10,1
Charkhi Dadri,Moderate,155,PM2.5,1
Chennai,Satisfactory,83,"CO, NO2",8
Chhal,Satisfactory,78,PM10,1
Chhapra,Moderate,162,PM10,1
Chikkaballapur,Satisfactory,76,PM10,1
Chikkamagaluru,Good,50,O3,1
Chittorgarh,Satisfactory,76,PM10,1
Dausa,Poor,206,PM10,1
Davanagere,Good,42,PM2.5,1
Dehradun,Satisfactory,72,PM10,1
Delhi,Moderate,152,"O3, PM2.5",36
Dewas,Moderate,106,PM10,1
Dhanbad,Moderate,178,PM2.5,1
Dharwad,Satisfactory,57,PM10,1
Dholpur,Moderate,126,PM2.5,1
Durgapur,Moderate,136,PM10,1
Eloor,Satisfactory,79,PM10,1
Faridabad,Satisfactory,99,PM10,3
Firozabad,Moderate,118,PM10,1
Gadag,Good,44,SO2,1
Gandhinagar,Satisfactory,93,"PM10, PM2.5",3
Gangtok,Good,37,O3,1
Gaya,Moderate,113,"PM10, PM2.5",3
Ghaziabad,Moderate,142,"O3, PM10",4
Gorakhpur,Moderate,104,PM10,1
Greater Noida,Moderate,154,O3,2
Gummidipoondi,Moderate,114,PM10,1
Gurugram,Moderate,162,"O3, PM2.5",4
Guwahati,Satisfactory,70,"PM10, PM2.5",4
Gwalior,Moderate,150,"O3, PM10",3
Hajipur,Satisfactory,70,PM10,1
Haldia,Good,38,PM10,1
Hapur,Moderate,153,O3,1
Hassan,Satisfactory,80,PM10,1
Haveri,Good,42,PM10,1
Hisar,Satisfactory,82,PM2.5,1
Hosur,Satisfactory,83,PM10,1
Howrah,Satisfactory,62,PM10,3
Hubballi,Moderate,101,PM10,2
Hyderabad,Satisfactory,91,"PM10, PM2.5",13
Indore,Satisfactory,61,"NO2, PM10",2
Jabalpur,Moderate,117,PM10,1
Jaipur,Moderate,172,PM10,6
Jaisalmer,Moderate,154,PM10,1
Jalandhar,Satisfactory,100,PM10,1
Jhalawar,Satisfactory,86,PM10,1
Jhansi,Moderate,158,PM10,1
Jhunjhunu,Poor,256,O3,1
Jind,Satisfactory,68,PM2.5,1
Jodhpur,Moderate,122,PM10,3
Jorapokhar,Moderate,123,PM10,1
Kadapa,Satisfactory,83,O3,1
Kaithal,Satisfactory,79,PM10,1
Kalaburgi,Moderate,101,PM10,2
Kalyan,Satisfactory,76,PM10,1
Kannur,Satisfactory,77,PM10,1
Kanpur,Satisfactory,91,CO,3
Karauli,Moderate,135,O3,1
Karnal,Satisfactory,56,PM10,1
Katihar,Satisfactory,81,CO,1
Katni,Moderate,184,PM10,1
Keonjhar,Satisfactory,88,PM10,1
Khanna,Satisfactory,79,PM10,1
Khurja,Moderate,107,PM2.5,1
Kishanganj,Satisfactory,55,CO,1
Kochi,Satisfactory,85,PM10,1
Kohima,Satisfactory,57,PM10,1
Kolhapur,Moderate,130,O3,2
Kolkata,Satisfactory,52,"O3, PM10",7
Kollam,Satisfactory,98,PM10,1
Korba,Moderate,136,"PM10, PM2.5",2
Kota,Moderate,123,PM2.5,3
Kunjemura,Moderate,109,PM10,1
Kurukshetra,Satisfactory,88,O3,1
Lucknow,Moderate,108,PM2.5,6
Ludhiana,Satisfactory,95,PM10,1
Madikeri,Good,30,PM10,1
Maihar,Satisfactory,51,PM10,1
Mandi Gobindgarh,Satisfactory,98,PM10,1
Mandikhera,Satisfactory,58,PM10,1
Manesar,Moderate,161,PM2.5,1
Mangalore,Satisfactory,56,PM10,1
Manguraha,Satisfactory,77,O3,1
Meerut,Moderate,149,O3,3
Milupara,Satisfactory,71,PM10,1
Moradabad,Satisfactory,88,PM2.5,6
Motihari,Satisfactory,79,NO2,1
Mumbai,Satisfactory,76,PM10,18
Munger,Moderate,132,PM10,1
Muzaffarnagar,Moderate,115,PM10,1
Muzaffarpur,Moderate,199,O3,3
Mysuru,Satisfactory,66,O3,1
Nagaon,Satisfactory,79,O3,1
Nagpur,Satisfactory,85,PM10,1
Naharlagun,Good,38,PM2.5,1
Nalbari,Moderate,144,PM10,1
Narnaul,Satisfactory,80,PM10,1
Nashik,Satisfactory,57,PM10,1
Navi Mumbai,Satisfactory,75,PM10,3
Nayagarh,Moderate,120,PM10,1
Noida,Moderate,146,"NO2, PM10",4
Pali,Moderate,114,PM10,1
Panchkula,Moderate,128,PM2.5,1
Panipat,Satisfactory,77,PM10,1
Patiala,Satisfactory,88,O3,1
Patna,Moderate,139,PM2.5,6
Pimpri Chinchwad,Moderate,124,PM2.5,2
Pithampur,Satisfactory,76,PM10,1
Pratapgarh,Satisfactory,95,PM10,1
Prayagraj,Satisfactory,79,PM10,3
Puducherry,Satisfactory,67,PM10,1
Pune,Moderate,125,PM10,3
Purnia,Satisfactory,100,PM10,1
Raichur,Good,50,PM2.5,1
Raipur,Satisfactory,76,"NO2, PM10",4
Rairangpur,Satisfactory,76,O3,1
Rajamahendravaram,Satisfactory,57,PM10,1
Rajgir,Poor,214,O3,1
Rajsamand,Satisfactory,75,PM10,1
Ramanagara,Satisfactory,78,O3,1
Ratlam,Satisfactory,91,PM10,1
Rishikesh,Satisfactory,58,O3,1
Rohtak,Satisfactory,69,PM2.5,1
Rourkela,Moderate,146,PM10,1
Rupnagar,Moderate,144,PM10,1
Sagar,Satisfactory,86,PM10,1
Saharsa,Satisfactory,80,PM10,1
Salem,Satisfactory,71,SO2,1
Samastipur,Moderate,151,PM10,1
Satna,Moderate,151,PM10,1
