city,level,index,pollutant,stations
Agartala,Moderate,104,PM2.5,1
Agra,Satisfactory,74,"PM10, PM2.5",6
Ahmedabad,Satisfactory,92,"CO, PM10",8
Aizawl,Good,34,PM10,1
Akola,Satisfactory,88,PM10,1
Alwar,Satisfactory,86,PM10,1
Amaravati,Good,50,CO,1
Ambala,Satisfactory,97,CO,1
Amravati,Moderate,104,PM10,2
Anantapur,Good,49,PM10,1
Ankleshwar,Satisfactory,63,CO,1
Araria,Satisfactory,64,PM10,1
Ariyalur,Good,42,PM10,1
Asansol,Good,35,PM10,1
Aurangabad (Bihar),Satisfactory,76,CO,1
Aurangabad (Maharashtra),Satisfactory,51,PM10,3
Baddi,Satisfactory,93,PM10,1
Badlapur,Moderate,116,PM10,1
Bagalkot,Good,42,PM10,1
Baghpat,Satisfactory,87,PM10,1
Bahadurgarh,Satisfactory,94,PM10,1
Ballabgarh,Satisfactory,68,PM10,1
Banswara,Satisfactory,99,PM10,1
Baran,Satisfactory,97,PM10,1
Bareilly,Good,48,PM10,2
Baripada,Good,31,PM10,1
Barmer,Satisfactory,73,PM10,1
Bathinda,Moderate,123,PM10,1
Belgaum,Good,48,CO,1
Bengaluru,Satisfactory,52,PM10,7
Bhagalpur,Satisfactory,56,CO,2
Bharatpur,Moderate,134,PM10,1
Bhilai,Good,32,"PM10, PM2.5",2
Bhilwara,Moderate,114,PM10,1
Bhiwadi,Moderate,188,PM10,1
Bhiwandi,Satisfactory,75,PM10,1
Bhiwani,Satisfactory,65,CO,1
Bhopal,Satisfactory,91,PM10,3
Bidar,Good,26,CO,1
Bihar Sharif,Good,29,CO,1
Bikaner,Satisfactory,98,PM10,1
Bilaspur,Satisfactory,69,CO,1
Bulandshahr,Satisfactory,76,PM10,1
Bundi,Moderate,114,PM10,1
Byrnihat,Poor,245,PM10,1
Chamarajanagar,Good,42,PM10,1
Chandigarh,Satisfactory,91,PM10,3
Chandrapur,Satisfactory,91,CO,1
Charkhi Dadri,Satisfactory,84,PM10,1
Chennai,Satisfactory,70,"CO, NO2",7
Chhapra,Moderate,103,PM10,1
Chikkaballapur,Good,27,PM10,1
Chikkamagaluru,Satisfactory,51,PM10,1
Chittoor,Good,34,PM10,1
Chittorgarh,Satisfactory,81,PM10,1
Churu,Satisfactory,54,O3,1
Cuddalore,Poor,223,NO2,2
Damoh,Good,22,PM2.5,1
Dausa,Moderate,116,PM10,1
Davanagere,Good,44,PM10,1
Dehradun,Satisfactory,92,CO,1
Delhi,Moderate,121,"O3, PM10",34
Dewas,Good,50,PM10,1
Dharuhera,Moderate,129,PM10,1
Dharwad,Satisfactory,97,PM10,1
Dholpur,Satisfactory,96,PM10,1
Dhule,Moderate,115,PM10,1
Durgapur,Good,34,SO2,1
Eloor,Good,48,PM10,1
Faridabad,Satisfactory,90,"PM10, PM2.5",4
Fatehabad,Moderate,137,O3,1
Firozabad,Satisfactory,83,PM10,2
Gadag,Good,47,SO2,1
Gandhinagar,Moderate,113,"PM10, PM2.5",2
Gangtok,Satisfactory,61,SO2,1
Gaya,Moderate,184,CO,1
Ghaziabad,Satisfactory,95,PM10,3
Gorakhpur,Satisfactory,59,SO2,1
Greater Noida,Moderate,158,PM10,2
Gummidipoondi,Satisfactory,99,PM10,1
Gurugram,Moderate,185,PM2.5,2
Guwahati,Satisfactory,100,PM10,4
Gwalior,Moderate,106,PM10,3
Hajipur,Good,27,PM10,1
Haldia,Good,34,PM10,1
Hanumangarh,Moderate,172,PM10,1
Hassan,Satisfactory,57,PM10,1
Haveri,Good,39,CO,1
Hisar,Moderate,132,PM10,1
Hosur,Satisfactory,55,PM10,1
Howrah,Good,32,PM10,3
Hubballi,Satisfactory,78,PM10,2
Hyderabad,Satisfactory,63,"PM10, PM2.5",9
Indore,Satisfactory,99,PM10,1
Jabalpur,Satisfactory,96,PM10,3
Jaipur,Satisfactory,94,PM10,5
Jaisalmer,Satisfactory,67,PM10,1
Jalandhar,Satisfactory,58,PM10,1
Jalgaon,Satisfactory,62,PM2.5,1
Jalna,Satisfactory,51,O3,1
Jhalawar,Satisfactory,85,PM10,1
Jhansi,Moderate,106,PM10,1
Jhunjhunu,Satisfactory,97,PM10,1
Jind,Satisfactory,84,PM10,1
Jodhpur,Satisfactory,89,"CO, PM10",5
Kadapa,Good,32,PM2.5,1
Kaithal,Satisfactory,87,PM2.5,1
Kalyan,Satisfactory,94,PM10,1
Kanchipuram,Good,33,PM10,1
Kannur,Satisfactory,70,PM10,1
Kanpur,Satisfactory,61,"O3, CO",3
Karauli,Satisfactory,66,PM10,1
Karnal,Satisfactory,68,SO2,1
Kashipur,Satisfactory,56,PM10,1
Katihar,Satisfactory,99,CO,1
Katni,Satisfactory,73,PM10,1
Keonjhar,Good,45,PM10,1
Khanna,Satisfactory,80,PM10,1
Khurja,Satisfactory,94,PM2.5,1
Kishanganj,Satisfactory,83,NO2,1
Kochi,Satisfactory,83,CO,1
Kohima,Satisfactory,58,SO2,1
Kolar,Good,43,PM10,1
Kolhapur,Satisfactory,64,PM10,2
Kolkata,Good,33,"O3, PM10",7
Kollam,Satisfactory,74,PM10,1
Korba,Good,26,NO2,1
Kota,Satisfactory,81,"PM10, PM2.5",3
Kunjemura,Good,24,CO,1
Kurukshetra,Satisfactory,79,PM10,1
Latur,Good,46,CO,1
Lucknow,Satisfactory,65,PM10,6
Ludhiana,Satisfactory,95,PM10,1
Madikeri,Good,23,O3,1
Mahad,Satisfactory,69,PM10,1
Maihar,Good,29,PM10,1
Mandideep,Satisfactory,90,PM10,1
Mandikhera,Satisfactory,63,PM10,1
Manesar,Satisfactory,68,PM2.5,1
Mangalore,Satisfactory,53,CO,1
Manguraha,Good,19,PM10,1
Meerut,Satisfactory,81,PM10,2
Milupara,Good,33,O3,1
Moradabad,Satisfactory,54,PM10,4
Motihari,Satisfactory,89,PM10,1
Mumbai,Satisfactory,81,"CO, NO2",19
Muzaffarpur,Satisfactory,79,NO2,3
Mysuru,Satisfactory,68,PM10,1
Nagaon,Moderate,131,PM2.5,1
Nagaur,Satisfactory,98,PM10,1
Nagpur,Satisfactory,73,PM10,4
Nalbari,Satisfactory,56,PM2.5,1
Nanded,Satisfactory,81,O3,1
Narnaul,Moderate,117,PM10,1
Nashik,Satisfactory,56,PM10,4
Navi Mumbai,Moderate,118,"PM10, PM2.5",7
Nayagarh,Good,41,PM10,1
Noida,Moderate,123,CO,4
Ooty,Good,26,PM10,1
Pali,Satisfactory,93,PM10,1
Palwal,Good,40,PM10,1
Panchkula,Satisfactory,98,PM2.5,1
Panipat,Satisfactory,70,PM10,1
Parbhani,Satisfactory,84,PM10,1
Patiala,Satisfactory,81,PM10,1
Patna,Satisfactory,57,"O3, PM10",6
Pimpri Chinchwad,Satisfactory,69,PM2.5,3
Pithampur,Moderate,102,PM10,1
Pratapgarh,Satisfactory,98,PM10,1
Prayagraj,Satisfactory,69,PM10,3
Puducherry,Satisfactory,72,PM10,1
Pune,Satisfactory,95,"PM10, PM2.5",7
Purnia,Satisfactory,71,PM10,1
Raipur,Satisfactory,57,"CO, PM10",3
Rajamahendravaram,Satisfactory,77,O3,1
Rajsamand,Good,34,O3,1
Ramanagara,Satisfactory,51,PM10,1
Ramanathapuram,Satisfactory,63,CO,1
Ratlam,Satisfactory,88,PM10,1
Rishikesh,Satisfactory,61,O3,1
Rourkela,Good,39,PM10,1
Rupnagar,Poor,201,PM10,1
Sagar,Satisfactory,80,PM10,1
Saharsa,Moderate,105,O3,1
Salem,Satisfactory,79,SO2,1
Samastipur,Satisfactory,67,PM10,1
Sangli,Satisfactory,53,PM10,1
Satna,Satisfactory,63,PM10,1
Sawai Madhopur,Satisfactory,80,PM10,1
Shillong,Good,40,"PM10, PM2.5",2
