city,level,index,pollutant,stations
Agartala,Moderate,134,PM2.5,1
Agra,Moderate,144,PM2.5,6
Ahmedabad,Moderate,157,PM2.5,7
Ahmednagar,Moderate,136,PM10,1
Aizawl,Good,28,PM10,1
Ajmer,Satisfactory,88,PM10,1
Akola,Moderate,121,PM10,1
Alwar,Satisfactory,95,PM10,1
Amaravati,Satisfactory,59,PM10,1
Ambala,Poor,284,PM2.5,1
Amravati,Satisfactory,98,PM10,2
Amritsar,Very Poor,310,PM2.5,1
Anantapur,Good,29,PM10,1
Angul,Moderate,155,PM2.5,1
Araria,Poor,300,PM10,1
Ariyalur,Good,14,PM10,1
Arrah,Satisfactory,99,PM10,1
Asansol,Poor,252,PM2.5,4
Aurangabad (Bihar),Moderate,173,PM10,1
Aurangabad (Maharashtra),Satisfactory,96,"O3, PM10",3
Baddi,Very Poor,344,PM2.5,1
Badlapur,Poor,207,PM2.5,1
Bagalkot,Good,39,PM10,1
Baghpat,Very Poor,344,PM10,1
Bahadurgarh,Poor,285,PM2.5,1
Balasore,Moderate,125,PM10,1
Ballabgarh,Very Poor,307,PM2.5,1
Banswara,Moderate,174,O3,1
Baran,Moderate,171,PM2.5,1
Barbil,Moderate,109,PM10,1
Bareilly,Moderate,128,"PM10, PM2.5",2
Baripada,Moderate,166,O3,1
Barmer,Moderate,108,PM10,1
Barrackpore,Moderate,115,PM2.5,1
Bathinda,Moderate,150,PM10,1
Begusarai,Poor,253,PM2.5,1
Belapur,Moderate,123,NO2,1
Belgaum,Satisfactory,89,PM10,1
Bengaluru,Satisfactory,60,"CO, PM10, PM2.5",13
Bettiah,Poor,296,PM2.5,1
Bhagalpur,Poor,288,PM2.5,2
Bharatpur,Moderate,146,PM2.5,1
Bhilai,Moderate,116,PM2.5,3
Bhilwara,Moderate,154,PM2.5,1
Bhiwadi,Very Poor,350,PM2.5,2
Bhiwandi,Moderate,192,PM2.5,1
Bhiwani,Very Poor,375,PM2.5,1
Bhopal,Poor,279,PM2.5,3
Bhubaneswar,Moderate,169,"O3, PM2.5",2
Bidar,Satisfactory,82,PM2.5,1
Bihar Sharif,Moderate,196,PM2.5,1
Bikaner,Very Poor,324,PM2.5,1
Bilaspur,Moderate,117,PM2.5,1
Bileipada,Moderate,159,PM10,1
Boisar,Moderate,125,PM2.5,1
Brajrajnagar,Satisfactory,76,PM10,1
Bulandshahr,Very Poor,305,PM2.5,1
Bundi,Moderate,144,PM10,1
Buxar,Moderate,194,PM2.5,1
Byasanagar,Moderate,164,O3,1
Byrnihat,Poor,277,PM2.5,1
Chamarajanagar,Good,44,PM10,1
Chandigarh,Very Poor,372,PM2.5,3
Chandrapur,Moderate,126,PM10,1
Charkhi Dadri,Very Poor,307,PM2.5,1
Chengalpattu,Satisfactory,63,PM10,1
Chennai,Good,42,"CO, PM10, PM2.5",8
Chhal,Satisfactory,59,O3,1
Chhapra,Moderate,148,PM2.5,1
Chikkaballapur,Good,28,PM10,1
Chikkamagaluru,Good,48,PM10,1
Chittoor,Satisfactory,55,O3,1
Chittorgarh,Moderate,167,PM2.5,1
Churu,Poor,236,PM2.5,1
