city,level,index,pollutant,stations
Agartala,Good,44,PM10,1
Agra,Satisfactory,60,PM10,6
Ahmedabad,Satisfactory,87,"NO2, PM10, PM2.5",5
Ahmednagar,Satisfactory,65,PM10,1
Aizawl,Good,37,PM10,1
Ajmer,Satisfactory,68,PM10,1
Akola,Satisfactory,67,PM10,1
Alwar,Satisfactory,84,PM10,1
Amaravati,Good,37,CO,1
Ambala,Moderate,154,PM10,1
Amravati,Satisfactory,62,PM10,2
Amritsar,Moderate,115,PM10,1
Anantapur,Satisfactory,65,PM10,1
Angul,Satisfactory,88,PM10,1
Ariyalur,Good,43,PM10,1
Arrah,Satisfactory,77,PM10,1
Asansol,Moderate,132,"PM10, PM2.5",2
Aurangabad (Maharashtra),Good,50,PM10,2
Baddi,Poor,276,O3,1
Badlapur,Satisfactory,54,PM10,1
Bagalkot,Good,46,PM10,1
Baghpat,Poor,213,PM10,1
Bahadurgarh,Moderate,182,PM10,1
Balasore,Satisfactory,90,CO,1
Ballabgarh,Moderate,192,PM10,1
Banswara,Satisfactory,100,PM10,1
Baran,Satisfactory,84,PM10,1
Barbil,Moderate,195,O3,1
Bareilly,Good,50,PM10,2
Barmer,Moderate,107,PM10,1
Barrackpore,Satisfactory,89,PM10,1
Bathinda,Moderate,173,PM2.5,1
Belapur,Good,46,PM10,1
Belgaum,Good,43,CO,1
Bengaluru,Good,49,"CO, PM10",10
Bhagalpur,Moderate,170,PM2.5,2
Bharatpur,Satisfactory,94,PM10,1
Bhilai,Satisfactory,59,"O3, PM10",3
Bhilwara,Satisfactory,56,O3,1
Bhiwadi,Moderate,166,"PM10, PM2.5",2
Bhiwandi,Satisfactory,76,PM10,1
Bhiwani,Moderate,116,PM10,1
Bhopal,Satisfactory,76,"O3, PM10",3
Bhubaneswar,Satisfactory,71,O3,2
Bidar,Satisfactory,84,CO,1
Bihar Sharif,Moderate,104,PM2.5,1
Bikaner,Moderate,138,PM10,1
Bilaspur,Satisfactory,53,PM10,1
Boisar,Satisfactory,78,PM2.5,1
Brajrajnagar,Moderate,174,O3,1
Bulandshahr,Moderate,166,PM10,1
Bundi,Moderate,132,PM10,1
Byasanagar,Moderate,120,O3,1
Byrnihat,Moderate,155,PM2.5,1
Chamarajanagar,Satisfactory,53,PM10,1
Chandigarh,Moderate,152,"O3, PM10",3
Chandrapur,Good,49,"O3, PM10",2
Charkhi Dadri,Poor,254,PM2.5,1
Chennai,Satisfactory,65,"O3, CO, PM10",7
Chhal,Moderate,112,O3,1
Chhapra,Satisfactory,83,PM10,1
Chikkaballapur,Good,25,O3,1
Chikkamagaluru,Good,44,O3,1
Chittoor,Satisfactory,53,O3,1
Chittorgarh,Moderate,101,PM10,1
Churu,Moderate,134,PM10,1
Cuddalore,Good,36,"PM10, PM2.5",2
Cuttack,Satisfactory,68,PM10,1
Dausa,Moderate,137,PM10,1
Davanagere,Good,22,CO,1
Dehradun,Moderate,134,O3,1
