city,level,index,pollutant,stations
Agartala,Good,43,PM2.5,1
Agra,Satisfactory,55,"NO2, PM10",6
Ahmedabad,Satisfactory,73,"CO, PM10",6
Aizawl,Good,10,PM10,1
Akola,Satisfactory,61,PM10,1
Alwar,Satisfactory,75,PM10,1
Amaravati,Good,34,PM10,1
Amravati,Good,38,PM10,2
Anantapur,Good,43,PM10,1
Ankleshwar,Moderate,175,O3,1
Araria,Satisfactory,55,CO,1
Ariyalur,Good,30,NO2,1
Arrah,Satisfactory,91,PM2.5,1
Aurangabad (Maharashtra),Satisfactory,56,PM10,2
Baddi,Good,24,NO2,1
Badlapur,Moderate,147,PM10,1
Bagalkot,Good,46,PM10,1
Bahadurgarh,Good,46,PM2.5,1
Ballabgarh,Satisfactory,51,PM10,1
Banswara,Satisfactory,51,O3,1
Baran,Satisfactory,58,PM10,1
Bareilly,Satisfactory,82,PM10,2
Baripada,Satisfactory,62,PM10,1
Barmer,Satisfactory,95,O3,1
Bathinda,Satisfactory,57,CO,1
Begusarai,Moderate,167,PM10,1
Belapur,Good,45,PM10,1
Belgaum,Good,47,CO,1
Bengaluru,Good,39,PM10,11
Bettiah,Satisfactory,98,CO,1
Bhagalpur,Satisfactory,80,PM10,2
Bharatpur,Satisfactory,51,O3,1
Bhilai,Good,26,"O3, PM10",2
Bhiwadi,Satisfactory,88,PM10,1
Bhiwandi,Moderate,157,PM2.5,1
Bhiwani,Satisfactory,64,CO,1
Bhopal,Satisfactory,56,PM10,3
Bikaner,Good,46,O3,1
Bileipada,Satisfactory,83,PM10,1
Bulandshahr,Good,30,PM2.5,1
Bundi,Poor,209,PM10,1
Byrnihat,Poor,257,PM2.5,1
Chamarajanagar,Good,40,PM10,1
Chandigarh,Good,32,"O3, CO",3
Chandrapur,Satisfactory,66,PM10,1
Charkhi Dadri,Satisfactory,100,CO,1
Chennai,Satisfactory,73,"CO, NO2",6
Chhal,Good,29,PM10,1
Chhapra,Moderate,115,CO,1
Chikkaballapur,Good,31,O3,1
Chikkamagaluru,Good,37,PM10,1
Chittoor,Good,35,O3,1
Churu,Satisfactory,56,O3,1
Cuddalore,Moderate,168,NO2,1
Damoh,Good,20,CO,1
Dausa,Satisfactory,93,PM10,1
Davanagere,Good,21,PM2.5,1
Delhi,Satisfactory,64,"CO, NO2",36
Dewas,Satisfactory,57,CO,1
Dharuhera,Satisfactory,63,PM10,1
Dhule,Good,50,PM10,1
Durgapur,Satisfactory,78,PM2.5,1
Eloor,Satisfactory,68,PM10,1
Faridabad,Satisfactory,77,PM10,3
Firozabad,Good,30,"PM10, PM2.5",2
Gadag,Good,46,SO2,1
Gandhinagar,Good,37,PM10,3
Gangtok,Satisfactory,52,SO2,1
Gaya,Satisfactory,95,O3,3
Ghaziabad,Good,42,PM2.5,4
Gorakhpur,Satisfactory,59,PM2.5,1
Greater Noida,Good,45,CO,1
Gurugram,Satisfactory,91,PM10,3
Guwahati,Satisfactory,58,"CO, PM10",4
Gwalior,Good,38,"O3, CO",3
Hajipur,Good,49,PM10,1
Haldia,Good,44,O3,1
Hanumangarh,Moderate,186,PM10,1
Hapur,Good,32,PM10,1
Haveri,Good,38,CO,1
Hisar,Satisfactory,70,O3,1
Howrah,Good,46,NO2,3
Hubballi,Satisfactory,59,"CO, PM10",2
Hyderabad,Satisfactory,51,"PM10, PM2.5",13
Indore,Satisfactory,55,CO,1
Jabalpur,Good,37,"O3, CO",3
Jaipur,Satisfactory,82,"CO, PM2.5",4
Jaisalmer,Satisfactory,77,PM10,1
Jalandhar,Moderate,114,O3,1
Jalgaon,Moderate,113,PM10,1
Jalna,Satisfactory,95,PM10,1
Jhalawar,Good,41,O3,1
Jhansi,Good,47,PM10,1
Jind,Satisfactory,65,CO,1
Jodhpur,Satisfactory,66,PM10,4
Kadapa,Good,29,PM2.5,1
Kalyan,Satisfactory,55,NO2,1
Kanpur,Satisfactory,58,CO,3
Karauli,Moderate,106,PM10,1
Kashipur,Good,25,PM10,1
Katihar,Satisfactory,80,CO,1
Katni,Good,49,PM10,1
Khanna,Satisfactory,76,PM10,1
Khurja,Moderate,137,PM2.5,1
Kishanganj,Good,44,CO,1
Kochi,Satisfactory,76,CO,1
Kohima,Good,46,SO2,1
Kolar,Good,29,PM10,1
Kolhapur,Good,20,PM2.5,2
Kolkata,Good,40,"O3, PM10",7
Kollam,Satisfactory,72,PM10,1
Koppal,Good,23,SO2,1
Korba,Good,36,NO2,1
Kota,Good,48,PM10,3
Kunjemura,Good,38,PM10,1
Kurukshetra,Good,42,O3,1
Latur,Satisfactory,51,PM10,1
Lucknow,Satisfactory,56,PM10,6
Ludhiana,Satisfactory,78,PM2.5,1
Madikeri,Good,19,PM2.5,1
Mahad,Good,50,PM10,1
Maihar,Good,28,PM10,1
Mandi Gobindgarh,Good,29,O3,1
Mandikhera,Good,29,PM10,1
Manesar,Satisfactory,51,PM10,1
Mangalore,Satisfactory,60,PM10,1
Manguraha,Moderate,167,O3,1
Meerut,Good,49,"CO, NO2",3
Moradabad,Satisfactory,62,PM2.5,5
