city,level,index,pollutant,stations
Agartala,Good,30,PM10,2
Agra,Good,46,"O3, PM10",4
Ahmedabad,Satisfactory,82,PM10,1
Aizawl,Good,19,SO2,1
Ajmer,Satisfactory,80,PM10,1
Alwar,Moderate,104,PM10,1
Amaravati,Good,41,CO,1
Ambala,Moderate,164,PM2.5,1
Amritsar,Satisfactory,92,PM10,1
Ankleshwar,Satisfactory,58,PM10,1
Araria,Satisfactory,53,PM10,1
Asansol,Satisfactory,68,NO2,1
Aurangabad (Bihar),Satisfactory,80,PM10,1
Aurangabad (Maharashtra),Good,40,PM2.5,1
Baddi,Satisfactory,90,PM10,1
Bagalkot,Good,42,PM10,1
Baghpat,Good,44,O3,1
Bahadurgarh,Satisfactory,73,PM10,1
Ballabgarh,Satisfactory,76,PM10,1
Bareilly,Good,44,PM10,1
Begusarai,Satisfactory,63,PM10,1
Bengaluru,Satisfactory,69,"CO, PM10",9
Bettiah,Satisfactory,59,PM10,1
Bhagalpur,Satisfactory,73,PM10,2
Bhiwadi,Satisfactory,84,PM10,1
Bhiwani,Satisfactory,69,PM10,1
Bhopal,Satisfactory,51,CO,1
Bilaspur,Satisfactory,60,PM10,1
Bulandshahr,Satisfactory,70,PM10,1
Buxar,Moderate,109,CO,1
Chamarajanagar,Good,34,PM10,1
Chandigarh,Good,50,"O3, PM10",3
Chandrapur,Satisfactory,76,"CO, PM2.5",2
Charkhi Dadri,Satisfactory,66,PM10,1
Chennai,Satisfactory,76,"O3, CO, PM2.5",7
Chhapra,Satisfactory,70,PM10,1
Chikkaballapur,Good,41,PM10,1
Chikkamagaluru,Good,33,PM10,1
Coimbatore,Satisfactory,97,O3,1
Damoh,Good,20,CO,1
Dehradun,Good,29,O3,1
Delhi,Satisfactory,98,"PM10, PM2.5",35
Dewas,Good,41,PM10,1
Dharuhera,Satisfactory,60,PM10,1
Eloor,Satisfactory,52,CO,1
Ernakulam,Good,32,CO,1
Faridabad,Moderate,126,"PM10, PM2.5",2
Fatehabad,Satisfactory,67,PM10,1
Firozabad,Moderate,116,"O3, PM2.5",2
Gadag,Satisfactory,53,PM10,1
Gandhinagar,Good,28,PM2.5,1
Gangtok,Good,13,O3,1
Gaya,Satisfactory,92,"PM10, PM2.5",3
Ghaziabad,Moderate,102,PM10,4
Gorakhpur,Good,44,SO2,1
