city,level,index,pollutant,stations
Agra,Satisfactory,75,PM2.5,1
Ahmedabad,Moderate,165,NO2,1
Ajmer,Moderate,111,PM10,1
Alwar,Satisfactory,51,O3,1
Amaravati,Satisfactory,64,PM10,1
Ambala,Moderate,105,PM10,1
Amritsar,Good,50,PM10,1
Ankleshwar,Poor,232,PM2.5,1
Asanol,Poor,244,PM2.5,1
Aurangabad,Satisfactory,90,PM10,1
Baghpat,Satisfactory,58,O3,1
Bahadurgarh,Satisfactory,65,NO2,1
Ballabgarh,Moderate,103,PM10,1
Bathinda,Moderate,106,PM10,1
Bengaluru,Satisfactory,60,"CO, PM10",9
Bhiwadi,Moderate,165,PM2.5,1
Bhiwani,Satisfactory,89,O3,1
Bhopal,Poor,207,PM2.5,1
Brajrajnagar,Moderate,157,PM10,1
Chandigarh,Satisfactory,89,PM2.5,1
Chennai,Good,45,"O3, PM10",3
Chikkaballapur,Satisfactory,87,PM2.5,1
Coimbatore,Satisfactory,51,PM2.5,1
Damoh,Moderate,168,PM2.5,1
Delhi,Satisfactory,84,"NO2, PM10, PM2.5",33
Dewas,Moderate,177,O3,1
Dharuhera,Moderate,103,PM10,1
Eloor,Good,39,CO,1
Faridabad,Satisfactory,70,PM2.5,1
Fatehabad,Satisfactory,54,PM10,1
Gandhinagar,Satisfactory,66,PM10,1
Gaya,Poor,247,PM2.5,1
Ghaziabad,Satisfactory,84,PM2.5,4
Greater Noida,Satisfactory,90,PM2.5,2
Gurugram,Satisfactory,84,"NO2, PM2.5",2
Guwahati,Moderate,182,PM2.5,1
Haldia,Moderate,105,PM10,1
Hapur,Satisfactory,61,O3,1
Hisar,Satisfactory,88,PM2.5,1
Howrah,Poor,266,PM2.5,3
Hubballi,Satisfactory,62,PM10,1
Hyderabad,Moderate,120,"PM10, PM2.5",6
Indore,Moderate,167,PM2.5,1
Jabalpur,Poor,201,PM2.5,1
Jaipur,Moderate,126,"PM10, PM2.5",2
Jalandhar,Satisfactory,62,PM10,1
Jind,Satisfactory,64,PM2.5,1
Jodhpur,Moderate,114,PM10,1
Jorapokhar,Poor,227,PM2.5,1
Kaithal,Satisfactory,57,PM10,1
Kalaburagi,Moderate,114,PM2.5,1
Kalyan,Moderate,165,PM10,1
Kanpur,Moderate,154,PM2.5,1
Karnal,Satisfactory,83,PM10,1
Katni,Poor,259,PM2.5,1
Khanna,Satisfactory,78,PM10,1
Kolkata,Moderate,193,"PM10, PM2.5",6
Kota,Moderate,156,PM2.5,1
Kurukshetra,Satisfactory,69,PM10,1
Lucknow,Moderate,180,PM2.5,4
Ludhiana,Satisfactory,63,NO2,1
Maihar,Satisfactory,63,PM10,1
Mandi Gobindgarh,Moderate,105,PM2.5,1
Mandideep,Poor,288,PM10,1
Mandikhera,Satisfactory,65,CO,1
Manesar,Satisfactory,76,PM10,1
Meerut,Satisfactory,64,"PM10, PM2.5",3
Moradabad,Moderate,123,PM2.5,1
Mumbai,Moderate,163,PM2.5,8
Muzaffarpur,Very Poor,365,PM2.5,1
Mysuru,Good,43,PM10,1
Nagpur,Moderate,121,PM10,1
Narnaul,Satisfactory,75,PM2.5,1
Nashik,Moderate,122,PM2.5,1
Navi Mumbai,Moderate,194,PM2.5,2
Noida,Satisfactory,83,"CO, PM10, PM2.5",4
Pali,Moderate,105,PM2.5,1
Palwal,Satisfactory,88,PM10,1
Panchkula,Satisfactory,54,PM2.5,1
Panipat,Moderate,124,PM10,1
Patiala,Satisfactory,52,PM10,1
Patna,Very Poor,377,PM2.5,1
Pithampur,Moderate,122,PM2.5,1
Pune,Moderate,178,PM2.5,1
Rajamahendravaram,Satisfactory,79,PM10,1
Ramanagara,Good,43,PM10,1
Ratlam,Moderate,183,PM10,1
Rohtak,Satisfactory,53,PM2.5,1
Rupnagar,Satisfactory,97,PM10,1
Satna,Moderate,146,PM10,1
Siliguri,Moderate,118,PM10,1
Singrauli,Poor,247,PM2.5,1
Sirsa,Satisfactory,63,PM10,1
Solapur,Moderate,120,PM10,1
Talcher,Poor,253,PM10,1
Thane,Satisfactory,95,PM10,1
Thiruvananthapuram,Satisfactory,57,CO,1
Tirupati,Good,28,PM10,1
Udaipur,Moderate,103,PM10,1
Ujjain,Moderate,119,PM10,1
Varanasi,Very Poor,366,PM2.5,1
Vatva,Moderate,147,PM10,1
Visakhapatnam,Satisfactory,88,O3,1
Yadgir,Satisfactory,71,PM2.5,1
Yamunanagar,Moderate,171,PM2.5,1
