city,level,index,pollutant,stations
Agartala,Good,29,SO2,1
Agra,Satisfactory,58,PM10,5
Ahmedabad,Satisfactory,55,"CO, NO2, PM10",8
Ahmednagar,Satisfactory,55,PM10,1
Ajmer,Good,49,PM2.5,1
Akola,Good,26,PM10,1
Alwar,Satisfactory,86,NO2,1
Amaravati,Satisfactory,75,PM10,1
Amravati,Good,32,"CO, PM10",2
Amritsar,Good,44,PM10,1
Anantapur,Satisfactory,53,PM2.5,1
Angul,Satisfactory,80,CO,1
Ankleshwar,Satisfactory,56,PM10,1
Araria,Satisfactory,60,NO2,1
Ariyalur,Good,41,PM10,1
Arrah,Satisfactory,55,CO,1
Asansol,Good,48,"CO, NO2, PM10",4
Aurangabad (Maharashtra),Good,42,O3,3
Baddi,Good,50,SO2,1
Badlapur,Satisfactory,60,PM10,1
Bagalkot,Good,42,PM10,1
Balasore,Good,38,CO,1
Banswara,Good,40,PM10,1
Baran,Good,48,O3,1
Barbil,Good,39,O3,1
Bareilly,Good,35,SO2,2
Baripada,Good,45,CO,1
Barmer,Satisfactory,69,O3,1
Barrackpore,Good,47,PM10,1
Bathinda,Good,44,NO2,1
Begusarai,Satisfactory,60,CO,1
Belapur,Good,40,PM10,1
Bengaluru,Satisfactory,53,PM10,12
Bettiah,Good,48,CO,1
Bhagalpur,Satisfactory,63,"SO2, PM10",2
Bharatpur,Good,24,CO,1
Bhilai,Good,32,"O3, CO, PM10",3
Bhilwara,Good,24,PM10,1
Bhiwadi,Satisfactory,91,"PM10, PM2.5",2
Bhiwandi,Satisfactory,52,PM10,1
Bhopal,Good,30,"O3, CO",2
Bhubaneswar,Good,45,"O3, CO",2
Bihar Sharif,Satisfactory,89,PM2.5,1
Bikaner,Satisfactory,67,PM10,1
Bilaspur,Good,35,PM10,1
Bileipada,Satisfactory,70,PM10,1
Boisar,Satisfactory,89,PM10,1
Brajrajnagar,Good,25,PM10,1
Bulandshahr,Good,37,CO,1
Bundi,Good,31,O3,1
Buxar,Moderate,104,O3,1
Byasanagar,Good,47,O3,1
Byrnihat,Satisfactory,91,PM2.5,1
Chamarajanagar,Good,43,PM10,1
Chandigarh,Good,39,"CO, PM10",3
Chandrapur,Good,45,"CO, PM2.5",2
Chennai,Satisfactory,68,"CO, PM10",6
Chhal,Good,26,PM10,1
