city,level,index,pollutant,stations
Agartala,Poor,230,PM2.5,2
Agra,Moderate,106,PM2.5,6
Ahmedabad,Moderate,143,NO2,1
Ajmer,Moderate,130,PM2.5,1
Alwar,Moderate,145,PM2.5,1
Amaravati,Poor,247,PM2.5,1
Ambala,Moderate,114,PM2.5,1
Amritsar,Poor,202,PM2.5,1
Anantapur,Satisfactory,77,O3,1
Ankleshwar,Moderate,150,PM2.5,1
Araria,Very Poor,338,PM2.5,1
Ariyalur,Moderate,146,CO,1
Arrah,Very Poor,324,PM2.5,1
Asansol,Very Poor,310,PM2.5,1
Aurangabad (Bihar),Very Poor,348,PM2.5,1
Aurangabad (Maharashtra),Moderate,155,PM2.5,1
Baddi,Very Poor,343,PM2.5,1
Bagalkot,Good,42,PM10,1
Bahadurgarh,Poor,218,PM2.5,1
Ballabgarh,Very Poor,317,PM2.5,1
Bareilly,Moderate,113,PM10,2
Baripada,Poor,295,PM2.5,1
Bathinda,Moderate,124,PM2.5,1
Begusarai,Severe,418,PM2.5,1
Belgaum,Poor,218,PM2.5,1
Bengaluru,Satisfactory,77,PM10,9
Bettiah,Very Poor,398,PM2.5,1
Bhagalpur,Very Poor,377,PM2.5,2
Bhiwadi,Poor,233,PM2.5,1
Bhiwani,Moderate,190,PM2.5,1
Bhopal,Moderate,162,"PM10, PM2.5",2
Bidar,Satisfactory,95,PM10,1
Bilaspur,Satisfactory,69,PM10,1
Bileipada,Moderate,179,PM10,1
Bulandshahr,Moderate,195,PM2.5,1
Chamarajanagar,Good,41,PM10,1
Chandigarh,Moderate,186,PM2.5,2
Chandrapur,Moderate,164,PM2.5,2
Charkhi Dadri,Moderate,182,PM2.5,1
Chengalpattu,Moderate,110,PM2.5,1
Chennai,Moderate,124,"PM10, PM2.5",8
Chhapra,Very Poor,385,PM2.5,1
Chikkaballapur,Satisfactory,91,PM10,1
Coimbatore,Moderate,139,PM2.5,1
Darbhanga,Very Poor,385,PM2.5,1
Davanagere,Satisfactory,72,PM10,1
Delhi,Very Poor,342,PM2.5,38
Dewas,Moderate,160,PM2.5,1
Dharuhera,Poor,269,PM2.5,1
Dindigul,Moderate,190,NO2,1
Durgapur,Poor,203,PM10,1
Eloor,Satisfactory,52,PM10,1
