city,level,index,pollutant,stations
Agartala,Poor,210,PM2.5,2
Agra,Good,40,PM10,6
Ahmedabad,Moderate,111,"PM10, PM2.5",7
Aizawl,Satisfactory,69,PM10,1
Ajmer,Satisfactory,86,PM10,1
Alwar,Satisfactory,64,PM10,1
Amaravati,Good,29,O3,1
Amritsar,Satisfactory,60,PM2.5,1
Anantapur,Good,38,PM2.5,1
Ankleshwar,Satisfactory,95,PM2.5,1
Araria,Moderate,159,PM2.5,1
Ariyalur,Satisfactory,60,NO2,1
Arrah,Moderate,144,PM2.5,1
Aurangabad (Bihar),Moderate,125,PM10,1
Aurangabad (Maharashtra),Satisfactory,61,PM10,1
Baddi,Satisfactory,94,O3,1
Bagalkot,Good,42,PM10,1
Baghpat,Moderate,130,PM2.5,1
Bahadurgarh,Moderate,112,PM2.5,1
Ballabgarh,Satisfactory,63,PM10,1
Banswara,Satisfactory,91,O3,1
Bareilly,Satisfactory,68,PM10,2
Baripada,Good,42,PM10,1
Barmer,Satisfactory,88,O3,1
Bathinda,Satisfactory,51,PM10,1
Belgaum,Satisfactory,64,PM10,1
Bengaluru,Satisfactory,57,PM10,11
Bettiah,Moderate,154,PM10,1
Bhagalpur,Moderate,122,PM2.5,2
Bharatpur,Satisfactory,91,PM2.5,1
Bhilai,Good,31,CO,2
Bhiwadi,Moderate,158,CO,1
Bhiwani,Moderate,149,PM10,1
Bhopal,Satisfactory,66,O3,3
Bidar,Moderate,103,CO,1
Bihar Sharif,Moderate,138,PM10,1
Bikaner,Moderate,187,PM10,1
Bilaspur,Satisfactory,56,PM10,1
Bileipada,Moderate,128,PM10,1
Bulandshahr,Satisfactory,88,PM2.5,1
Byrnihat,Poor,248,PM2.5,1
Chamarajanagar,Good,36,PM10,1
Chandigarh,Satisfactory,75,"O3, PM2.5",3
Chandrapur,Good,39,CO,1
Charkhi Dadri,Moderate,198,PM2.5,1
Chennai,Satisfactory,51,"O3, CO",8
Chhal,Satisfactory,62,PM10,1
Chhapra,Moderate,186,PM10,1
Chikkaballapur,Good,48,PM2.5,1
Chikkamagaluru,Good,45,PM10,1
Chittoor,Good,49,O3,1
Chittorgarh,Satisfactory,92,PM10,1
Churu,Moderate,102,PM10,1
Coimbatore,Satisfactory,77,CO,1
Dausa,Moderate,179,PM2.5,1
Davanagere,Satisfactory,56,PM2.5,1
Dehradun,Satisfactory,52,O3,1
Delhi,Moderate,162,PM2.5,35
Dhanbad,Poor,223,PM2.5,1
Dholpur,Poor,221,PM2.5,1
Durgapur,Moderate,117,PM2.5,1
Faridabad,Satisfactory,86,PM2.5,3
Firozabad,Good,46,"PM10, PM2.5",2
Gadag,Good,43,O3,1
Gandhinagar,Satisfactory,63,"PM10, PM2.5",3
Gaya,Moderate,116,"O3, PM2.5",3
Ghaziabad,Moderate,138,"PM10, PM2.5",4
Gorakhpur,Satisfactory,70,PM2.5,1
Greater Noida,Satisfactory,100,PM2.5,2
Gurugram,Moderate,103,PM2.5,4
Guwahati,Moderate,106,"PM10, PM2.5",4
Gwalior,Moderate,144,PM2.5,3
Haldia,Good,33,PM10,1
Hanumangarh,Moderate,102,PM10,1
Hapur,Satisfactory,59,CO,1
Hassan,Satisfactory,95,PM10,1
Haveri,Satisfactory,66,PM2.5,1
Howrah,Satisfactory,92,PM2.5,3
Hubballi,Moderate,106,PM10,2
Hyderabad,Satisfactory,69,"NO2, PM10",11
Imphal,Poor,294,PM2.5,1
Indore,Satisfactory,52,PM10,2
Jabalpur,Good,49,PM10,1
Jaipur,Satisfactory,100,"PM10, PM2.5",5
Jalandhar,Satisfactory,76,PM10,1
Jhalawar,Satisfactory,75,O3,1
Jhansi,Satisfactory,69,PM10,1
Jhunjhunu,Moderate,194,O3,1
Jind,Satisfactory,67,CO,1
Jodhpur,Moderate,120,"O3, PM10",2
Kadapa,Satisfactory,72,PM2.5,1
Kaithal,Satisfactory,62,PM2.5,1
Kalaburgi,Satisfactory,52,PM10,1
Kalyan,Moderate,109,PM10,1
Kanchipuram,Good,26,PM10,1
Kanpur,Moderate,149,PM2.5,3
Karauli,Satisfactory,55,O3,1
Karnal,Good,36,PM10,1
Kashipur,Satisfactory,69,PM10,1
Katihar,Moderate,162,PM2.5,1
Katni,Satisfactory,80,PM10,1
Keonjhar,Satisfactory,69,PM2.5,1
Khanna,Good,43,PM2.5,1
Kochi,Satisfactory,55,CO,1
Kohima,Moderate,145,PM2.5,1
Kolar,Satisfactory,56,PM2.5,1
Kolkata,Satisfactory,71,"PM10, PM2.5",6
Kollam,Satisfactory,92,PM10,1
Korba,Satisfactory,62,"NO2, PM2.5",2
Kota,Satisfactory,80,"PM10, PM2.5",3
Kurukshetra,Satisfactory,67,PM2.5,1
Lucknow,Moderate,166,PM2.5,5
Ludhiana,Moderate,117,PM10,1
Maihar,Good,49,PM10,1
Mandideep,Satisfactory,77,PM10,1
Mandikhera,Satisfactory,84,PM10,1
Manesar,Moderate,114,PM2.5,1
Mangalore,Moderate,102,PM10,1
Meerut,Moderate,105,PM2.5,3
Milupara,Satisfactory,66,NO2,1
Moradabad,Moderate,116,"PM10, PM2.5",6
Motihari,Satisfactory,86,NO2,1
Mumbai,Satisfactory,97,"NO2, PM10",19
Muzaffarpur,Moderate,116,PM2.5,3
Mysuru,Satisfactory,51,PM10,1
Nagaon,Moderate,139,PM2.5,1
Nagpur,Satisfactory,62,O3,1
Nalbari,Satisfactory,95,PM10,1
Nashik,Satisfactory,63,PM2.5,1
Navi Mumbai,Moderate,141,PM10,1
Nayagarh,Moderate,119,PM10,1
Noida,Moderate,135,PM2.5,4
Ooty,Satisfactory,55,PM2.5,1
Pali,Satisfactory,69,PM10,1
Palkalaiperur,Satisfactory,53,SO2,1
Palwal,Satisfactory,55,PM2.5,1
Panchkula,Satisfactory,52,PM2.5,1
Panipat,Satisfactory,76,PM10,1
Patiala,Satisfactory,54,O3,1
Patna,Moderate,163,"PM10, PM2.5",6
Pithampur,Satisfactory,60,PM10,1
Pratapgarh,Good,47,PM10,1
Prayagraj,Good,49,PM2.5,3
Puducherry,Good,35,PM10,1
Pune,Moderate,103,"NO2, PM2.5",3
Raichur,Satisfactory,57,PM10,1
Raipur,Satisfactory,70,NO2,4
Rajamahendravaram,Good,22,NO2,1
Rajgir,Moderate,128,PM2.5,1
Rajsamand,Satisfactory,53,PM2.5,1
Ramanagara,Good,44,PM10,1
Ramanathapuram,Good,25,PM10,1
Ratlam,Satisfactory,80,NO2,1
Rishikesh,Good,34,PM10,1
Rohtak,Moderate,116,PM2.5,1
Rourkela,Satisfactory,94,PM10,3
Sagar,Satisfactory,72,O3,1
Saharsa,Moderate,197,PM2.5,1
Samastipur,Moderate,186,PM2.5,1
Satna,Satisfactory,69,PM2.5,1
Sawai Madhopur,Satisfactory,99,PM2.5,1
Shillong,Moderate,106,PM2.5,1
Shivamogga,Good,35,O3,1
Sikar,Satisfactory,98,PM10,1
Silchar,Good,43,PM10,1
Siliguri,Satisfactory,51,PM10,1
Singrauli,Moderate,122,PM2.5,1
Sirohi,Satisfactory,82,O3,1
Sirsa,Satisfactory,66,O3,1
Sivasagar,Satisfactory,69,PM2.5,1
Solapur,Moderate,116,PM10,1
Sri Ganganagar,Moderate,126,PM10,1
Srinagar,Good,38,PM10,1
Suakati,Satisfactory,84,PM10,1
Surat,Moderate,127,PM2.5,1
Talcher,Satisfactory,78,PM2.5,1
Tensa,Satisfactory,79,PM10,1
Thane,Moderate,101,PM10,1
Thiruvananthapuram,Good,36,"PM10, PM2.5",2
Thoothukudi,Good,45,PM10,1
Thrissur,Satisfactory,100,PM10,1
Tirupati,Satisfactory,55,NO2,2
Tirupur,Satisfactory,63,PM10,1
Tonk,Moderate,106,PM10,1
Tumidih,Satisfactory,86,PM10,1
Udaipur,Satisfactory,58,PM10,1
Ujjain,Satisfactory,68,O3,1
Varanasi,Satisfactory,56,PM10,3
Vatva,Satisfactory,89,PM10,1
Vijayapura,Good,42,PM10,1
Vijayawada,Satisfactory,66,O3,1
Visakhapatnam,Satisfactory,63,PM10,1
Vrindavan,Moderate,123,PM10,1
Yadgir,Good,38,PM2.5,1
Yamunanagar,Moderate,102,PM10,1
