city,level,index,pollutant,stations
Agartala,Moderate,160,PM2.5,1
Agra,Poor,202,"PM10, PM2.5",6
Ahmedabad,Moderate,130,"PM10, PM2.5",8
Aizawl,Satisfactory,78,PM10,1
Ajmer,Moderate,122,PM10,1
Alwar,Moderate,110,PM2.5,1
Amaravati,Satisfactory,57,O3,1
Ambala,Poor,238,PM2.5,1
Amritsar,Moderate,104,PM10,1
Ankleshwar,Moderate,179,PM2.5,1
Araria,Moderate,191,PM2.5,1
Arrah,Poor,262,PM2.5,1
Asansol,Moderate,173,PM2.5,1
Aurangabad,Moderate,141,PM10,1
Bagalkot,Good,50,PM2.5,1
Bahadurgarh,Poor,233,PM2.5,1
Ballabgarh,Moderate,129,PM2.5,1
Bathinda,Moderate,132,PM10,1
Bengaluru,Moderate,111,"CO, PM10, PM2.5",10
Bettiah,Poor,210,PM10,1
Bhagalpur,Very Poor,352,"PM10, PM2.5",2
Bhilai,Good,49,PM10,1
Bhiwadi,Very Poor,302,PM2.5,1
Bhiwani,Very Poor,301,PM2.5,1
Bhopal,Moderate,151,PM10,1
Bidar,Moderate,108,PM10,1
Bihar Sharif,Poor,262,PM2.5,1
Bilaspur,Good,47,PM10,1
Brajrajnagar,Satisfactory,81,PM10,1
Bulandshahr,Poor,272,PM2.5,1
Buxar,Very Poor,360,PM2.5,1
Chamarajanagar,Good,31,PM10,1
Chandigarh,Poor,234,PM2.5,3
Chandrapur,Moderate,175,"O3, PM10",2
Chennai,Satisfactory,63,"O3, CO, PM10",7
Chhapra,Very Poor,352,PM2.5,1
Chikkaballapur,Moderate,125,PM2.5,1
Chikkamagaluru,Good,36,PM10,1
Coimbatore,Moderate,112,PM2.5,1
Damoh,Satisfactory,88,PM2.5,1
Darbhanga,Poor,290,PM2.5,1
Davanagere,Satisfactory,99,PM10,1
Delhi,Very Poor,321,PM2.5,36
Dharuhera,Poor,280,PM2.5,1
Durgapur,Poor,261,PM2.5,1
Eloor,Satisfactory,80,CO,1
Ernakulam,Satisfactory,92,NO2,1
Faridabad,Very Poor,331,PM2.5,3
Fatehabad,Moderate,114,PM10,1
Firozabad,Poor,259,PM2.5,1
Gadag,Satisfactory,73,PM2.5,1
Gandhinagar,Moderate,165,"PM10, PM2.5",3
Gaya,Poor,239,PM2.5,3
Ghaziabad,Very Poor,305,PM2.5,4
Gorakhpur,Moderate,121,PM2.5,1
Greater Noida,Poor,279,PM2.5,2
Gummidipoondi,Satisfactory,53,PM10,1
Gurugram,Very Poor,320,PM2.5,4
Guwahati,Poor,204,PM2.5,2
Gwalior,Poor,249,PM2.5,1
Hajipur,Satisfactory,83,PM2.5,1
Haldia,Satisfactory,84,PM10,1
Hapur,Poor,257,PM2.5,1
Hisar,Poor,277,PM2.5,1
Howrah,Poor,210,PM2.5,2
Hubballi,Moderate,119,PM2.5,1
Hyderabad,Moderate,110,"PM10, PM2.5",3
Indore,Moderate,148,PM10,1
Jabalpur,Moderate,127,PM10,1
Jaipur,Moderate,139,PM10,2
Jalandhar,Moderate,103,PM10,1
Jind,Moderate,159,PM2.5,1
Jodhpur,Moderate,149,PM10,1
Kaithal,Moderate,151,PM2.5,1
Kalaburgi,Moderate,161,PM2.5,1
Kalyan,Very Poor,302,PM2.5,1
Kannur,Satisfactory,60,PM10,1
Kanpur,Moderate,198,PM2.5,3
Karnal,Moderate,176,PM2.5,1
Katihar,Poor,253,PM2.5,1
Katni,Moderate,169,PM10,1
Khanna,Moderate,140,PM2.5,1
Kishanganj,Poor,295,PM2.5,1
Kochi,Poor,214,PM2.5,1
Kohima,Moderate,108,PM10,1
Kolkata,Moderate,102,"PM10, PM2.5",3
Koppal,Satisfactory,74,PM10,1
Kota,Moderate,112,PM10,1
Kozhikode,Satisfactory,71,PM10,1
Kurukshetra,Poor,222,PM2.5,1
Lucknow,Poor,231,PM2.5,5
Ludhiana,Moderate,154,PM2.5,1
Madikeri,Satisfactory,77,PM10,1
Maihar,Good,39,PM10,1
Mandi Gobindgarh,Moderate,129,PM2.5,1
Mandideep,Moderate,116,PM2.5,1
Mandikhera,Satisfactory,90,PM10,1
Manesar,Poor,237,PM2.5,1
Manglore,Good,40,CO,1
Meerut,Poor,276,PM2.5,2
Moradabad,Moderate,164,PM2.5,3
Motihari,Very Poor,318,PM2.5,1
Mumbai,Moderate,187,"PM10, PM2.5",17
Munger,Severe,413,PM2.5,1
Muzaffarpur,Poor,282,PM2.5,2
Mysuru,Satisfactory,86,O3,1
Nagpur,Moderate,107,CO,1
Nandesari,Satisfactory,60,PM2.5,1
Narnaul,Moderate,169,PM2.5,1
Nashik,Satisfactory,80,PM2.5,1
Navi Mumbai,Poor,228,"PM10, PM2.5",2
Noida,Poor,295,PM2.5,4
Pali,Moderate,114,PM2.5,1
Palwal,Moderate,135,PM10,1
Panchkula,Poor,249,PM2.5,1
Patiala,Moderate,128,PM2.5,1
Patna,Very Poor,303,PM2.5,6
Prayagraj,Poor,205,PM2.5,3
Puducherry,Good,50,PM10,1
Pune,Moderate,108,PM2.5,2
Purnia,Poor,272,PM2.5,1
Raichur,Moderate,155,PM10,1
Rajamahendravaram,Satisfactory,63,PM10,1
Rajgir,Very Poor,358,PM2.5,1
Ramanagara,Moderate,104,PM2.5,1
Ratlam,Moderate,120,PM10,1
Rohtak,Poor,294,PM2.5,1
Rupnagar,Moderate,118,PM10,1
Sagar,Satisfactory,68,PM2.5,1
Saharsa,Very Poor,367,PM2.5,1
Sasaram,Very Poor,351,PM2.5,1
Satna,Satisfactory,57,PM10,1
Shillong,Good,39,PM2.5,1
Shivamogga,Satisfactory,64,PM10,1
Singrauli,Poor,218,PM2.5,1
Sirsa,Moderate,109,PM10,1
Siwan,Very Poor,326,PM2.5,1
Solapur,Moderate,102,PM2.5,1
Sonipat,Poor,217,PM10,1
Srinagar,Moderate,166,PM10,1
Thane,Moderate,137,O3,1
Thiruvananthapuram,Satisfactory,84,"PM10, PM2.5",2
Thoothukudi,Good,46,PM10,1
Tirupati,Satisfactory,81,PM2.5,1
Udaipur,Moderate,140,PM10,1
Ujjain,Moderate,153,PM10,1
Vapi,Moderate,146,PM10,1
Varanasi,Moderate,138,"PM10, PM2.5",4
Vatva,Moderate,135,PM10,1
Vijayapura,Good,46,PM10,1
Vrindavan,Moderate,122,PM10,1
Yadgir,Satisfactory,100,PM10,1
