city,level,index,pollutant,stations
Agra,Good,40,PM10,6
Ahmedabad,Satisfactory,87,"PM10, PM2.5",8
Aizawl,Good,25,PM10,1
Ajmer,Satisfactory,59,PM10,1
Akola,Good,41,PM10,1
Alwar,Satisfactory,52,PM10,1
Amaravati,Good,38,CO,1
Ambala,Satisfactory,65,PM10,1
Amravati,Good,38,PM10,2
Amritsar,Satisfactory,53,O3,1
Angul,Satisfactory,86,PM10,1
Ankleshwar,Satisfactory,61,PM10,1
Araria,Moderate,119,PM10,1
Ariyalur,Good,17,PM10,1
Asansol,Moderate,112,"PM10, PM2.5",4
Aurangabad (Bihar),Satisfactory,76,PM10,1
Aurangabad (Maharashtra),Good,41,PM10,3
Baddi,Moderate,112,PM10,1
Badlapur,Satisfactory,87,PM10,1
Bagalkot,Good,45,PM10,1
Baghpat,Moderate,125,PM10,1
Bahadurgarh,Satisfactory,88,PM10,1
Balasore,Satisfactory,84,PM10,1
Ballabgarh,Satisfactory,82,PM10,1
Banswara,Good,45,O3,1
Baran,Satisfactory,68,O3,1
Barbil,Moderate,117,PM10,1
Bareilly,Good,50,"SO2, PM10",2
Baripada,Moderate,110,PM10,1
Barmer,Satisfactory,64,PM10,1
Barrackpore,Satisfactory,77,PM10,1
Bathinda,Satisfactory,68,PM10,1
Begusarai,Good,42,NO2,1
Belapur,Satisfactory,71,O3,1
Belgaum,Good,38,CO,1
Bengaluru,Satisfactory,71,"CO, PM10, PM2.5",12
Bhagalpur,Moderate,174,PM10,2
Bharatpur,Satisfactory,60,PM10,1
Bhilai,Good,43,PM10,3
Bhilwara,Satisfactory,60,PM10,1
Bhiwadi,Moderate,108,"PM10, PM2.5",2
Bhiwandi,Satisfactory,67,PM10,1
Bhiwani,Satisfactory,83,PM10,1
Bhopal,Good,46,O3,3
Bhubaneswar,Good,43,"O3, PM10",2
Bidar,Good,45,PM10,1
Bihar Sharif,Satisfactory,97,PM10,1
Bikaner,Satisfactory,80,PM10,1
Bilaspur,Good,44,PM10,1
