city,level,index,pollutant,stations
Agra,Moderate,110,CO,1
Ahmedabad,Satisfactory,79,PM2.5,1
Aizawl,Good,13,CO,1
Ajmer,Satisfactory,59,PM10,1
Alwar,Satisfactory,56,PM10,1
Amaravati,Good,49,O3,1
Ambala,Good,41,O3,1
Amritsar,Good,46,PM10,1
Ankleshwar,Good,43,CO,1
Aurangabad,Good,36,CO,1
Baghpat,Satisfactory,79,CO,1
Bahadurgarh,Satisfactory,62,PM2.5,1
Ballabgarh,Moderate,131,PM10,1
Bengaluru,Good,36,"CO, PM10, PM2.5",9
Bhiwadi,Satisfactory,78,PM10,1
Bhiwani,Satisfactory,75,SO2,1
Brajrajnagar,Satisfactory,61,PM10,1
Bulandshahr,Satisfactory,54,PM10,1
Chandigarh,Good,37,PM10,1
Chandrapur,Good,41,PM10,1
Charkhi Dadri,Satisfactory,70,PM2.5,1
Chennai,Satisfactory,63,"O3, CO, PM2.5",4
Chikkaballapur,Good,45,PM10,1
Chikkamagaluru,Good,28,PM10,1
Coimbatore,Good,34,NO2,1
Damoh,Good,39,PM10,1
Delhi,Satisfactory,75,"CO, PM10, PM2.5",34
Dewas,Good,45,PM10,1
Dharuhera,Good,48,PM10,1
Eloor,Good,23,PM2.5,1
Ernakulam,Moderate,102,CO,1
Faridabad,Satisfactory,79,"PM10, PM2.5",3
Gandhinagar,Good,50,PM2.5,1
Gaya,Satisfactory,61,PM10,1
Ghaziabad,Satisfactory,72,PM10,2
Greater Noida,Satisfactory,96,"CO, PM10",2
Gurugram,Moderate,140,"O3, PM10",2
Guwahati,Good,35,PM10,1
Gwalior,Satisfactory,62,O3,1
Hajipur,Satisfactory,51,PM10,1
Hapur,Good,44,PM10,1
Hisar,Satisfactory,94,O3,1
Howrah,Good,32,"O3, PM10",3
Hubballi,Good,35,PM10,1
Hyderabad,Good,40,"O3, NO2, PM2.5",5
Indore,Good,50,O3,1
Jabalpur,Satisfactory,88,PM2.5,1
Jaipur,Satisfactory,61,"O3, PM10",3
Jalandhar,Good,46,PM10,1
Jind,Satisfactory,65,O3,1
Jodhpur,Satisfactory,88,PM10,1
Kaithal,Satisfactory,54,PM10,1
Kalaburgi,Good,16,SO2,1
Kalyan,Good,31,PM2.5,1
Kannur,Good,21,PM2.5,1
Kanpur,Satisfactory,52,O3,1
Karnal,Satisfactory,99,SO2,1
Katni,Moderate,101,PM10,1
Khanna,Satisfactory,62,PM10,1
Kochi,Satisfactory,74,CO,1
Kolkata,Good,33,"O3, CO, PM10",5
Kota,Good,45,PM10,1
Kurukshetra,Good,41,O3,1
Lucknow,Satisfactory,72,"O3, PM10",4
Ludhiana,Good,38,O3,1
Maihar,Good,47,PM2.5,1
Mandi Gobindgarh,Satisfactory,86,PM2.5,1
Mandideep,Satisfactory,55,PM10,1
Mandikhera,Satisfactory,52,PM2.5,1
Manesar,Satisfactory,71,PM10,1
Meerut,Good,49,"O3, PM10",3
Moradabad,Satisfactory,74,PM2.5,1
Mumbai,Good,35,"CO, SO2, PM10",7
Muzaffarnagar,Satisfactory,57,PM10,1
Muzaffarpur,Good,45,O3,1
Nagpur,Satisfactory,70,O3,1
Nandesari,Moderate,171,PM2.5,1
Narnaul,Good,45,PM10,1
Nashik,Good,29,O3,1
Navi Mumbai,Good,40,PM10,1
Noida,Satisfactory,84,"CO, PM10",4
Pali,Satisfactory,55,PM10,1
Palwal,Satisfactory,54,CO,1
Panchkula,Good,41,PM2.5,1
Panipat,Satisfactory,92,PM10,1
Patiala,Good,43,CO,1
Patna,Good,50,"O3, PM10, PM2.5",4
Pithampur,Good,45,PM10,1
Pune,Good,50,CO,1
Rajamahendravaram,Good,43,O3,1
Ratlam,Good,31,PM10,1
Rupnagar,Satisfactory,52,PM10,1
Sagar,Good,38,PM10,1
Satna,Satisfactory,58,PM10,1
Shillong,Good,15,PM2.5,1
Siliguri,Good,32,PM10,1
Singrauli,Satisfactory,74,PM10,1
Sirsa,Satisfactory,67,O3,1
Solapur,Good,37,O3,1
Sonipat,Satisfactory,67,PM10,1
Talcher,Satisfactory,89,PM10,1
Thane,Good,41,PM10,1
Thiruvananthapuram,Good,30,PM10,1
Tirupati,Good,35,CO,1
Udaipur,Satisfactory,62,PM10,1
Ujjain,Satisfactory,53,O3,1
Vapi,Satisfactory,87,CO,1
Varanasi,Good,44,PM2.5,1
Vatva,Satisfactory,88,PM2.5,1
Visakhapatnam,Good,50,PM10,1
Yamunanagar,Satisfactory,83,PM10,1
