city,level,index,pollutant,stations
Ahmedabad,Satisfactory,65,PM10,1
Aizawl,Satisfactory,77,PM2.5,1
Ajmer,Satisfactory,73,O3,1
Alwar,Satisfactory,57,O3,1
Amaravati,Good,48,PM10,1
Ambala,Satisfactory,93,PM10,1
Amritsar,Satisfactory,73,PM10,1
Ankleshwar,Moderate,103,PM10,1
Asanol,Satisfactory,80,PM10,1
Aurangabad,Good,50,O3,1
Bagalkot,Satisfactory,78,PM10,1
Bahadurgarh,Moderate,150,PM10,1
Bathinda,Moderate,140,PM10,1
Bengaluru,Satisfactory,64,"O3, CO, PM2.5",8
Bhiwadi,Moderate,147,PM2.5,1
Bhiwani,Moderate,154,PM10,1
Bhopal,Satisfactory,95,PM10,1
Brajrajnagar,Moderate,197,PM2.5,1
Bulandshahr,Poor,240,PM10,1
Chandigarh,Satisfactory,76,PM10,1
Chandrapur,Satisfactory,88,"O3, PM10",2
Chennai,Good,42,"O3, CO, PM2.5",4
Chikkaballapur,Satisfactory,56,O3,1
Chikkamagaluru,Satisfactory,69,O3,1
Damoh,Good,32,PM2.5,1
Delhi,Moderate,155,"CO, PM10",27
Dewas,Moderate,170,PM2.5,1
Dharuhera,Moderate,158,PM2.5,1
Eloor,Good,48,PM10,1
Ernakulam,Satisfactory,68,CO,1
Faridabad,Moderate,186,PM2.5,2
Fatehabad,Poor,257,PM10,1
Gandhinagar,Satisfactory,56,PM10,1
Gaya,Satisfactory,70,O3,1
Ghaziabad,Moderate,194,PM10,4
Greater Noida,Moderate,196,PM10,2
Gurugram,Moderate,142,"PM10, PM2.5",4
Guwahati,Poor,233,PM2.5,1
Gwalior,Moderate,104,"PM10, PM2.5",2
Hajipur,Satisfactory,68,PM10,1
Hapur,Poor,214,PM10,1
Hisar,Poor,222,PM10,1
Howrah,Satisfactory,57,PM10,3
Hyderabad,Satisfactory,72,"PM10, PM2.5",6
Indore,Moderate,149,PM10,1
Jabalpur,Satisfactory,73,O3,1
Jaipur,Satisfactory,93,PM10,3
Jalandhar,Satisfactory,59,PM10,1
Jind,Poor,282,PM2.5,1
Jodhpur,Moderate,121,PM2.5,1
Jorapokhar,Moderate,112,PM10,1
Kaithal,Moderate,134,PM10,1
Kalaburgi,Satisfactory,73,PM2.5,1
Kannur,Satisfactory,70,PM2.5,1
Kanpur,Moderate,103,PM2.5,1
Karnal,Moderate,128,PM2.5,1
Katni,Moderate,102,PM10,1
Khanna,Satisfactory,75,PM10,1
Kolkata,Satisfactory,53,"O3, PM10",7
Kota,Satisfactory,66,PM10,1
Kozhikode,Satisfactory,52,PM10,1
Kurukshetra,Moderate,111,PM10,1
Lucknow,Moderate,121,PM2.5,4
Ludhiana,Satisfactory,88,PM10,1
Maihar,Good,38,PM10,1
Mandideep,Satisfactory,61,PM10,1
Mandikhera,Moderate,143,PM10,1
Manesar,Moderate,156,PM10,1
Meerut,Poor,236,PM10,2
Mumbai,Satisfactory,81,"CO, PM10",5
Muzaffarnagar,Moderate,148,PM10,1
Muzaffarpur,Satisfactory,70,PM2.5,1
Nagpur,Satisfactory,94,O3,1
Nandesari,Moderate,166,CO,1
Narnaul,Moderate,102,PM10,1
Nashik,Satisfactory,86,O3,1
Noida,Moderate,184,"PM10, PM2.5",4
Pali,Satisfactory,82,PM10,1
Palwal,Poor,202,PM10,1
Panchkula,Satisfactory,61,PM2.5,1
Panipat,Poor,213,PM10,1
Patiala,Satisfactory,91,PM10,1
Patna,Moderate,126,"CO, PM10",4
Pithampur,Moderate,134,PM10,1
Pune,Satisfactory,51,CO,1
Rajamahendravaram,Satisfactory,58,O3,1
Ramanagara,Satisfactory,85,PM2.5,1
Ratlam,Moderate,153,PM2.5,1
Rohtak,Moderate,198,PM2.5,1
Rupnagar,Satisfactory,73,PM2.5,1
Sagar,Good,50,PM10,1
Satna,Satisfactory,72,PM10,1
Siliguri,Moderate,138,PM2.5,1
Singrauli,Moderate,181,PM10,1
Sirsa,Moderate,194,PM10,1
Solapur,Satisfactory,81,PM10,1
Thane,Satisfactory,60,CO,1
Thiruvananthapuram,Good,44,"O3, PM10",2
Tirupati,Satisfactory,55,O3,1
Udaipur,Satisfactory,55,PM10,1
Ujjain,Poor,210,PM2.5,1
Varanasi,Moderate,161,O3,1
Visakhapatnam,Satisfactory,63,PM10,1
Yadgir,Satisfactory,72,PM10,1
Yamunanagar,Moderate,107,PM10,1
