city,level,index,pollutant,stations
Agartala,Poor,224,"PM10, PM2.5",2
Agra,Satisfactory,62,PM10,6
Ahmedabad,Moderate,148,"NO2, PM2.5",7
Aizawl,Satisfactory,96,PM10,1
Ajmer,Moderate,124,PM2.5,1
Alwar,Satisfactory,91,PM10,1
Amaravati,Satisfactory,91,PM10,1
Ambala,Satisfactory,69,PM10,1
Anantapur,Moderate,170,O3,1
Ankleshwar,Moderate,158,PM2.5,1
Araria,Very Poor,330,PM2.5,1
Ariyalur,Moderate,117,PM2.5,1
Arrah,Poor,228,PM2.5,1
Asansol,Moderate,185,PM10,1
Aurangabad (Bihar),Moderate,162,PM10,1
Aurangabad (Maharashtra),Moderate,103,PM10,1
Baddi,Moderate,143,PM10,1
Bagalkot,Good,49,PM10,1
Baghpat,Moderate,169,PM2.5,1
Bahadurgarh,Moderate,107,PM2.5,1
Ballabgarh,Satisfactory,60,CO,1
Bareilly,Satisfactory,55,PM10,2
Baripada,Moderate,117,PM10,1
Bathinda,Moderate,102,PM10,1
Bengaluru,Satisfactory,97,"PM10, PM2.5",10
Bettiah,Very Poor,374,PM2.5,1
Bhagalpur,Poor,285,PM2.5,2
Bharatpur,Poor,261,O3,1
Bhilai,Satisfactory,75,O3,3
Bhiwadi,Moderate,183,PM10,1
Bhiwani,Moderate,105,PM10,1
Bhopal,Moderate,121,PM10,2
Bidar,Moderate,130,PM10,1
Bihar Sharif,Moderate,140,PM10,1
Bilaspur,Satisfactory,52,PM10,1
Bileipada,Moderate,149,PM10,1
Brajrajnagar,Moderate,107,PM10,1
Bulandshahr,Moderate,136,PM10,1
Byrnihat,Very Poor,365,PM2.5,1
Chamarajanagar,Good,37,PM10,1
Chandigarh,Moderate,126,PM10,3
Chandrapur,Moderate,134,PM10,1
Charkhi Dadri,Moderate,132,PM10,1
Chennai,Moderate,136,PM2.5,8
Chhapra,Very Poor,315,PM2.5,1
Chikkaballapur,Moderate,131,PM10,1
Chikkamagaluru,Satisfactory,58,PM10,1
Chittoor,Satisfactory,90,O3,1
Coimbatore,Moderate,102,PM2.5,1
Damoh,Good,30,PM10,1
Dehradun,Moderate,112,PM10,1
Delhi,Moderate,175,PM2.5,37
Dewas,Satisfactory,72,PM2.5,1
Dharuhera,Moderate,183,PM10,1
Dindigul,Poor,288,NO2,1
Durgapur,Poor,281,PM10,1
Eloor,Satisfactory,72,PM10,1
Faridabad,Moderate,165,PM2.5,4
Fatehabad,Moderate,154,PM10,1
Firozabad,Satisfactory,96,PM10,2
Gadag,Satisfactory,69,O3,1
Gandhinagar,Moderate,160,"PM10, PM2.5",3
Gaya,Moderate,123,PM2.5,2
Ghaziabad,Moderate,145,PM10,4
Gorakhpur,Moderate,125,PM10,1
Greater Noida,Moderate,154,"NO2, PM10",2
Gummidipoondi,Moderate,155,PM2.5,1
Gurugram,Moderate,195,PM2.5,4
Guwahati,Moderate,156,PM2.5,3
Gwalior,Moderate,184,PM10,3
Hajipur,Very Poor,307,PM10,1
Haldia,Satisfactory,92,PM10,1
Hapur,Satisfactory,58,PM10,1
Hassan,Satisfactory,74,PM10,1
Haveri,Satisfactory,88,PM10,1
Hosur,Moderate,173,PM2.5,1
Howrah,Moderate,140,"PM10, PM2.5",3
Hubballi,Moderate,113,PM10,1
Hyderabad,Moderate,116,"PM10, PM2.5",11
Imphal,Moderate,144,"SO2, PM2.5",2
Indore,Moderate,133,PM10,1
Jabalpur,Moderate,154,PM10,1
Jaipur,Moderate,134,PM10,3
Jalandhar,Satisfactory,83,PM10,1
Jhansi,Moderate,106,PM10,1
Jind,Satisfactory,86,PM2.5,1
Jodhpur,Moderate,136,PM10,2
Jorapokhar,Moderate,141,PM10,1
Kadapa,Poor,223,PM2.5,1
Kaithal,Moderate,112,PM10,1
Kalaburgi,Moderate,105,PM2.5,1
Kalyan,Moderate,152,PM10,1
Kanchipuram,Moderate,108,PM10,1
Kanpur,Moderate,110,PM10,3
Karnal,Satisfactory,82,PM2.5,1
Katihar,Very Poor,329,PM10,1
Katni,Moderate,180,PM10,1
Keonjhar,Moderate,125,PM2.5,1
Khanna,Satisfactory,66,PM10,1
Khurja,Satisfactory,90,PM2.5,1
Kishanganj,Very Poor,326,PM2.5,1
Kochi,Poor,213,PM2.5,1
Kohima,Moderate,147,PM2.5,1
Kolkata,Moderate,109,O3,7
Kollam,Moderate,103,PM10,1
Koppal,Satisfactory,93,PM10,1
Korba,Satisfactory,76,PM10,2
Kota,Moderate,167,"PM10, PM2.5",3
Kurukshetra,Satisfactory,88,PM2.5,1
Lucknow,Moderate,146,PM2.5,6
Ludhiana,Satisfactory,65,PM10,1
Madikeri,Good,41,O3,1
Maihar,Good,47,PM10,1
Mandi Gobindgarh,Moderate,140,PM2.5,1
Mandikhera,Satisfactory,91,PM10,1
Manesar,Moderate,119,PM2.5,1
Mangalore,Moderate,141,PM10,1
Manguraha,Poor,214,PM2.5,1
Meerut,Moderate,158,PM10,3
Moradabad,Satisfactory,76,PM10,6
Mumbai,Moderate,165,"PM10, PM2.5",19
Munger,Poor,275,PM2.5,1
Muzaffarnagar,Moderate,151,PM10,1
Muzaffarpur,Very Poor,330,PM2.5,3
Mysuru,Satisfactory,61,PM10,1
Nagaon,Poor,237,PM2.5,1
Nagpur,Satisfactory,94,PM10,1
Naharlagun,Good,43,PM10,1
Nalbari,Moderate,152,PM2.5,1
Narnaul,Moderate,104,PM10,1
Nashik,Satisfactory,79,PM10,1
Navi Mumbai,Poor,285,PM2.5,3
Nayagarh,Poor,214,PM10,1
Noida,Moderate,138,PM10,4
Pali,Moderate,101,PM10,1
Palwal,Satisfactory,71,PM10,1
Panchkula,Moderate,106,CO,1
Panipat,Moderate,112,PM10,1
Patiala,Satisfactory,98,PM10,1
Patna,Poor,288,"PM10, PM2.5",6
Pithampur,Moderate,140,PM10,1
Prayagraj,Satisfactory,96,PM10,3
Puducherry,Moderate,137,PM2.5,1
Pune,Moderate,134,"PM10, PM2.5",4
Raipur,Satisfactory,84,"NO2, PM10",4
Rairangpur,Moderate,162,PM2.5,1
Rajamahendravaram,Satisfactory,89,PM10,1
Rajgir,Moderate,181,PM10,1
Ramanagara,Satisfactory,96,PM10,1
Ramanathapuram,Satisfactory,99,PM10,1
Ratlam,Moderate,131,PM10,1
Rishikesh,Moderate,109,PM10,1
Rohtak,Satisfactory,86,PM2.5,1
Rourkela,Poor,234,PM10,2
Rupnagar,Moderate,170,PM10,1
Sagar,Satisfactory,88,"CO, PM10",2
Saharsa,Very Poor,398,PM10,1
Samastipur,Very Poor,327,PM10,1
Sasaram,Moderate,130,PM2.5,1
Satna,Moderate,147,PM10,1
Shillong,Moderate,149,PM2.5,1
Shivamogga,Satisfactory,75,O3,1
Singrauli,Satisfactory,75,PM2.5,1
Sirsa,Moderate,108,PM10,1
Sivasagar,Satisfactory,70,PM2.5,1
Siwan,Very Poor,330,PM2.5,1
Solapur,Moderate,142,PM10,1
Sonipat,Moderate,164,PM10,1
Srinagar,Good,25,PM10,1
Suakati,Moderate,123,PM10,1
Surat,Moderate,135,PM2.5,1
Talcher,Poor,208,PM10,1
Tensa,Satisfactory,91,PM10,1
Thane,Moderate,172,PM10,1
Thiruvananthapuram,Satisfactory,80,PM2.5,2
Thoothukudi,Satisfactory,72,PM10,1
Thrissur,Moderate,146,PM10,1
Tirupati,Satisfactory,96,PM2.5,2
Tirupur,Satisfactory,96,PM10,1
Udaipur,Moderate,124,PM10,1
Udupi,Moderate,103,CO,1
Ujjain,Moderate,139,PM10,1
Vapi,Poor,289,PM2.5,1
Varanasi,Good,49,"SO2, PM10",4
Vatva,Poor,209,PM10,1
Vijayapura,Good,46,PM10,1
Vijayawada,Poor,201,PM2.5,1
Visakhapatnam,Moderate,152,PM2.5,1
Vrindavan,Poor,224,PM10,1
Yadgir,Satisfactory,68,PM10,1
Yamunanagar,Moderate,121,PM10,1
