city,level,index,pollutant,stations
Agra,Satisfactory,96,O3,1
Ahmedabad,Moderate,197,NO2,1
Ajmer,Satisfactory,83,PM10,1
Alwar,Satisfactory,72,PM10,1
Amaravati,Good,36,PM10,1
Amritsar,Moderate,106,PM10,1
Asanol,Moderate,110,PM10,1
Bathinda,Satisfactory,85,PM10,1
Bengaluru,Satisfactory,61,"CO, PM10, PM2.5",9
Bhiwadi,Poor,294,PM10,1
Bulandshahr,Moderate,125,PM2.5,1
Chandrapur,Satisfactory,84,"PM10, PM2.5",2
Chennai,Satisfactory,62,"CO, PM2.5",3
Chikkaballapur,Good,46,NO2,1
Delhi,Moderate,148,"O3, PM10",25
Dewas,Moderate,131,PM10,1
Faridabad,Moderate,131,PM2.5,1
Gaya,Moderate,144,PM2.5,1
Ghaziabad,Moderate,148,PM10,1
Greater Noida,Moderate,167,PM10,1
Gurgaon,Poor,214,PM2.5,1
Howrah,Moderate,160,"PM10, PM2.5",2
Hubballi,Satisfactory,75,PM10,1
Hyderabad,Moderate,128,PM2.5,4
Jaipur,Moderate,112,PM10,3
Jalandhar,Satisfactory,74,PM2.5,1
Jodhpur,Moderate,149,PM2.5,1
Kanpur,Moderate,104,PM2.5,1
Khanna,Satisfactory,76,PM10,1
Kolkata,Moderate,163,PM2.5,1
Kota,Satisfactory,86,PM10,1
Lucknow,Moderate,195,PM2.5,4
Ludhiana,Satisfactory,54,CO,1
Mandi Gobindgarh,Satisfactory,56,PM10,1
Mandideep,Moderate,153,PM10,1
Moradabad,Moderate,114,PM10,1
Mumbai,Moderate,129,PM10,1
Muzaffarnagar,Moderate,114,PM10,1
Muzaffarpur,Moderate,165,O3,1
Nagpur,Satisfactory,88,PM10,1
Nashik,Satisfactory,91,O3,1
Noida,Moderate,149,PM10,1
Pali,Moderate,100,PM10,1
Panchkula,Moderate,103,O3,1
Patiala,Satisfactory,80,PM10,1
Patna,Moderate,173,O3,1
Pithampur,Moderate,130,PM10,1
Pune,Satisfactory,87,PM2.5,1
Rajamahendravaram,Satisfactory,53,PM10,1
Rohtak,Satisfactory,80,PM2.5,1
Rupnagar,Very Poor,348,PM10,1
Satna,Moderate,118,PM10,1
Siliguri,Satisfactory,74,PM2.5,1
Singrauli,Moderate,165,PM10,1
Solapur,Satisfactory,96,PM10,1
Thiruvananthapuram,Satisfactory,58,CO,1
Tirupati,Good,39,PM10,1
Udaipur,Moderate,103,PM10,1
Ujjain,Moderate,197,O3,1
Varanasi,Moderate,170,O3,1
Vijayawada,Satisfactory,51,PM10,1
Visakhapatnam,Moderate,176,PM2.5,1
