city,level,index,pollutant,stations
Agartala,Satisfactory,54,PM10,1
Agra,Good,33,"NO2, PM2.5",6
Ahmedabad,Satisfactory,72,"CO, PM10",6
Aizawl,Good,23,PM10,1
Ajmer,Satisfactory,96,O3,1
Akola,Good,48,PM10,1
Alwar,Satisfactory,67,PM10,1
Amaravati,Good,26,CO,1
Ambala,Satisfactory,52,PM2.5,1
Amravati,Good,38,PM10,2
Amritsar,Satisfactory,90,PM10,1
Anantapur,Satisfactory,70,PM10,1
Angul,Moderate,110,PM2.5,1
Ankleshwar,Satisfactory,60,CO,1
Ariyalur,Good,37,PM10,1
Arrah,Good,29,O3,1
Asansol,Good,47,"PM10, PM2.5",3
Aurangabad (Bihar),Good,41,O3,1
Aurangabad (Maharashtra),Good,50,PM10,1
Baddi,Satisfactory,54,PM10,1
Badlapur,Satisfactory,59,PM10,1
Bagalkot,Satisfactory,52,PM10,1
Baghpat,Good,47,CO,1
Bahadurgarh,Good,49,CO,1
Balasore,Satisfactory,62,PM10,1
Ballabgarh,Satisfactory,60,PM10,1
Banswara,Satisfactory,73,PM10,1
Baran,Good,46,PM10,1
Barbil,Satisfactory,63,PM10,1
Bareilly,Good,20,SO2,2
Baripada,Satisfactory,64,CO,1
Barmer,Satisfactory,95,PM10,1
Barrackpore,Satisfactory,57,PM10,1
Bathinda,Satisfactory,83,PM10,1
Belapur,Good,49,PM10,1
Belgaum,Satisfactory,69,CO,1
Bengaluru,Satisfactory,52,"CO, PM10",9
Bettiah,Good,39,CO,1
Bhagalpur,Satisfactory,67,CO,1
Bharatpur,Good,30,CO,1
Bhilai,Good,42,"CO, PM10",2
Bhilwara,Good,48,PM10,1
Bhiwadi,Satisfactory,90,"CO, PM10",2
Bhiwandi,Satisfactory,56,PM10,1
Bhiwani,Satisfactory,54,PM10,1
Bhopal,Good,43,PM10,3
Bhubaneswar,Satisfactory,86,"CO, PM10",2
Bikaner,Satisfactory,69,PM10,1
Bilaspur,Moderate,113,PM2.5,1
Bileipada,Satisfactory,72,PM10,1
Boisar,Satisfactory,71,PM10,1
Bulandshahr,Good,41,O3,1
Bundi,Poor,237,PM10,1
Buxar,Moderate,176,PM10,1
Byasanagar,Good,49,PM10,1
Byrnihat,Satisfactory,84,PM10,1
Chamarajanagar,Good,44,PM10,1
Chandigarh,Good,46,"CO, PM10",3
Chandrapur,Good,42,"PM10, PM2.5",2
Chennai,Satisfactory,71,"CO, PM10",3
Chhal,Good,37,O3,1
Chhapra,Good,49,SO2,1
Chikkaballapur,Good,25,PM10,1
Chikkamagaluru,Good,36,PM10,1
Chittorgarh,Satisfactory,90,PM10,1
Churu,Good,50,PM10,1
Coimbatore,Good,40,SO2,1
Cuddalore,Good,30,"NO2, PM10",2
Cuttack,Satisfactory,79,PM10,1
Damoh,Good,37,SO2,1
Dausa,Satisfactory,88,PM10,1
Davanagere,Good,23,CO,1
Dehradun,Good,25,CO,1
Delhi,Satisfactory,65,"CO, PM10",37
Dewas,Good,47,PM10,1
Dhanbad,Moderate,131,CO,1
Dharuhera,Satisfactory,78,PM2.5,1
Dharwad,Satisfactory,63,PM10,1
Dholpur,Satisfactory,75,PM10,1
Dhule,Satisfactory,72,PM10,1
Dindigul,Satisfactory,92,SO2,1
Dungarpur,Moderate,110,PM10,1
Durgapur,Satisfactory,83,"PM10, PM2.5",2
Eloor,Good,48,PM2.5,1
Faridabad,Satisfactory,100,"PM10, PM2.5",4
Fatehabad,Satisfactory,78,CO,1
Firozabad,Good,29,CO,1
Gadag,Good,46,CO,1
Gandhinagar,Satisfactory,74,PM10,2
Gaya,Satisfactory,52,"O3, PM10",2
Ghaziabad,Good,40,"CO, NO2",3
Greater Noida,Satisfactory,100,PM10,1
Gummidipoondi,Satisfactory,69,PM10,1
Gurugram,Satisfactory,94,"CO, PM10",3
Guwahati,Good,35,"CO, PM10",3
Gwalior,Satisfactory,58,"CO, PM2.5",4
Hajipur,Satisfactory,54,PM2.5,1
Haldia,Good,49,PM10,1
Hanumangarh,Satisfactory,72,CO,1
Hapur,Satisfactory,52,CO,1
Hassan,Good,32,PM10,1
Haveri,Good,37,CO,1
Hisar,Good,43,PM10,1
Howrah,Satisfactory,64,PM10,4
Hubballi,Satisfactory,55,PM10,1
Hyderabad,Satisfactory,57,"PM10, PM2.5",10
Imphal,Satisfactory,99,SO2,1
Indore,Good,45,"CO, SO2",4
Jabalpur,Good,38,"CO, PM10, PM2.5",4
Jaipur,Satisfactory,61,"CO, PM10",6
Jaisalmer,Moderate,174,PM10,1
Jalandhar,Good,46,PM10,1
Jalgaon,Good,44,PM10,1
Jalna,Satisfactory,58,PM2.5,1
Jalore,Satisfactory,84,PM10,1
Jhalawar,Satisfactory,90,PM10,1
Jhansi,Good,20,SO2,1
Jhunjhunu,Satisfactory,74,PM10,1
Jind,Good,40,O3,1
Jodhpur,Satisfactory,63,PM10,5
Kaithal,Good,50,PM10,1
Kalaburagi,Good,36,PM10,2
Kalyan,Good,39,PM10,1
Kannur,Satisfactory,68,CO,1
Kanpur,Good,44,"O3, CO",3
Karnal,Good,26,CO,1
Karwar,Good,28,PM10,1
Kashipur,Good,23,CO,1
Katihar,Good,40,PM10,1
Katni,Good,39,PM10,1
Khanna,Satisfactory,53,PM10,1
Khurja,Satisfactory,70,PM10,1
Kohima,Good,39,SO2,1
Kolar,Good,39,PM10,1
Kolhapur,Satisfactory,56,PM10,2
Kolkata,Good,50,PM10,7
Kollam,Satisfactory,51,PM10,1
Koppal,Good,46,NO2,1
Korba,Good,30,PM10,2
Kota,Satisfactory,65,"O3, PM2.5",3
Kunjemura,Good,34,PM10,1
Kurukshetra,Good,40,O3,1
Latur,Good,35,PM10,1
Lucknow,Good,47,"O3, CO, PM10",6
Ludhiana,Good,40,CO,1
Madikeri,Good,21,PM10,1
Mahad,Good,36,PM10,1
Malegaon,Satisfactory,75,PM10,1
Mandi Gobindgarh,Moderate,108,PM2.5,1
Mandideep,Satisfactory,61,O3,1
Mandikhera,Good,34,SO2,1
Manesar,Satisfactory,56,PM10,1
Mangalore,Good,45,PM10,1
Meerut,Good,42,CO,3
Mira-Bhayandar,Good,45,PM10,1
Moradabad,Good,32,"CO, PM2.5",6
Motihari,Good,41,PM10,1
