city,level,index,pollutant,stations
Agra,Satisfactory,57,PM2.5,1
Ahmedabad,Moderate,110,CO,1
Ajmer,Satisfactory,62,PM10,1
Alwar,Satisfactory,82,PM10,1
Amaravati,Good,30,O3,1
Bathinda,Satisfactory,90,PM2.5,1
Bengaluru,Good,45,"CO, NO2, PM10",7
Bhiwadi,Moderate,112,PM10,1
Brajrajnagar,Moderate,104,CO,1
Chandrapur,Good,40,O3,2
Chennai,Satisfactory,98,PM2.5,2
Chikkaballapur,Good,45,NO2,1
Delhi,Satisfactory,99,"CO, PM10",25
Dewas,Good,38,CO,1
Durgapur,Satisfactory,82,PM10,1
Faridabad,Moderate,128,PM2.5,1
Gaya,Satisfactory,81,NO2,1
Ghaziabad,Satisfactory,90,PM10,1
Greater Noida,Satisfactory,71,PM2.5,1
Gurgaon,Moderate,127,PM2.5,1
Haldia,Good,21,SO2,1
Howrah,Good,40,PM10,2
Hyderabad,Good,35,"NO2, PM10, PM2.5",6
Jaipur,Satisfactory,75,"PM10, PM2.5",3
Jalandhar,Good,35,CO,1
Jodhpur,Satisfactory,92,PM10,1
Kanpur,Satisfactory,88,CO,1
Kolkata,Good,38,PM10,1
Kota,Satisfactory,90,PM10,1
Lucknow,Satisfactory,81,"O3, CO, PM2.5",4
Ludhiana,Good,48,CO,1
Mandi Gobindgarh,Satisfactory,73,CO,1
Mandideep,Satisfactory,52,PM10,1
Moradabad,Satisfactory,55,PM10,1
Mumbai,Satisfactory,78,PM10,1
Muzaffarnagar,Satisfactory,68,PM10,1
Nashik,Good,41,O3,1
Noida,Moderate,103,PM2.5,1
Pali,Satisfactory,77,PM10,1
Panchkula,Good,48,PM2.5,1
Patiala,Good,45,PM10,1
Patna,Moderate,160,O3,1
Pithampur,Good,33,O3,1
Pune,Satisfactory,57,CO,1
Rajamahendravaram,Good,39,O3,1
Rohtak,Satisfactory,57,PM2.5,1
Rupnagar,Good,49,PM10,1
Satna,Satisfactory,55,CO,1
Siliguri,Good,42,PM10,1
Singrauli,Satisfactory,67,PM10,1
Solapur,Good,40,CO,1
Talcher,Moderate,106,CO,1
Thane,Good,46,CO,1
Thiruvananthapuram,Good,48,PM10,1
Tirupati,Satisfactory,53,PM10,1
Udaipur,Moderate,117,PM10,1
Ujjain,Satisfactory,61,O3,1
Varanasi,Satisfactory,70,PM10,1
Vijayawada,Good,36,CO,1
Visakhapatnam,Satisfactory,68,PM10,1
