city,level,index,pollutant,stations
Amritsar,Moderate,136,PM2.5,1
Aurangabad,Satisfactory,55,O3,1
Bengaluru,Good,36,"CO, NO2",3
Chandrapur,Satisfactory,75,O3,1
Chennai,Good,49,"CO, PM2.5",3
Delhi,Moderate,163,"PM10, PM2.5",8
Durgapur,Moderate,133,PM10,1
Faridabad,Satisfactory,54,PM2.5,1
Gaya,Poor,264,PM2.5,1
Ghaziabad,Moderate,197,PM10,1
Gurgaon,Severe,486,PM2.5,1
Haldia,Good,43,PM10,1
Howrah,Satisfactory,84,PM10,1
Hyderabad,Satisfactory,66,"O3, PM10",4
Jaipur,Moderate,139,PM10,1
Jodhpur,Moderate,134,PM10,1
Jorapokhar,Moderate,148,PM10,1
Kanpur,Satisfactory,73,PM2.5,1
Kolkata,Poor,232,"O3, PM10",2
Lucknow,Moderate,103,PM2.5,3
Ludhiana,Moderate,141,PM2.5,1
Mandi Gobindgarh,Poor,217,PM10,1
Mumbai,Satisfactory,68,PM10,1
Muzaffarpur,Satisfactory,81,PM2.5,1
Nashik,Satisfactory,56,O3,1
Navi Mumbai,Satisfactory,77,CO,1
Noida,Moderate,163,PM10,1
Panchkula,Satisfactory,59,O3,1
Patna,Moderate,128,PM2.5,1
Pune,Satisfactory,69,CO,1
Rohtak,Poor,220,PM2.5,1
Solapur,Satisfactory,80,CO,1
Thane,Satisfactory,61,NO2,1
Tirupati,Good,37,NO2,1
Varanasi,Satisfactory,97,PM2.5,1
Vijayawada,Moderate,112,PM10,1
Visakhapatnam,Moderate,114,PM2.5,1
