city,level,index,pollutant,stations
Agartala,Good,29,O3,1
Agra,Poor,214,PM2.5,1
Ahmedabad,Moderate,153,O3,1
Aizawl,Good,20,PM10,1
Ajmer,Satisfactory,80,PM10,1
Alwar,Satisfactory,69,PM10,1
Amaravati,Satisfactory,72,O3,1
Ambala,Satisfactory,81,PM10,1
Amritsar,Satisfactory,71,PM10,1
Asansol,Satisfactory,73,PM10,1
Aurangabad,Satisfactory,76,PM10,1
Bagalkot,Good,41,PM2.5,1
Baghpat,Moderate,144,PM10,1
Bahadurgarh,Moderate,104,PM10,1
Ballabgarh,Moderate,137,PM2.5,1
Bathinda,Satisfactory,74,PM10,1
Bengaluru,Good,50,"O3, PM10",7
Bhiwadi,Poor,273,PM2.5,1
Bhiwani,Satisfactory,66,O3,1
Bhopal,Moderate,127,PM10,1
Bidar,Moderate,113,PM10,1
Bulandshahr,Moderate,175,PM10,1
Chamarajanagar,Good,50,O3,1
Chandigarh,Satisfactory,89,PM10,1
Chandrapur,Satisfactory,92,"PM10, PM2.5",2
Charkhi Dadri,Moderate,120,PM2.5,1
Chennai,Satisfactory,71,"CO, PM10",6
Chikkaballapur,Good,44,PM10,1
Damoh,Satisfactory,69,PM10,1
Davanagere,Satisfactory,57,PM10,1
Delhi,Moderate,169,"O3, PM10, PM2.5",27
Dewas,Satisfactory,78,PM10,1
Dharuhera,Moderate,180,PM10,1
Durgapur,Satisfactory,97,PM10,1
Eloor,Satisfactory,60,CO,1
Ernakulam,Satisfactory,54,PM10,1
Faridabad,Moderate,137,"PM10, PM2.5",2
Fatehabad,Satisfactory,88,PM10,1
Gadag,Good,27,O3,1
Gandhinagar,Satisfactory,66,PM10,1
Gaya,Satisfactory,56,O3,1
Ghaziabad,Moderate,175,PM10,4
Greater Noida,Moderate,184,PM10,2
Gurugram,Moderate,131,"PM10, PM2.5",3
Guwahati,Satisfactory,68,"SO2, PM10",2
Gwalior,Moderate,193,PM10,1
Hajipur,Moderate,178,PM10,1
Haldia,Satisfactory,64,PM2.5,1
Hapur,Satisfactory,85,O3,1
Hassan,Satisfactory,71,PM10,1
Hisar,Moderate,116,PM10,1
Howrah,Satisfactory,67,"PM10, PM2.5",3
Hubballi,Good,46,PM10,1
Hyderabad,Satisfactory,78,"PM10, PM2.5",5
Indore,Satisfactory,95,PM10,1
Jabalpur,Moderate,141,PM10,1
Jaipur,Moderate,104,PM10,3
Jalandhar,Satisfactory,92,PM10,1
Jodhpur,Moderate,117,PM10,1
Kaithal,Moderate,102,PM10,1
Kannur,Moderate,101,PM10,1
Kanpur,Moderate,124,PM2.5,1
Karnal,Satisfactory,83,O3,1
Katni,Moderate,199,PM10,1
Khanna,Satisfactory,91,PM10,1
Kochi,Good,47,CO,1
Kohima,Good,37,PM10,1
Kolkata,Satisfactory,69,"O3, PM10, PM2.5",7
Kollam,Satisfactory,80,PM10,1
Koppal,Satisfactory,68,O3,1
Kota,Satisfactory,92,PM10,1
Kozhikode,Good,45,PM10,1
Lucknow,Moderate,187,"PM10, PM2.5",4
Ludhiana,Satisfactory,90,PM10,1
Mandi Gobindgarh,Poor,217,PM2.5,1
Mandideep,Satisfactory,70,PM10,1
Manglore,Satisfactory,74,PM10,1
Medikeri,Satisfactory,59,PM10,1
Meerut,Moderate,164,PM10,2
Moradabad,Poor,201,PM10,1
Mumbai,Satisfactory,71,PM10,17
Muzaffarnagar,Moderate,140,PM10,1
Muzaffarpur,Satisfactory,96,"CO, PM2.5",2
Narnaul,Moderate,162,PM10,1
Navi Mumbai,Satisfactory,74,"CO, PM10",2
Noida,Moderate,183,PM10,3
Pali,Moderate,120,PM10,1
Palwal,Moderate,153,PM10,1
Panchkula,Satisfactory,68,CO,1
Panipat,Moderate,122,PM10,1
Patiala,Satisfactory,98,PM10,1
Patna,Moderate,116,"O3, PM10",4
Pithampur,Satisfactory,72,O3,1
Puducherry,Good,42,O3,1
Pune,Satisfactory,69,"CO, PM10, PM2.5",7
Raichur,Satisfactory,60,PM10,1
Rajamahendravaram,Satisfactory,73,PM10,1
Ratlam,Satisfactory,83,PM10,1
Rohtak,Satisfactory,81,CO,1
Rupnagar,Moderate,101,PM10,1
Sagar,Satisfactory,54,PM2.5,1
Satna,Satisfactory,100,PM10,1
Shivamogga,Good,42,PM10,1
Siliguri,Satisfactory,92,PM2.5,1
Singrauli,Poor,214,PM10,1
Sirsa,Moderate,110,PM10,1
Sonipat,Moderate,142,PM10,1
Srinagar,Satisfactory,69,PM10,1
Talcher,Moderate,121,PM10,1
Thiruvananthapuram,Good,37,CO,1
Thoothukudi,Satisfactory,56,PM10,1
Thrissur,Satisfactory,60,CO,1
Tirupati,Satisfactory,54,PM10,1
Udaipur,Moderate,117,PM10,1
Udupi,Satisfactory,70,CO,1
Ujjain,Moderate,118,O3,1
Vapi,Satisfactory,70,PM10,1
Varanasi,Poor,233,PM10,1
Vatva,Moderate,122,PM10,1
Visakhapatnam,Moderate,130,PM10,1
Yadgir,Good,40,PM10,1
Yamunanagar,Moderate,115,O3,1
