city,level,index,pollutant,stations
Agartala,Moderate,106,PM10,1
Agra,Satisfactory,89,PM10,6
Ahmedabad,Moderate,162,PM2.5,8
Ahmednagar,Moderate,158,O3,1
Aizawl,Satisfactory,76,PM10,1
Ajmer,Moderate,161,O3,1
Akola,Satisfactory,88,PM10,1
Alwar,Moderate,102,PM10,1
Amaravati,Good,44,PM10,1
Amravati,Satisfactory,88,PM10,2
Amritsar,Satisfactory,83,PM2.5,1
Angul,Moderate,169,O3,1
Ariyalur,Good,32,PM2.5,1
Arrah,Satisfactory,84,PM10,1
Asansol,Poor,281,PM2.5,1
Aurangabad (Maharashtra),Moderate,107,"O3, PM10",3
Baddi,Moderate,126,O3,1
Badlapur,Moderate,105,PM10,1
Bagalkot,Good,50,PM10,1
Baghpat,Moderate,167,PM10,1
Bahadurgarh,Moderate,144,PM10,1
Balasore,Moderate,141,PM10,1
Ballabgarh,Moderate,185,PM2.5,1
Banswara,Moderate,117,PM10,1
Baran,Moderate,104,PM10,1
Barbil,Moderate,179,PM10,1
Bareilly,Satisfactory,70,"SO2, PM10",2
Barmer,Satisfactory,92,PM10,1
Barrackpore,Moderate,102,PM10,1
Bathinda,Moderate,111,PM10,1
Belapur,Moderate,161,PM2.5,1
Belgaum,Satisfactory,57,PM10,1
Bengaluru,Satisfactory,88,"PM10, PM2.5",11
Bhagalpur,Moderate,160,"PM10, PM2.5",2
Bharatpur,Poor,211,PM2.5,1
Bhilai,Satisfactory,80,PM10,3
Bhiwadi,Poor,251,"PM10, PM2.5",2
Bhiwandi,Poor,201,O3,1
Bhiwani,Satisfactory,96,PM10,1
Bhopal,Satisfactory,99,PM10,3
Bhubaneswar,Poor,206,"O3, PM2.5",2
Bidar,Satisfactory,84,PM2.5,1
Bihar Sharif,Satisfactory,68,PM10,1
Bikaner,Moderate,178,PM10,1
Bilaspur,Satisfactory,69,PM10,1
Bileipada,Poor,235,PM10,1
Boisar,Moderate,116,PM10,1
Brajrajnagar,Moderate,101,CO,1
Bulandshahr,Moderate,162,PM10,1
Bundi,Satisfactory,99,PM10,1
Byasanagar,Poor,269,O3,1
Byrnihat,Moderate,129,PM2.5,1
Chamarajanagar,Good,47,PM10,1
Chandigarh,Moderate,101,"O3, PM10, PM2.5",3
Chandrapur,Satisfactory,85,PM2.5,1
Charkhi Dadri,Moderate,166,PM2.5,1
Chennai,Satisfactory,58,"CO, PM10",6
Chhal,Satisfactory,86,PM2.5,1
Chhapra,Moderate,101,PM10,1
Chikkaballapur,Satisfactory,69,PM10,1
Chikkamagaluru,Good,46,O3,1
Chittoor,Moderate,105,PM2.5,1
Chittorgarh,Moderate,116,PM10,1
Cuddalore,Satisfactory,68,PM10,1
Cuttack,Moderate,180,O3,1
Dausa,Poor,222,PM10,1
Davanagere,Satisfactory,67,PM10,1
Dehradun,Satisfactory,90,O3,1
Delhi,Moderate,175,"O3, NO2, PM2.5",36
Dewas,Good,50,PM10,1
Dhanbad,Severe,436,NO2,1
Dharuhera,Poor,242,PM10,1
Dharwad,Satisfactory,97,PM10,1
Dholpur,Moderate,169,PM10,1
Dhule,Moderate,109,PM10,1
Dungarpur,Satisfactory,80,PM10,1
Durgapur,Poor,216,PM2.5,1
Eloor,Satisfactory,74,CO,1
Faridabad,Moderate,198,"PM10, PM2.5",4
Fatehabad,Moderate,129,PM10,1
Firozabad,Satisfactory,83,PM10,1
Gadag,Satisfactory,65,O3,1
Gandhinagar,Satisfactory,64,PM10,1
Gangtok,Satisfactory,82,O3,1
Gaya,Satisfactory,77,"PM10, PM2.5",3
Ghaziabad,Moderate,158,"O3, PM10",4
Gorakhpur,Moderate,106,PM10,1
Greater Noida,Poor,215,PM10,2
Gummidipoondi,Satisfactory,84,PM10,1
Gurugram,Poor,236,"PM10, PM2.5",3
Guwahati,Satisfactory,100,"PM10, PM2.5",4
Gwalior,Moderate,120,PM10,3
Hajipur,Moderate,192,PM10,1
Haldia,Satisfactory,62,PM10,1
Hapur,Moderate,130,PM10,1
Haveri,Satisfactory,61,PM10,1
