city,level,index,pollutant,stations
Agartala,Satisfactory,71,PM10,1
Agra,Satisfactory,86,"PM10, PM2.5",5
Ahmedabad,Moderate,108,PM10,6
Ahmednagar,Satisfactory,74,O3,1
Aizawl,Good,48,PM10,1
Ajmer,Poor,206,PM2.5,1
Akola,Satisfactory,62,PM10,1
Alwar,Poor,233,PM10,1
Amaravati,Good,26,SO2,1
Ambala,Satisfactory,93,PM10,1
Amravati,Satisfactory,65,PM10,2
Amritsar,Moderate,127,PM2.5,1
Anantapur,Good,41,PM10,1
Angul,Moderate,102,PM10,1
Ankleshwar,Satisfactory,66,PM10,1
Arrah,Satisfactory,99,PM10,1
Asansol,Moderate,176,"PM10, PM2.5",2
Aurangabad (Maharashtra),Good,43,PM10,1
Baddi,Poor,290,O3,1
Badlapur,Satisfactory,74,PM10,1
Bagalkot,Good,42,PM10,1
Baghpat,Moderate,184,PM10,1
Balasore,Satisfactory,86,CO,1
Ballabgarh,Poor,240,PM2.5,1
Banswara,Moderate,108,PM10,1
Barbil,Poor,230,O3,1
Bareilly,Satisfactory,58,PM10,2
Baripada,Satisfactory,65,O3,1
Barmer,Moderate,111,PM10,1
Barrackpore,Satisfactory,82,PM10,1
Bathinda,Moderate,127,PM2.5,1
Belapur,Satisfactory,61,PM10,1
Belgaum,Satisfactory,52,CO,1
Bengaluru,Good,45,"O3, CO, PM10",10
Bhagalpur,Moderate,135,PM2.5,1
Bharatpur,Poor,217,PM10,1
Bhilai,Satisfactory,52,"O3, PM10",2
Bhiwadi,Very Poor,306,"PM10, PM2.5",2
Bhiwani,Moderate,181,PM10,1
Bhopal,Moderate,129,PM10,3
Bhubaneswar,Satisfactory,79,"O3, CO",2
Bidar,Satisfactory,90,CO,1
Bikaner,Moderate,172,PM10,1
Bilaspur,Satisfactory,59,PM2.5,1
Bileipada,Moderate,133,PM10,1
Boisar,Satisfactory,80,O3,1
Brajrajnagar,Moderate,177,O3,1
Bulandshahr,Moderate,165,PM10,1
Bundi,Moderate,138,PM10,1
Buxar,Poor,284,PM10,1
Byrnihat,Moderate,104,PM2.5,1
Chamarajanagar,Good,48,PM10,1
Chandigarh,Moderate,155,"O3, PM10, PM2.5",3
Chandrapur,Moderate,131,O3,1
Chennai,Satisfactory,99,"O3, CO",6
Chhal,Moderate,127,O3,1
Chhapra,Moderate,101,PM10,1
Chikkaballapur,Good,27,CO,1
Chikkamagaluru,Good,38,PM10,1
Chittorgarh,Satisfactory,93,PM10,1
Churu,Poor,232,PM10,1
Coimbatore,Good,40,SO2,1
Cuddalore,Good,21,PM10,1
Cuttack,Satisfactory,66,O3,1
Dausa,Poor,255,PM10,1
Davanagere,Good,21,O3,1
Dehradun,Moderate,153,O3,1
Delhi,Poor,234,"PM10, PM2.5",37
Dewas,Good,44,PM10,1
Dhanbad,Moderate,138,CO,2
Dharuhera,Poor,266,PM2.5,1
Dharwad,Satisfactory,78,CO,1
Dholpur,Poor,217,PM10,1
Dungarpur,Moderate,112,PM10,1
Durgapur,Moderate,182,PM2.5,1
