city,level,index,pollutant,stations
Agartala,Good,40,PM10,1
Agra,Moderate,116,"PM10, PM2.5",6
Ahmedabad,Moderate,113,"PM10, PM2.5",8
Ajmer,Satisfactory,97,PM10,1
Akola,Good,34,PM10,1
Alwar,Moderate,105,PM10,1
Amaravati,Good,31,CO,1
Ambala,Moderate,139,PM2.5,1
Amravati,Good,41,CO,1
Amritsar,Moderate,126,PM2.5,1
Anantapur,Satisfactory,69,PM2.5,1
Angul,Moderate,172,PM2.5,1
Ankleshwar,Satisfactory,75,PM2.5,1
Araria,Satisfactory,100,PM2.5,1
Ariyalur,Good,47,PM10,1
Arrah,Satisfactory,51,CO,1
Asansol,Moderate,129,"PM10, PM2.5",4
Aurangabad (Bihar),Moderate,110,PM2.5,1
Aurangabad (Maharashtra),Satisfactory,92,"PM10, PM2.5",2
Baddi,Moderate,193,O3,1
Badlapur,Satisfactory,63,PM10,1
Baghpat,Poor,249,PM2.5,1
Bahadurgarh,Very Poor,324,PM10,1
Ballabgarh,Poor,245,PM2.5,1
Banswara,Moderate,123,PM10,1
Baran,Moderate,158,O3,1
Barbil,Poor,204,PM2.5,1
Bareilly,Satisfactory,86,"CO, PM2.5",2
Baripada,Moderate,104,PM2.5,1
Barmer,Moderate,121,PM10,1
Barrackpore,Satisfactory,98,PM10,1
Bathinda,Poor,227,PM2.5,1
Begusarai,Moderate,122,PM2.5,1
Belapur,Satisfactory,54,PM10,1
Bengaluru,Satisfactory,66,PM10,13
Bettiah,Moderate,108,PM2.5,1
Bhagalpur,Satisfactory,76,PM10,2
Bharatpur,Poor,209,PM2.5,1
Bhilai,Satisfactory,56,PM10,3
Bhilwara,Moderate,152,PM2.5,1
Bhiwadi,Poor,236,PM10,2
Bhiwandi,Satisfactory,64,PM10,1
Bhiwani,Moderate,162,PM2.5,1
Bhopal,Moderate,182,PM2.5,3
Bhubaneswar,Satisfactory,92,PM2.5,2
Bihar Sharif,Moderate,162,PM2.5,1
Bikaner,Moderate,199,PM10,1
Bilaspur,Satisfactory,82,PM10,1
Bileipada,Moderate,112,PM10,1
Boisar,Satisfactory,72,PM10,1
Brajrajnagar,Satisfactory,93,PM10,1
Bulandshahr,Poor,238,PM2.5,1
Bundi,Moderate,198,O3,1
Buxar,Satisfactory,57,O3,1
Byasanagar,Moderate,101,PM2.5,1
Chamarajanagar,Good,40,PM10,1
Chandigarh,Moderate,117,"O3, PM10, PM2.5",3
Chandrapur,Good,50,"NO2, PM10",2
Charkhi Dadri,Poor,292,PM2.5,1
Chengalpattu,Moderate,147,PM2.5,1
Chennai,Satisfactory,71,"PM10, PM2.5",8
Chhal,Satisfactory,95,PM2.5,1
Chhapra,Satisfactory,73,PM10,1
Chikkamagaluru,Good,50,PM10,1
Chittorgarh,Poor,229,PM2.5,1
Churu,Moderate,148,PM10,1
Coimbatore,Good,50,PM10,2
Cuddalore,Good,36,PM10,1
Damoh,Satisfactory,76,PM2.5,1
Dausa,Moderate,158,PM10,1
Davanagere,Good,30,PM2.5,1
Dehradun,Satisfactory,57,PM2.5,1
Delhi,Poor,292,"PM10, PM2.5",38
Dewas,Moderate,137,PM2.5,1
Dhanbad,Moderate,134,PM10,1
Dharuhera,Very Poor,307,PM2.5,1
Dharwad,Satisfactory,54,PM10,1
Dholpur,Moderate,131,PM2.5,1
Dhule,Satisfactory,51,PM10,1
Dindigul,Good,43,PM10,1
Dungarpur,Moderate,161,O3,1
Durgapur,Satisfactory,94,"O3, PM10, PM2.5",3
Faridabad,Moderate,198,PM2.5,2
Fatehabad,Very Poor,329,PM2.5,1
Firozabad,Satisfactory,92,"PM10, PM2.5",2
Gandhinagar,Satisfactory,97,PM10,3
Gangtok,Good,33,O3,1
Gaya,Moderate,126,"PM10, PM2.5",2
Ghaziabad,Poor,298,"PM10, PM2.5",4
Gorakhpur,Moderate,169,PM10,1
Greater Noida,Poor,270,"PM10, PM2.5",2
Gummidipoondi,Moderate,153,PM2.5,1
Gurugram,Poor,234,"PM10, PM2.5",3
Guwahati,Satisfactory,75,"SO2, PM10, PM2.5",3
Gwalior,Moderate,178,PM10,3
Hajipur,Moderate,200,PM2.5,1
Haldia,Moderate,172,PM2.5,1
Hanumangarh,Poor,242,PM2.5,1
Hapur,Poor,226,PM2.5,1
Hassan,Satisfactory,55,PM10,1
Haveri,Satisfactory,65,PM10,1
Hisar,Moderate,187,PM2.5,1
Hosur,Satisfactory,64,PM10,1
Howrah,Moderate,166,PM2.5,5
Hubballi,Good,40,PM10,2
Hyderabad,Satisfactory,69,PM10,13
Indore,Satisfactory,81,"PM10, PM2.5",4
Jabalpur,Moderate,162,PM2.5,4
Jaipur,Moderate,151,"PM10, PM2.5",6
Jaisalmer,Moderate,134,PM10,1
Jalandhar,Moderate,158,PM2.5,1
Jalgaon,Good,40,PM10,1
Jalna,Good,44,NO2,1
Jalore,Moderate,116,PM10,1
Jhalawar,Poor,212,PM2.5,1
Jhansi,Satisfactory,80,PM10,1
Jhunjhunu,Moderate,117,O3,1
Jind,Poor,293,PM2.5,1
Jodhpur,Moderate,119,PM10,5
Jorapokhar,Satisfactory,68,PM10,1
Kaithal,Poor,283,PM2.5,1
Kalaburagi,Satisfactory,60,PM10,2
Kalyan,Good,44,PM2.5,1
Kanchipuram,Good,35,PM2.5,1
Kannur,Satisfactory,58,PM10,1
Kanpur,Moderate,120,"PM10, PM2.5",3
Karauli,Moderate,176,PM2.5,1
Karnal,Moderate,193,PM2.5,1
Karur,Good,19,PM2.5,1
Kashipur,Satisfactory,90,PM10,1
Katihar,Satisfactory,80,PM10,1
Katni,Moderate,137,PM10,1
Keonjhar,Moderate,147,PM10,1
Khanna,Moderate,144,PM2.5,1
Khurja,Moderate,194,PM10,1
Kishanganj,Moderate,129,PM10,1
Kohima,Satisfactory,72,SO2,1
Kolhapur,Good,19,PM2.5,1
Kolkata,Moderate,142,PM2.5,7
Korba,Satisfactory,68,"PM10, PM2.5",2
Kota,Poor,265,PM2.5,3
Kunjemura,Satisfactory,65,PM10,1
Latur,Good,26,O3,1
Lucknow,Moderate,172,"PM10, PM2.5",6
Ludhiana,Poor,206,PM2.5,1
Madikeri,Good,30,PM2.5,1
Madurai,Satisfactory,60,PM2.5,1
Mahad,Moderate,104,PM2.5,1
Maihar,Moderate,121,PM10,1
Malegaon,Satisfactory,66,PM2.5,1
Mandi Gobindgarh,Moderate,113,PM2.5,1
Mandideep,Poor,205,PM2.5,1
