city,level,index,pollutant,stations
Ahmedabad,Poor,245,PM2.5,1
Ajmer,Moderate,122,PM10,1
Alwar,Satisfactory,97,PM2.5,1
Amritsar,Moderate,101,PM10,1
Asanol,Moderate,195,PM2.5,1
Aurangabad,Satisfactory,96,O3,1
Baghpat,Very Poor,325,PM2.5,1
Bathinda,Moderate,114,PM10,1
Bengaluru,Satisfactory,94,"PM10, PM2.5",8
Bhiwadi,Poor,276,PM10,1
Brajrajnagar,Moderate,103,PM10,1
Bulandshahr,Very Poor,312,PM2.5,1
Chandrapur,Moderate,136,"PM10, PM2.5",2
Chennai,Moderate,140,PM2.5,2
Chikkaballapur,Satisfactory,90,PM10,1
Delhi,Very Poor,331,"PM10, PM2.5",32
Dewas,Moderate,146,PM10,1
Faridabad,Very Poor,354,PM2.5,1
Ghaziabad,Very Poor,324,PM2.5,1
Greater Noida,Very Poor,310,PM2.5,1
Gurugram,Very Poor,357,PM2.5,1
Haldia,Moderate,127,PM10,1
Hapur,Poor,295,PM2.5,1
Howrah,Poor,227,PM2.5,2
Hubballi,Moderate,121,PM10,1
Hyderabad,Moderate,125,"PM10, PM2.5",6
Jaipur,Moderate,128,"PM10, PM2.5",3
Jalandhar,Moderate,104,PM2.5,1
Jodhpur,Poor,273,PM2.5,1
Jorapokhar,Poor,226,PM10,1
Kanpur,Very Poor,381,PM2.5,1
Khanna,Satisfactory,100,PM10,1
Kolkata,Poor,203,PM2.5,1
Kota,Satisfactory,91,PM10,1
Lucknow,Very Poor,348,PM2.5,4
Ludhiana,Moderate,126,PM2.5,1
Mandi Gobindgarh,Satisfactory,65,PM10,1
Mandideep,Poor,215,PM10,1
Moradabad,Moderate,181,PM10,1
Mumbai,Moderate,153,PM10,1
Muzaffarnagar,Poor,251,PM2.5,1
Muzaffarpur,Very Poor,305,PM2.5,1
Nashik,Satisfactory,94,O3,1
Navi Mumbai,Satisfactory,78,CO,1
Noida,Very Poor,316,"PM10, PM2.5",2
Pali,Moderate,138,PM10,1
Panchkula,Moderate,185,O3,1
Patiala,Moderate,109,PM10,1
Patna,Very Poor,310,PM2.5,1
Pithampur,Moderate,109,PM10,1
Pune,Moderate,114,PM10,1
Rajamahendravaram,Moderate,115,PM10,1
Rohtak,Satisfactory,76,PM2.5,1
Rupnagar,Satisfactory,91,PM10,1
Satna,Moderate,144,PM10,1
Siliguri,Moderate,122,PM10,1
Singrauli,Poor,252,PM10,1
Solapur,Satisfactory,87,CO,1
Talcher,Moderate,115,PM2.5,1
Thane,Moderate,121,PM10,1
Thiruvananthapuram,Satisfactory,67,PM2.5,1
Tirupati,Satisfactory,85,PM10,1
Udaipur,Satisfactory,82,PM10,1
Ujjain,Moderate,117,PM10,1
Varanasi,Poor,259,PM10,1
Vijayawada,Satisfactory,67,PM10,1
Visakhapatnam,Moderate,174,PM10,1
