city,level,index,pollutant,stations
Agra,Satisfactory,60,PM2.5,1
Ahmedabad,Moderate,192,O3,1
Aizawl,Good,49,PM2.5,1
Ajmer,Satisfactory,92,O3,1
Alwar,Satisfactory,61,O3,1
Amaravati,Good,38,PM10,1
Amritsar,Satisfactory,58,PM10,1
Ankleshwar,Satisfactory,68,PM10,1
Asanol,Satisfactory,72,PM10,1
Aurangabad,Good,50,O3,1
Bahadurgarh,Satisfactory,96,PM10,1
Ballabgarh,Satisfactory,80,PM10,1
Bathinda,Moderate,129,PM10,1
Bengaluru,Satisfactory,75,"CO, PM10, PM2.5",9
Bhiwadi,Moderate,109,PM10,1
Bhiwani,Moderate,144,PM10,1
Bhopal,Moderate,106,O3,1
Bulandshahr,Moderate,155,O3,1
Chandigarh,Good,46,PM10,1
Chandrapur,Good,35,PM2.5,1
Chennai,Good,48,"O3, CO",4
Chikkaballapur,Satisfactory,60,PM10,1
Delhi,Moderate,125,O3,32
Dewas,Moderate,130,O3,1
Eloor,Satisfactory,57,PM10,1
Ernakulam,Moderate,103,CO,1
Faridabad,Moderate,107,"O3, PM10",2
Fatehabad,Moderate,137,PM10,1
Gandhinagar,Satisfactory,65,PM10,1
Gaya,Moderate,155,O3,2
Ghaziabad,Moderate,121,"O3, PM10",4
Greater Noida,Satisfactory,88,O3,2
Gurugram,Moderate,139,O3,2
Guwahati,Moderate,110,PM2.5,1
Gwalior,Moderate,128,O3,1
Hajipur,Poor,208,PM10,1
Hapur,Satisfactory,83,PM10,1
Hisar,Poor,210,PM10,1
Howrah,Satisfactory,94,O3,2
Hubballi,Good,38,PM10,1
Hyderabad,Satisfactory,69,"PM10, PM2.5",6
Indore,Moderate,104,O3,1
Jaipur,Satisfactory,73,"O3, PM10",2
Jalandhar,Satisfactory,73,PM10,1
Jodhpur,Satisfactory,83,PM10,1
Jorapokhar,Moderate,117,PM2.5,1
Kaithal,Satisfactory,61,PM10,1
Kalaburgi,Good,45,PM2.5,1
Kalyan,Satisfactory,77,O3,1
Kannur,Good,49,PM10,1
Kanpur,Satisfactory,74,PM2.5,1
Karnal,Good,46,O3,1
Katni,Satisfactory,99,O3,1
Khanna,Satisfactory,65,PM10,1
Kochi,Satisfactory,69,CO,1
Kolkata,Satisfactory,100,O3,5
Kota,Satisfactory,73,O3,1
Kozhikode,Satisfactory,61,PM2.5,1
Kurukshetra,Satisfactory,67,O3,1
Lucknow,Moderate,108,PM2.5,4
Ludhiana,Satisfactory,69,PM10,1
Maihar,Good,29,PM10,1
Mandi Gobindgarh,Moderate,120,PM2.5,1
Mandideep,Good,43,PM2.5,1
Mandikhera,Satisfactory,88,PM10,1
Manesar,Satisfactory,91,PM10,1
Meerut,Satisfactory,85,PM10,2
Mumbai,Satisfactory,67,"O3, SO2, PM10",5
Muzaffarnagar,Satisfactory,85,PM2.5,1
Muzaffarpur,Satisfactory,82,PM2.5,1
Mysuru,Satisfactory,52,PM10,1
Nagpur,Satisfactory,96,O3,1
Nandesari,Moderate,198,PM10,1
Nashik,Satisfactory,57,O3,1
Navi Mumbai,Satisfactory,66,"CO, PM10",2
Noida,Satisfactory,94,"CO, PM10",2
Pali,Satisfactory,83,O3,1
Palwal,Satisfactory,96,PM10,1
Panchkula,Satisfactory,69,PM2.5,1
Panipat,Moderate,135,PM10,1
Patiala,Good,40,PM10,1
Patna,Satisfactory,78,PM10,3
Pithampur,Satisfactory,95,PM10,1
Pune,Satisfactory,52,CO,1
Rajamahendravaram,Satisfactory,79,O3,1
Ramanagara,Satisfactory,61,O3,1
Rohtak,Moderate,111,PM2.5,1
Rupnagar,Satisfactory,66,PM10,1
Sagar,Satisfactory,56,PM10,1
Satna,Satisfactory,63,PM10,1
Shillong,Good,37,PM2.5,1
Siliguri,Satisfactory,60,PM10,1
Singrauli,Moderate,163,PM10,1
Solapur,Good,43,PM10,1
Sonipat,Moderate,181,PM10,1
Thane,Satisfactory,52,PM10,1
Thiruvananthapuram,Good,47,"CO, PM10",2
Tirupati,Good,39,O3,1
Udaipur,Satisfactory,85,O3,1
Ujjain,Satisfactory,82,O3,1
Vapi,Satisfactory,54,PM10,1
Varanasi,Moderate,190,O3,1
Vatva,Satisfactory,54,PM10,1
Visakhapatnam,Good,44,PM10,1
Yadgir,Good,36,PM2.5,1
