city,level,index,pollutant,stations
Ahmedabad,Moderate,179,PM2.5,1
Ajmer,Moderate,107,PM10,1
Alwar,Satisfactory,63,O3,1
Amaravati,Satisfactory,97,PM10,1
Ambala,Moderate,133,PM10,1
Amritsar,Moderate,136,PM2.5,1
Ankleshwar,Moderate,124,PM10,1
Asanol,Moderate,169,PM2.5,1
Aurangabad,Moderate,102,O3,1
Baghpat,Moderate,168,PM10,1
Bahadurgarh,Moderate,118,PM2.5,1
Ballabgarh,Poor,228,PM2.5,1
Bathinda,Moderate,117,PM10,1
Bengaluru,Moderate,115,"O3, PM10",10
Bhiwadi,Poor,287,PM10,1
Bhiwani,Moderate,115,PM2.5,1
Brajrajnagar,Moderate,190,PM2.5,1
Bulandshahr,Moderate,154,PM10,1
Chandrapur,Moderate,108,PM10,1
Chennai,Moderate,129,PM2.5,3
Chikkaballapur,Satisfactory,99,PM10,1
Damoh,Satisfactory,100,PM10,1
Delhi,Moderate,178,"PM10, PM2.5",36
Dewas,Moderate,132,PM10,1
Dharuhera,Moderate,186,PM2.5,1
Fatehabad,Moderate,177,PM10,1
Gaya,Moderate,136,PM2.5,1
Ghaziabad,Moderate,193,"PM10, PM2.5",3
Greater Noida,Moderate,179,PM10,1
Gurugram,Moderate,147,PM2.5,1
Guwahati,Moderate,178,PM2.5,1
Haldia,Satisfactory,76,PM10,1
Hapur,Moderate,155,PM10,1
Hisar,Moderate,143,PM10,1
Howrah,Moderate,118,"PM10, PM2.5",2
Hubballi,Moderate,121,PM10,1
Hyderabad,Moderate,103,"PM10, PM2.5",6
Jaipur,Moderate,105,PM10,3
Jalandhar,Moderate,135,PM10,1
Jind,Moderate,140,PM10,1
Jodhpur,Moderate,127,PM10,1
Jorapokhar,Poor,245,PM2.5,1
Kaithal,Moderate,136,PM10,1
Kanpur,Satisfactory,96,PM2.5,1
Karnal,Moderate,165,PM10,1
Khanna,Satisfactory,92,PM10,1
Kolkata,Moderate,144,PM2.5,2
Kota,Moderate,155,PM2.5,1
Kurushketra,Moderate,134,PM10,1
Loni Dehat,Moderate,162,O3,1
Lucknow,Poor,205,PM2.5,3
Ludhiana,Moderate,120,PM10,1
Maihar,Moderate,101,CO,1
Mandi Gobindgarh,Moderate,163,PM10,1
Mandideep,Moderate,164,PM10,1
Mandikhera,Moderate,108,PM10,1
Manesar,Moderate,152,PM10,1
Moradabad,Moderate,161,PM10,1
Mumbai,Moderate,151,O3,1
Muzaffarpur,Moderate,196,O3,1
Nagpur,Moderate,114,PM10,1
Narnaul,Moderate,120,PM10,1
Nashik,Moderate,112,O3,1
Navi Mumbai,Moderate,107,CO,1
Noida,Moderate,171,PM10,2
Pali,Moderate,116,PM10,1
Palwal,Moderate,151,PM10,1
Panchkula,Satisfactory,77,PM2.5,1
Panipat,Moderate,131,PM10,1
Patna,Poor,204,PM2.5,1
Pithampur,Moderate,132,PM10,1
Pune,Moderate,121,PM10,1
Rajamahendravaram,Satisfactory,77,PM10,1
Ratlam,Moderate,130,PM10,1
Rohtak,Satisfactory,93,PM2.5,1
Rupnagar,Satisfactory,100,PM10,1
Satna,Moderate,105,CO,1
Siliguri,Moderate,176,PM2.5,1
Singrauli,Poor,241,PM10,1
Sirsa,Moderate,137,PM10,1
Solapur,Moderate,163,O3,1
Sonipat,Moderate,127,PM10,1
Thane,Moderate,105,PM10,1
Tirupati,Satisfactory,95,PM10,1
Udaipur,Moderate,104,PM10,1
Ujjain,Moderate,136,PM10,1
Vapi,Moderate,117,PM2.5,1
Varanasi,Poor,272,O3,1
Vatva,Moderate,189,PM2.5,1
Visakhapatnam,Moderate,124,PM10,1
Yamunanagar,Moderate,191,PM10,1
