city,level,index,pollutant,stations
Agra,Satisfactory,66,PM2.5,1
Aizawl,Good,15,SO2,1
Ajmer,Satisfactory,84,O3,1
Alwar,Satisfactory,55,O3,1
Amaravati,Good,36,PM10,1
Ambala,Satisfactory,67,PM2.5,1
Amritsar,Moderate,140,PM10,1
Ankleshwar,Satisfactory,63,O3,1
Asanol,Satisfactory,96,PM10,1
Aurangabad,Good,50,O3,1
Bagalkot,Satisfactory,52,PM10,1
Bahadurgarh,Moderate,110,PM10,1
Ballabgarh,Moderate,110,PM10,1
Bathinda,Satisfactory,93,PM10,1
Bengaluru,Good,34,"O3, CO, PM10",7
Bhiwadi,Moderate,115,PM10,1
Bhiwani,Moderate,101,PM10,1
Bhopal,Satisfactory,55,O3,1
Bulandshahr,Moderate,156,PM10,1
Chandigarh,Satisfactory,60,O3,1
Chandrapur,Good,39,O3,2
Charkhi Dadri,Moderate,197,PM2.5,1
Chennai,Satisfactory,67,"O3, CO",3
Chikkaballapur,Good,35,CO,1
Chikkamagaluru,Good,27,NO2,1
Coimbatore,Satisfactory,51,CO,1
Damoh,Good,26,PM10,1
Delhi,Moderate,153,"O3, PM10, PM2.5",33
Dewas,Satisfactory,56,O3,1
Dharuhera,Satisfactory,65,PM2.5,1
Eloor,Good,25,PM10,1
Ernakulam,Satisfactory,85,CO,1
Faridabad,Moderate,124,PM2.5,2
Fatehabad,Satisfactory,80,PM10,1
Gandhinagar,Satisfactory,51,PM10,1
Gaya,Satisfactory,66,PM10,1
Ghaziabad,Moderate,163,"PM10, PM2.5",4
Greater Noida,Moderate,180,PM10,2
Gurugram,Moderate,122,"O3, PM10",4
Guwahati,Good,41,O3,1
Gwalior,Satisfactory,63,O3,1
Hajipur,Moderate,108,PM10,1
Hapur,Satisfactory,67,PM10,1
Hisar,Satisfactory,94,PM10,1
Howrah,Satisfactory,57,"O3, PM10",2
Hubballi,Good,19,NO2,1
Hyderabad,Good,32,"O3, NO2, PM10",6
Indore,Satisfactory,83,O3,1
Jabalpur,Satisfactory,54,O3,1
Jaipur,Satisfactory,78,O3,3
Jalandhar,Satisfactory,72,PM10,1
Jind,Moderate,119,O3,1
Jodhpur,Moderate,150,PM2.5,1
Jorapokhar,Moderate,142,PM10,1
Kaithal,Moderate,108,PM10,1
Kalyan,Satisfactory,63,O3,1
Kannur,Good,24,PM2.5,1
Kanpur,Satisfactory,64,PM2.5,1
Karnal,Satisfactory,91,SO2,1
Katni,Good,48,O3,1
Khanna,Satisfactory,84,PM10,1
Kochi,Satisfactory,68,CO,1
Kolkata,Good,42,"O3, PM10",5
Kollam,Good,39,CO,1
Kota,Good,50,PM10,1
Kozhikode,Good,37,PM2.5,1
Kurukshetra,Satisfactory,94,PM10,1
Lucknow,Moderate,146,PM2.5,4
Ludhiana,Satisfactory,80,PM10,1
Mandi Gobindgarh,Satisfactory,86,PM10,1
Mandideep,Good,23,O3,1
Mandikhera,Satisfactory,54,PM2.5,1
Manesar,Satisfactory,86,PM10,1
Meerut,Moderate,125,PM10,2
Moradabad,Moderate,114,PM2.5,1
Mumbai,Good,36,"NO2, PM10, PM2.5",7
Muzaffarnagar,Moderate,132,PM10,1
Muzaffarpur,Satisfactory,98,PM2.5,1
Mysuru,Good,26,O3,1
Nagpur,Good,39,O3,1
Narnaul,Moderate,135,PM10,1
Noida,Moderate,141,PM10,4
Pali,Satisfactory,67,O3,1
Palwal,Satisfactory,96,PM10,1
Panchkula,Good,46,O3,1
Panipat,Moderate,153,PM10,1
Patiala,Satisfactory,69,PM10,1
Patna,Moderate,102,PM10,4
Pithampur,Good,31,PM10,1
Pune,Satisfactory,61,CO,1
Rajamahendravaram,Good,41,PM10,1
Ramanagara,Good,32,O3,1
Rohtak,Satisfactory,67,PM2.5,1
Rupnagar,Satisfactory,68,PM10,1
Sagar,Satisfactory,59,CO,1
Shillong,Good,32,PM2.5,1
Siliguri,Satisfactory,74,PM2.5,1
Sirsa,Satisfactory,62,PM10,1
Solapur,Good,36,O3,1
Sonipat,Moderate,172,PM10,1
Thiruvananthapuram,Good,31,PM10,1
Tirupati,Good,37,O3,1
Udaipur,Satisfactory,59,CO,1
Ujjain,Satisfactory,69,O3,1
Vapi,Good,34,SO2,1
Varanasi,Satisfactory,66,SO2,1
Vatva,Satisfactory,86,PM10,1
Visakhapatnam,Satisfactory,59,PM10,1
Yamunanagar,Moderate,106,PM10,1
