city,level,index,pollutant,stations
Agra,Satisfactory,80,PM2.5,1
Ahmedabad,Poor,247,NO2,1
Ajmer,Satisfactory,96,PM10,1
Alwar,Satisfactory,77,PM10,1
Amaravati,Good,40,O3,1
Ambala,Moderate,142,PM2.5,1
Amritsar,Moderate,160,PM2.5,1
Asanol,Satisfactory,80,PM2.5,1
Baghpat,Poor,229,PM2.5,1
Bahadurgarh,Moderate,122,PM2.5,1
Ballabgarh,Moderate,168,PM10,1
Bathinda,Moderate,104,CO,1
Bengaluru,Satisfactory,78,"PM10, PM2.5",7
Bhiwadi,Moderate,191,PM2.5,1
Bhiwani,Moderate,172,PM2.5,1
Bhopal,Moderate,121,O3,1
Brajrajnagar,Satisfactory,99,CO,1
Chandigarh,Moderate,107,PM10,1
Chandrapur,Satisfactory,84,PM10,2
Chennai,Satisfactory,73,"O3, CO",3
Chikkaballapur,Good,46,PM2.5,1
Coimbatore,Satisfactory,89,CO,1
Damoh,Satisfactory,85,PM10,1
Delhi,Poor,222,"PM10, PM2.5",36
Dewas,Moderate,121,PM10,1
Dharuhera,Poor,218,PM2.5,1
Eloor,Good,37,CO,1
Faridabad,Poor,248,O3,1
Fatehabad,Moderate,119,PM10,1
Gandhinagar,Satisfactory,93,PM10,1
Gaya,Moderate,105,PM2.5,1
Ghaziabad,Poor,263,PM2.5,3
Greater Noida,Poor,286,"PM10, PM2.5",2
Gurugram,Moderate,175,PM2.5,1
Guwahati,Satisfactory,62,PM10,1
Hapur,Poor,250,PM2.5,1
Hisar,Poor,218,PM2.5,1
Howrah,Moderate,150,PM2.5,2
Hubballi,Satisfactory,96,PM10,1
Hyderabad,Satisfactory,63,"O3, PM10, PM2.5",6
Indore,Moderate,165,PM2.5,1
Jabalpur,Satisfactory,91,PM10,1
Jaipur,Satisfactory,98,"PM10, PM2.5",3
Jalandhar,Satisfactory,92,PM2.5,1
Jind,Poor,205,PM2.5,1
Jodhpur,Moderate,133,PM10,1
Kaithal,Moderate,148,PM10,1
Kalaburagi,Good,49,PM10,1
Kalyan,Moderate,103,PM10,1
Kanpur,Moderate,181,PM2.5,1
Karnal,Poor,294,PM2.5,1
Katni,Moderate,116,PM10,1
Khanna,Satisfactory,88,PM10,1
Kolkata,Satisfactory,95,"O3, PM2.5",7
Kota,Satisfactory,81,PM10,1
Kurukshetra,Moderate,190,PM2.5,1
Loni Dehat,Poor,266,PM2.5,1
Lucknow,Moderate,147,PM2.5,4
Ludhiana,Moderate,103,PM2.5,1
Mandi Gobindgarh,Satisfactory,96,PM10,1
Mandideep,Moderate,148,PM10,1
Mandikhera,Moderate,132,PM10,1
Manesar,Moderate,198,PM2.5,1
Meerut,Poor,269,PM2.5,1
Moradabad,Poor,258,PM2.5,1
Mumbai,Moderate,116,"O3, CO, PM10",8
Muzaffarnagar,Poor,269,PM2.5,1
Muzaffarpur,Moderate,164,PM2.5,1
Mysuru,Satisfactory,55,PM10,1
Nagpur,Satisfactory,74,PM10,1
Narnaul,Moderate,162,PM2.5,1
Nashik,Satisfactory,71,PM2.5,1
Navi Mumbai,Moderate,137,"O3, CO, PM10",3
Noida,Poor,252,PM2.5,4
Pali,Satisfactory,83,PM10,1
Palwal,Poor,213,PM2.5,1
Panchkula,Satisfactory,70,PM2.5,1
Panipat,Very Poor,315,PM10,1
Patiala,Moderate,115,PM10,1
Patna,Moderate,116,PM2.5,1
Pithampur,Moderate,129,PM10,1
Pune,Satisfactory,86,SO2,1
Rajamahendravaram,Good,41,O3,1
Ramanagara,Satisfactory,56,PM2.5,1
Ratlam,Moderate,130,PM10,1
Rohtak,Moderate,137,PM2.5,1
Satna,Moderate,121,PM10,1
Shillong,Good,43,O3,1
Siliguri,Good,44,PM10,1
Sirsa,Poor,214,PM2.5,1
Solapur,Satisfactory,80,PM10,1
Sonipat,Moderate,198,PM2.5,1
Thane,Good,48,CO,1
Thiruvananthapuram,Satisfactory,53,CO,1
Tirupati,Good,32,NO2,1
Udaipur,Satisfactory,74,PM2.5,1
Ujjain,Moderate,104,O3,1
Varanasi,Moderate,194,PM10,1
Vatva,Moderate,166,PM10,1
Vijayawada,Satisfactory,59,CO,1
Visakhapatnam,Satisfactory,94,PM10,1
Yadgir,Satisfactory,71,O3,1
Yamunanagar,Poor,291,PM2.5,1
