city,level,index,pollutant,stations
Agartala,Satisfactory,85,SO2,1
Agra,Satisfactory,67,O3,5
Ahmedabad,Moderate,121,PM10,7
Aizawl,Good,39,PM10,1
Ajmer,Satisfactory,70,PM10,1
Alwar,Satisfactory,52,NO2,1
Amaravati,Satisfactory,80,O3,1
Ambala,Good,46,PM10,1
Amritsar,Satisfactory,67,PM10,1
Anantapur,Good,45,O3,1
Ankleshwar,Satisfactory,64,PM10,1
Ariyalur,Satisfactory,51,PM10,1
Arrah,Moderate,105,PM10,1
Aurangabad (Bihar),Satisfactory,92,PM10,1
Aurangabad (Maharashtra),Satisfactory,80,PM10,1
Baddi,Moderate,111,O3,1
Bagalkot,Good,49,O3,1
Bahadurgarh,Good,49,PM10,1
Ballabgarh,Satisfactory,55,CO,1
Banswara,Moderate,117,PM10,1
Baripada,Satisfactory,66,O3,1
Barmer,Moderate,164,PM10,1
Begusarai,Moderate,144,PM2.5,1
Belgaum,Good,47,CO,1
Bengaluru,Good,50,"CO, PM2.5",13
Bettiah,Moderate,109,PM10,1
Bhagalpur,Satisfactory,59,PM2.5,2
Bharatpur,Satisfactory,78,O3,1
Bhilai,Satisfactory,57,PM10,3
Bhiwadi,Moderate,116,PM10,1
Bhiwani,Satisfactory,76,PM2.5,1
Bhopal,Satisfactory,90,PM10,3
Bihar Sharif,Satisfactory,76,PM10,1
Bikaner,Satisfactory,100,PM10,1
Bilaspur,Satisfactory,74,CO,1
Bileipada,Moderate,104,PM10,1
Brajrajnagar,Good,34,SO2,1
Bulandshahr,Satisfactory,86,O3,1
Chamarajanagar,Good,41,PM10,1
Chandigarh,Moderate,136,"O3, PM10",3
Chandrapur,Moderate,103,PM10,1
Charkhi Dadri,Satisfactory,57,PM2.5,1
Chennai,Satisfactory,79,"NO2, PM10",8
Chhal,Satisfactory,68,PM10,1
Chhapra,Poor,228,PM10,1
Chikkaballapur,Good,41,PM10,1
Chikkamagaluru,Good,34,PM10,1
Chittoor,Satisfactory,66,O3,1
Chittorgarh,Moderate,156,PM10,1
Cuddalore,Satisfactory,91,NO2,2
Damoh,Good,23,PM10,1
Davanagere,Good,37,PM2.5,1
Dehradun,Good,41,PM10,1
Delhi,Satisfactory,98,"O3, NO2",36
Dewas,Moderate,112,PM10,1
Dhanbad,Moderate,175,CO,1
Dharwad,Satisfactory,65,PM10,1
Eloor,Satisfactory,89,PM10,1
Faridabad,Moderate,111,PM10,4
Firozabad,Satisfactory,71,PM10,1
Gadag,Good,46,SO2,1
Gandhinagar,Satisfactory,88,"PM10, PM2.5",3
Gangtok,Good,46,O3,1
Gaya,Satisfactory,89,"O3, PM2.5",3
Ghaziabad,Moderate,109,"O3, PM10",4
Gorakhpur,Moderate,114,PM2.5,1
Greater Noida,Poor,202,O3,2
Gurugram,Moderate,144,"PM10, PM2.5",4
Guwahati,Good,49,"PM10, PM2.5",3
Gwalior,Satisfactory,96,O3,2
Hajipur,Moderate,108,PM10,1
Haldia,Good,30,PM10,1
Hanumangarh,Moderate,108,PM10,1
Hapur,Satisfactory,90,O3,1
Hassan,Satisfactory,64,PM10,1
Haveri,Good,38,PM10,1
Howrah,Satisfactory,60,CO,3
Hubballi,Satisfactory,76,PM10,2
Hyderabad,Satisfactory,78,PM10,9
Indore,Satisfactory,74,PM10,2
Jabalpur,Moderate,111,PM10,1
Jaipur,Satisfactory,90,"O3, PM10",5
Jaisalmer,Moderate,176,PM10,1
Jalandhar,Satisfactory,86,PM10,1
Jhalawar,Satisfactory,75,PM10,1
Jhansi,Satisfactory,74,O3,1
Jhunjhunu,Moderate,149,O3,1
Jind,Satisfactory,97,CO,1
Jodhpur,Moderate,192,PM10,3
Kadapa,Good,49,O3,1
Kaithal,Good,49,PM10,1
Kalyan,Satisfactory,84,PM10,1
Kanpur,Satisfactory,62,CO,4
Karnal,Good,50,PM10,1
Katni,Moderate,144,PM10,1
Khanna,Good,37,PM10,1
Khurja,Good,45,PM2.5,1
Kishanganj,Satisfactory,51,PM10,1
Kochi,Satisfactory,68,CO,1
Kohima,Good,45,PM10,1
Kolhapur,Good,49,O3,2
Kolkata,Good,50,O3,7
Kollam,Satisfactory,61,PM10,1
Koppal,Moderate,102,O3,1
Korba,Satisfactory,77,PM10,2
Kota,Satisfactory,100,PM2.5,3
Lucknow,Satisfactory,60,PM10,6
Ludhiana,Moderate,108,PM10,1
Madikeri,Good,19,O3,1
Mandi Gobindgarh,Satisfactory,85,PM10,1
Mandideep,Moderate,107,PM10,1
Manesar,Satisfactory,70,PM10,1
Mangalore,Satisfactory,61,PM10,1
Meerut,Moderate,121,"O3, PM10",3
Moradabad,Satisfactory,66,"SO2, PM2.5",6
Motihari,Moderate,102,PM10,1
Mumbai,Satisfactory,67,"CO, PM2.5",18
Munger,Satisfactory,93,PM10,1
Muzaffarnagar,Satisfactory,86,PM10,1
Muzaffarpur,Moderate,133,"O3, CO",3
Nagaon,Satisfactory,83,O3,1
Nagpur,Satisfactory,91,PM10,1
Naharlagun,Good,18,PM2.5,1
Nalbari,Satisfactory,77,O3,1
Nandesari,Good,50,CO,1
Narnaul,Good,32,PM10,1
Nashik,Satisfactory,52,PM10,3
Navi Mumbai,Satisfactory,63,CO,2
Nayagarh,Moderate,105,PM10,1
Noida,Moderate,113,"NO2, PM10",4
Ooty,Satisfactory,94,PM10,1
Pali,Moderate,125,PM2.5,1
Palkalaiperur,Satisfactory,62,SO2,1
Palwal,Satisfactory,63,PM10,1
Panchkula,Good,50,PM2.5,1
Patiala,Satisfactory,85,O3,1
Patna,Moderate,129,PM2.5,5
Pimpri Chinchwad,Satisfactory,71,PM10,1
Pithampur,Satisfactory,83,PM10,1
Prayagraj,Good,44,PM10,3
Puducherry,Satisfactory,58,O3,1
Pune,Poor,232,PM2.5,4
Purnia,Satisfactory,86,PM10,1
Raichur,Satisfactory,65,PM10,1
Raipur,Satisfactory,83,"NO2, PM10",4
Rairangpur,Satisfactory,77,O3,1
Rajamahendravaram,Satisfactory,74,PM10,1
Rajgir,Satisfactory,56,PM10,1
Rajsamand,Moderate,149,PM10,1
Ramanagara,Satisfactory,56,O3,1
Ramanathapuram,Good,23,PM10,1
Ratlam,Satisfactory,94,PM10,1
Rishikesh,Good,50,O3,1
Rohtak,Good,39,O3,1
Rourkela,Satisfactory,93,PM10,2
Rupnagar,Moderate,101,PM10,1
Sagar,Satisfactory,73,O3,1
Saharsa,Satisfactory,89,O3,1
Salem,Good,50,CO,1
Samastipur,Moderate,113,PM10,1
Sasaram,Moderate,158,O3,1
Satna,Satisfactory,81,PM10,1
Shillong,Good,33,PM2.5,1
Shivamogga,Satisfactory,66,PM10,1
Siliguri,Satisfactory,52,O3,1
Singrauli,Moderate,158,PM10,1
Sirsa,Moderate,104,NO2,1
Sivasagar,Good,26,PM10,1
Siwan,Satisfactory,94,PM10,1
Solapur,Moderate,115,PM10,2
Sri Ganganagar,Moderate,109,PM10,1
Srinagar,Good,44,PM10,1
Suakati,Satisfactory,86,PM10,1
Surat,Poor,206,PM10,1
Tensa,Satisfactory,76,PM10,1
Thiruvananthapuram,Good,26,CO,2
Thoothukudi,Good,36,PM10,1
Thrissur,Satisfactory,52,PM10,1
Tirupati,Satisfactory,60,NO2,2
Tumakuru,Satisfactory,65,PM10,1
Tumidih,Satisfactory,95,PM10,1
Udaipur,Poor,214,PM10,1
Ujjain,Moderate,148,PM2.5,1
Vapi,Satisfactory,62,PM10,1
Varanasi,Satisfactory,62,"CO, PM10",4
Vijayawada,Good,50,CO,1
Visakhapatnam,Moderate,104,PM10,1
Vrindavan,Moderate,184,PM10,1
Yadgir,Satisfactory,54,PM10,1
Yamunanagar,Moderate,110,PM10,1
