city,level,index,pollutant,stations
Agartala,Satisfactory,92,PM10,1
Agra,Satisfactory,71,"O3, PM10",5
Ahmedabad,Moderate,128,"PM10, PM2.5",7
Ahmednagar,Satisfactory,65,O3,1
Aizawl,Good,32,PM10,1
Ajmer,Satisfactory,75,PM10,1
Akola,Satisfactory,79,PM10,1
Alwar,Satisfactory,93,PM10,1
Amaravati,Good,48,PM10,1
Ambala,Satisfactory,78,PM10,1
Ambernath,Good,40,PM10,1
Amravati,Satisfactory,67,PM10,2
Amritsar,Satisfactory,86,PM10,1
Angul,Poor,254,O3,1
Ankleshwar,Satisfactory,90,PM10,1
Araria,Satisfactory,52,PM10,1
Arrah,Satisfactory,53,CO,1
Asansol,Satisfactory,86,"CO, SO2, PM10",4
Aurangabad (Bihar),Moderate,102,CO,1
Aurangabad (Maharashtra),Satisfactory,80,"CO, PM10",3
Baddi,Moderate,158,O3,1
Badlapur,Satisfactory,71,PM10,1
Bagalkot,Satisfactory,57,PM10,1
Baghpat,Satisfactory,70,O3,1
Bahadurgarh,Satisfactory,64,PM10,1
Balasore,Satisfactory,77,O3,1
Ballabgarh,Moderate,120,PM2.5,1
Baran,Moderate,170,O3,1
Barbil,Satisfactory,66,O3,1
Bareilly,Good,42,"CO, SO2",2
Baripada,Good,44,PM10,1
Barmer,Moderate,136,PM10,1
Barrackpore,Good,37,PM2.5,1
Bathinda,Satisfactory,78,CO,1
Begusarai,Satisfactory,97,PM10,1
Belapur,Satisfactory,98,O3,1
Belgaum,Good,43,SO2,1
Bengaluru,Satisfactory,88,"PM10, PM2.5",8
Bhagalpur,Good,46,PM10,1
Bharatpur,Moderate,177,O3,1
Bhavnagar,Satisfactory,89,PM2.5,1
Bhilai,Good,45,"O3, CO, PM10",3
Bhilwara,Satisfactory,79,PM10,1
Bhiwadi,Satisfactory,100,"PM10, PM2.5",2
Bhiwandi,Satisfactory,95,PM10,1
Bhiwani,Satisfactory,58,PM2.5,1
Bhopal,Moderate,116,"O3, PM10",2
Bhubaneswar,Moderate,120,"O3, CO",2
Bihar Sharif,Satisfactory,58,PM2.5,1
Bikaner,Moderate,124,O3,1
Boisar,Satisfactory,65,PM10,1
Bulandshahr,Moderate,104,PM10,1
Bundi,Moderate,159,O3,1
Buxar,Good,46,PM2.5,1
Byasanagar,Moderate,179,O3,1
Byrnihat (Assam),Moderate,168,PM2.5,1
Byrnihat (Meghalaya),Moderate,132,PM10,1
Chamarajanagar,Good,44,PM10,1
Chandigarh,Satisfactory,70,O3,2
Chandrapur,Moderate,113,"O3, PM10",2
Charkhi Dadri,Moderate,106,PM2.5,1
Chennai,Good,50,PM10,6
Chhapra,Satisfactory,53,PM10,1
Chikkaballapur,Satisfactory,60,PM10,1
Chikkamagaluru,Satisfactory,52,CO,1
Chittorgarh,Moderate,166,CO,1
Churu,Moderate,178,O3,1
Coimbatore,Good,41,PM10,1
Cuddalore,Good,34,PM10,1
Cuttack,Satisfactory,76,CO,1
Damoh,Satisfactory,56,PM10,1
Dausa,Moderate,114,O3,1
Delhi,Moderate,121,"O3, PM2.5",45
Dewas,Satisfactory,85,PM10,1
Dhanbad,Moderate,105,NO2,1
Dharuhera,Satisfactory,89,PM2.5,1
Dharwad,Satisfactory,74,PM10,1
Dholpur,Satisfactory,54,PM10,1
Dhule,Satisfactory,65,PM10,1
Dungarpur,Satisfactory,63,PM10,1
Durgapur,Satisfactory,64,PM10,3
Eluru,Satisfactory,60,PM2.5,1
Faridabad,Moderate,104,"PM10, PM2.5",2
Fatehabad,Satisfactory,55,PM10,1
Firozabad,Satisfactory,56,PM10,1
Gandhinagar,Moderate,124,PM10,3
Gangtok,Good,26,O3,1
Gaya,Good,36,PM10,1
Ghaziabad,Moderate,146,"O3, PM2.5",6
Gorakhpur,Satisfactory,59,PM10,1
Greater Noida,Moderate,131,"O3, PM10",2
Gummidipoondi,Satisfactory,94,PM2.5,1
Guntur,Satisfactory,76,PM2.5,1
