city,level,index,pollutant,stations
Agartala,Good,28,SO2,1
Agra,Good,46,"PM10, PM2.5",5
Ahmedabad,Satisfactory,63,"CO, NO2, PM2.5",8
Ahmednagar,Satisfactory,53,CO,1
Aizawl,Good,22,PM10,1
Ajmer,Good,50,PM10,1
Akola,Satisfactory,55,PM10,1
Alwar,Satisfactory,73,CO,1
Amravati,Satisfactory,68,PM10,2
Amritsar,Poor,232,PM2.5,1
Angul,Satisfactory,64,PM10,1
Ankleshwar,Satisfactory,61,SO2,1
Ariyalur,Satisfactory,62,PM2.5,1
Asansol,Satisfactory,75,PM10,4
Aurangabad (Maharashtra),Good,46,O3,2
Baddi,Moderate,117,PM10,1
Badlapur,Satisfactory,73,PM10,1
Bagalkot,Good,49,PM10,1
Baghpat,Good,47,O3,1
Balasore,Satisfactory,56,O3,1
Baran,Satisfactory,54,O3,1
Barbil,Satisfactory,77,PM10,1
Bareilly,Satisfactory,98,SO2,1
Baripada,Satisfactory,56,PM10,1
Barmer,Good,50,PM10,1
Bathinda,Satisfactory,53,PM10,1
Belapur,Good,37,PM10,1
Bengaluru,Satisfactory,60,PM10,13
Bhagalpur,Good,50,PM10,1
Bharatpur,Good,43,O3,1
Bhilai,Satisfactory,62,PM10,2
Bhilwara,Good,45,PM10,1
Bhiwadi,Satisfactory,70,"PM10, PM2.5",2
Bhiwandi,Satisfactory,63,PM10,1
Bhopal,Good,41,"O3, PM10",3
Bhubaneswar,Satisfactory,74,CO,2
Bidar,Good,41,PM10,1
Bikaner,Satisfactory,80,PM10,1
Bilaspur,Good,31,CO,1
Bileipada,Moderate,146,PM2.5,1
Boisar,Satisfactory,66,O3,1
Brajrajnagar,Satisfactory,52,CO,1
Bulandshahr,Good,38,PM10,1
Buxar,Good,48,O3,1
Byasanagar,Satisfactory,79,CO,1
Byrnihat,Moderate,105,PM2.5,1
Chamarajanagar,Good,45,PM10,1
Chandigarh,Satisfactory,90,PM10,3
Chandrapur,Satisfactory,90,"SO2, PM10",2
Chengalpattu,Good,50,PM10,1
Chennai,Satisfactory,76,"CO, PM10",8
Chhal,Good,49,PM10,1
Chikkaballapur,Good,23,O3,1
Chikkamagaluru,Good,35,PM10,1
Chittoor,Satisfactory,61,PM2.5,1
Chittorgarh,Good,40,O3,1
Churu,Satisfactory,74,PM10,1
Coimbatore,Good,30,"PM10, PM2.5",2
Cuddalore,Good,26,"PM10, PM2.5",2
Cuttack,Good,47,PM10,1
Damoh,Good,24,CO,1
Dausa,Good,46,PM10,1
Davanagere,Good,29,PM2.5,1
Dehradun,Good,26,PM10,1
Delhi,Satisfactory,79,"O3, PM10",35
Dewas,Good,43,PM10,1
Dhanbad,Satisfactory,95,PM10,1
Dharwad,Satisfactory,56,PM10,1
Dhule,Satisfactory,59,PM10,1
Dungarpur,Satisfactory,54,CO,1
Durgapur,Satisfactory,58,PM10,3
Eloor,Satisfactory,56,CO,1
Firozabad,Good,26,"SO2, PM10",2
Gandhinagar,Satisfactory,52,PM10,2
Gangtok,Good,22,O3,1
Gaya,Satisfactory,95,"PM10, PM2.5",3
Ghaziabad,Satisfactory,79,PM10,3
Gorakhpur,Satisfactory,73,PM10,1
Greater Noida,Moderate,120,PM10,2
Gummidipoondi,Moderate,130,PM2.5,1
Gurugram,Moderate,138,O3,1
Guwahati,Satisfactory,52,"SO2, PM10",4
Gwalior,Good,48,PM2.5,2
Hajipur,Satisfactory,88,PM2.5,1
Haldia,Satisfactory,64,PM10,1
Hanumangarh,Satisfactory,54,PM10,1
Hapur,Good,36,CO,1
Hassan,Satisfactory,63,PM10,1
Hosur,Satisfactory,76,PM10,1
Howrah,Satisfactory,55,"NO2, PM10",5
Hubballi,Good,42,PM10,1
Hyderabad,Satisfactory,66,"PM10, PM2.5",12
Imphal,Moderate,111,SO2,1
Indore,Satisfactory,55,"NO2, PM10, PM2.5",5
Jabalpur,Good,40,"O3, CO",4
Jaipur,Satisfactory,67,"NO2, PM10",6
Jaisalmer,Satisfactory,74,CO,1
Jalandhar,Satisfactory,82,PM10,1
Jalgaon,Good,49,PM10,1
Jalna,Satisfactory,70,O3,1
Jalore,Satisfactory,65,PM10,1
Jhalawar,Good,49,O3,1
Jhansi,Good,41,SO2,1
Jhunjhunu,Satisfactory,65,PM10,1
Jodhpur,Good,47,PM10,5
Kadapa,Satisfactory,55,PM2.5,1
Kalaburagi,Good,32,PM10,1
Kalyan,Good,48,"CO, PM10",2
Kanpur,Satisfactory,53,"CO, PM10",3
