city,level,index,pollutant,stations
Agra,Very Poor,338,PM2.5,1
Ahmedabad,Moderate,175,PM2.5,1
Alwar,Moderate,157,PM2.5,1
Amaravati,Poor,232,PM2.5,1
Amritsar,Good,45,PM10,1
Asanol,Poor,275,PM2.5,1
Baghpat,Very Poor,375,PM2.5,1
Bahadurgarh,Severe,401,PM2.5,1
Bathinda,Moderate,108,PM10,1
Bengaluru,Satisfactory,84,"O3, PM10, PM2.5",9
Bhiwadi,Very Poor,321,PM2.5,1
Bhiwani,Moderate,182,PM2.5,1
Brajrajnagar,Poor,218,PM2.5,1
Bulandshahr,Very Poor,382,PM2.5,1
Chandrapur,Moderate,104,PM10,1
Chennai,Satisfactory,64,PM2.5,2
Chikkaballapur,Poor,207,PM10,1
Damoh,Moderate,189,PM10,1
Delhi,Severe,404,PM2.5,37
Dewas,Moderate,108,PM10,1
Faridabad,Severe,427,PM2.5,1
Gaya,Very Poor,385,PM2.5,1
Ghaziabad,Severe,441,PM2.5,1
Greater Noida,Very Poor,383,PM2.5,1
Gurugram,Poor,284,PM2.5,2
Haldia,Moderate,195,PM10,1
Hapur,Severe,402,PM2.5,1
Howrah,Very Poor,365,PM2.5,2
Hubballi,Satisfactory,99,PM10,1
Hyderabad,Moderate,152,PM2.5,5
Jaipur,Moderate,155,"PM10, PM2.5",3
Jalandhar,Moderate,143,PM2.5,1
Jodhpur,Poor,286,PM2.5,1
Jorapokhar,Moderate,189,PM10,1
Kalaburgi,Moderate,174,PM2.5,1
Kanpur,Very Poor,392,PM2.5,1
Khanna,Moderate,108,PM10,1
Kolkata,Very Poor,396,PM2.5,2
Kota,Moderate,145,PM2.5,1
Kurushketra,Poor,283,PM2.5,1
Lucknow,Very Poor,328,PM2.5,4
Ludhiana,Moderate,172,PM2.5,1
Mandi Gobindgarh,Moderate,114,PM10,1
Mandideep,Moderate,168,PM10,1
Moradabad,Very Poor,383,PM2.5,1
Mumbai,Poor,251,PM10,1
Muzaffarnagar,Very Poor,363,PM2.5,1
Muzaffarpur,Very Poor,397,PM2.5,1
Nagpur,Moderate,150,O3,1
Nashik,Poor,210,O3,1
Navi Mumbai,Moderate,175,PM10,1
Noida,Severe,433,"PM10, PM2.5",2
Pali,Moderate,159,PM10,1
Palwal,Very Poor,308,PM2.5,1
Panchkula,Satisfactory,100,PM2.5,1
Panipat,Poor,290,PM2.5,1
Patiala,Satisfactory,90,PM10,1
Patna,Severe,433,PM2.5,1
Pithampur,Satisfactory,85,PM10,1
Pune,Moderate,199,PM2.5,1
Rajamahendravaram,Poor,242,PM2.5,1
Ratlam,Moderate,120,PM10,1
Rohtak,Moderate,148,PM2.5,1
Rupnagar,Moderate,151,PM2.5,1
Satna,Moderate,195,PM10,1
Siliguri,Poor,260,PM2.5,1
Singrauli,Very Poor,338,PM10,1
Solapur,Moderate,148,PM2.5,1
Talcher,Very Poor,331,PM10,1
Thiruvananthapuram,Moderate,162,PM2.5,1
Tirupati,Satisfactory,88,NO2,1
Udaipur,Moderate,184,PM10,1
Varanasi,Very Poor,322,PM2.5,1
Vijayawada,Satisfactory,86,PM10,1
Visakhapatnam,Poor,262,PM2.5,1
