city,level,index,pollutant,stations
Agartala,Satisfactory,54,PM10,1
Agra,Moderate,128,"PM10, PM2.5",6
Ahmedabad,Moderate,126,"PM10, PM2.5",8
Ahmednagar,Moderate,129,PM10,1
Aizawl,Good,38,PM2.5,1
Ajmer,Moderate,106,PM10,1
Akola,Satisfactory,90,PM10,1
Alwar,Satisfactory,95,PM10,1
Amaravati,Poor,243,PM2.5,1
Ambala,Satisfactory,100,CO,1
Amravati,Satisfactory,83,PM10,2
Amritsar,Moderate,119,PM2.5,1
Anantapur,Moderate,110,PM2.5,1
Angul,Moderate,180,O3,1
Ankleshwar,Moderate,122,PM10,1
Araria,Moderate,191,PM2.5,1
Ariyalur,Satisfactory,82,PM10,1
Arrah,Moderate,162,PM2.5,1
Asansol,Poor,256,PM2.5,3
Aurangabad (Bihar),Moderate,102,CO,1
Aurangabad (Maharashtra),Moderate,101,"PM10, PM2.5",3
Baddi,Poor,238,PM2.5,1
Badlapur,Moderate,121,PM10,1
Bagalkot,Satisfactory,53,PM10,1
Baghpat,Poor,251,PM2.5,1
Bahadurgarh,Poor,254,PM2.5,1
Balasore,Very Poor,307,PM2.5,1
Ballabgarh,Very Poor,308,PM2.5,1
Baran,Moderate,109,PM10,1
Barbil,Moderate,184,PM2.5,1
Bareilly,Moderate,104,PM10,2
Baripada,Poor,264,PM2.5,1
Barmer,Moderate,103,PM10,1
Barrackpore,Poor,261,PM2.5,1
Begusarai,Moderate,127,PM2.5,1
Belapur,Moderate,102,PM10,1
Bengaluru,Satisfactory,96,PM10,12
Bettiah,Moderate,132,PM2.5,1
Bhagalpur,Poor,233,PM2.5,2
Bharatpur,Moderate,109,PM10,1
Bhilai,Satisfactory,62,PM10,3
Bhilwara,Moderate,128,PM2.5,1
Bhiwadi,Poor,218,PM2.5,2
Bhiwandi,Moderate,143,PM10,1
Bhiwani,Poor,241,PM2.5,1
Bhopal,Moderate,173,"O3, PM10",2
Bhubaneswar,Poor,277,PM2.5,2
Bihar Sharif,Poor,206,PM2.5,1
Bikaner,Moderate,182,PM10,1
Bilaspur,Satisfactory,70,PM10,1
Bileipada,Poor,256,PM2.5,1
Boisar,Satisfactory,83,PM2.5,1
Brajrajnagar,Moderate,138,NO2,1
Bulandshahr,Moderate,180,PM2.5,1
Bundi,Moderate,104,PM10,1
Buxar,Moderate,168,PM2.5,1
Byasanagar,Poor,272,PM2.5,1
Byrnihat,Moderate,151,PM2.5,1
Chamarajanagar,Good,37,PM10,1
Chandigarh,Moderate,182,PM2.5,2
Chandrapur,Moderate,147,"PM10, PM2.5",2
Charkhi Dadri,Moderate,169,PM2.5,1
Chennai,Moderate,154,PM2.5,6
Chhal,Satisfactory,85,O3,1
Chhapra,Moderate,106,PM10,1
Chikkamagaluru,Good,47,PM10,1
Chittorgarh,Moderate,119,PM10,1
Churu,Moderate,200,PM10,1
Coimbatore,Moderate,113,PM2.5,2
Cuddalore,Moderate,112,PM2.5,2
Cuttack,Poor,275,PM2.5,1
Damoh,Good,24,PM10,1
Dausa,Satisfactory,99,PM10,1
Dehradun,Moderate,127,PM2.5,1
Delhi,Poor,259,"PM10, PM2.5",40
Dewas,Satisfactory,75,PM10,1
Dhanbad,Poor,209,PM2.5,1
Dharwad,Satisfactory,84,PM10,1
Dholpur,Satisfactory,51,PM2.5,1
Dhule,Moderate,101,PM10,1
Dindigul,Satisfactory,54,PM10,1
Dungarpur,Satisfactory,87,PM10,1
Durgapur,Poor,212,PM2.5,3
Eloor,Satisfactory,82,PM2.5,1
Faridabad,Moderate,195,PM2.5,3
Fatehabad,Moderate,165,PM2.5,1
Firozabad,Satisfactory,74,PM10,1
Gandhinagar,Satisfactory,86,PM10,2
Gaya,Moderate,142,"PM10, PM2.5",3
Ghaziabad,Poor,262,PM2.5,4
Gorakhpur,Satisfactory,75,PM10,1
Greater Noida,Poor,224,"PM10, PM2.5",2
Gummidipoondi,Poor,262,PM2.5,1
Gurugram,Poor,276,PM2.5,4
Guwahati,Moderate,143,PM2.5,2
Gwalior,Moderate,129,"PM10, PM2.5",3
Hajipur,Moderate,192,PM2.5,1
Haldia,Very Poor,327,PM2.5,1
Hanumangarh,Moderate,135,PM10,1
Hapur,Moderate,145,PM2.5,1
Hisar,Moderate,109,PM10,1
Howrah,Poor,280,PM2.5,4
Hubballi,Satisfactory,63,PM10,1
Hyderabad,Satisfactory,87,PM10,12
Indore,Satisfactory,78,"PM10, PM2.5",5
Jabalpur,Moderate,106,"O3, PM10",3
Jaipur,Moderate,193,"PM10, PM2.5",5
Jaisalmer,Moderate,138,PM10,1
Jalandhar,Moderate,157,PM2.5,1
Jalgaon,Moderate,140,PM2.5,1
Jalna,Satisfactory,84,PM10,1
Jalore,Moderate,147,PM10,1
Jhalawar,Moderate,104,PM2.5,1
Jhansi,Satisfactory,69,PM10,1
Jhunjhunu,Moderate,157,PM10,1
Jind,Poor,270,PM2.5,1
