city,level,index,pollutant,stations
Agra,Satisfactory,70,"O3, PM10, PM2.5",5
Ahmedabad,Satisfactory,73,PM10,4
Ahmednagar,Satisfactory,63,PM10,1
Aizawl,Good,19,PM10,1
Ajmer,Satisfactory,59,PM10,1
Akola,Good,39,PM10,1
Alwar,Satisfactory,64,PM2.5,1
Amaravati,Good,38,SO2,1
Ambala,Satisfactory,80,PM10,1
Amravati,Good,26,"O3, PM10",2
Amritsar,Moderate,169,PM2.5,1
Anantapur,Satisfactory,77,PM10,1
Angul,Satisfactory,94,PM10,1
Ankleshwar,Satisfactory,57,CO,1
Ariyalur,Good,34,SO2,1
Asansol,Satisfactory,71,"CO, PM10, PM2.5",3
Aurangabad (Bihar),Satisfactory,56,O3,1
Aurangabad (Maharashtra),Good,42,O3,2
Badlapur,Satisfactory,53,PM10,1
Bagalkot,Good,42,PM10,1
Baghpat,Moderate,103,PM10,1
Bahadurgarh,Moderate,114,PM2.5,1
Balasore,Satisfactory,67,CO,1
Ballabgarh,Moderate,133,PM2.5,1
Banswara,Satisfactory,66,PM10,1
Baran,Good,45,O3,1
Barbil,Satisfactory,74,PM10,1
Bareilly,Good,21,SO2,1
Baripada,Satisfactory,60,O3,1
Barmer,Satisfactory,55,PM10,1
Barrackpore,Good,47,PM10,1
Bathinda,Satisfactory,68,PM2.5,1
Belapur,Satisfactory,61,O3,1
Belgaum,Satisfactory,51,CO,1
Bengaluru,Good,47,"O3, CO, PM10",11
Bhagalpur,Moderate,134,PM2.5,2
Bharatpur,Moderate,108,CO,1
Bhilai,Good,40,"O3, PM10",2
Bhiwadi,Moderate,122,PM10,2
Bhiwandi,Good,49,PM10,1
Bhiwani,Satisfactory,77,PM2.5,1
Bhopal,Satisfactory,54,"CO, PM10",3
Bhubaneswar,Satisfactory,83,"CO, PM10",2
Bidar,Satisfactory,71,CO,1
Bikaner,Moderate,127,PM10,1
Bilaspur,Good,40,CO,1
Bileipada,Satisfactory,97,PM10,1
Boisar,Good,38,PM10,1
Bulandshahr,Moderate,104,PM10,1
Bundi,Satisfactory,54,O3,1
Byasanagar,Satisfactory,54,O3,1
Byrnihat,Poor,223,PM2.5,1
Chamarajanagar,Good,42,PM10,1
Chandigarh,Moderate,116,"PM10, PM2.5",3
Chandrapur,Good,29,PM10,1
Charkhi Dadri,Moderate,119,PM2.5,1
Chennai,Satisfactory,61,"CO, PM10",7
Chhal,Satisfactory,64,PM10,1
Chhapra,Satisfactory,59,PM10,1
Chikkaballapur,Good,32,PM10,1
Chittoor,Satisfactory,52,PM2.5,1
Churu,Satisfactory,80,O3,1
Coimbatore,Good,40,SO2,1
Cuddalore,Good,19,PM10,1
Cuttack,Satisfactory,54,PM2.5,1
Damoh,Good,40,PM2.5,1
Dausa,Satisfactory,75,PM10,1
Davanagere,Good,22,O3,1
Dehradun,Satisfactory,56,PM10,1
Delhi,Moderate,136,"PM10, PM2.5",36
Dewas,Good,50,PM10,1
Dhanbad,Poor,216,NO2,1
Dharuhera,Moderate,177,PM2.5,1
Dharwad,Satisfactory,55,PM10,1
Dholpur,Moderate,196,PM2.5,1
Dhule,Good,41,PM10,1
Dungarpur,Poor,247,PM10,1
Durgapur,Moderate,104,"PM10, PM2.5",2
Eloor,Good,43,CO,1
Faridabad,Moderate,124,"PM10, PM2.5",3
Fatehabad,Satisfactory,84,PM10,1
Firozabad,Satisfactory,68,PM10,1
Gadag,Good,48,CO,1
Gandhinagar,Satisfactory,68,"PM10, PM2.5",2
Gangtok,Good,24,O3,1
Gaya,Satisfactory,74,"O3, CO, PM2.5",3
Ghaziabad,Moderate,160,"PM10, PM2.5",3
Gorakhpur,Satisfactory,66,PM2.5,1
Greater Noida,Moderate,167,"PM10, PM2.5",2
Gummidipoondi,Satisfactory,82,PM10,1
Gurugram,Moderate,165,"PM10, PM2.5",3
Guwahati,Satisfactory,72,"SO2, PM10, PM2.5",3
Gwalior,Satisfactory,84,PM10,3
Hajipur,Moderate,128,PM2.5,1
Haldia,Good,47,PM10,1
Hapur,Satisfactory,60,PM10,1
Hassan,Good,32,PM10,1
Haveri,Good,36,CO,1
Hisar,Satisfactory,90,PM10,1
Howrah,Satisfactory,53,PM10,3
Hubballi,Satisfactory,54,PM10,1
Hyderabad,Satisfactory,55,PM10,9
Imphal,Moderate,101,SO2,1
Indore,Satisfactory,51,"CO, SO2, PM10",4
Jabalpur,Satisfactory,53,"PM10, PM2.5",2
Jaipur,Satisfactory,78,O3,6
Jaisalmer,Moderate,140,PM10,1
Jalandhar,Moderate,111,PM10,1
Jalgaon,Good,48,PM10,1
Jalna,Good,27,O3,1
Jalore,Satisfactory,70,O3,1
Jhalawar,Satisfactory,78,O3,1
Jhansi,Satisfactory,55,PM2.5,1
Jhunjhunu,Satisfactory,86,PM2.5,1
Jind,Satisfactory,71,PM10,1
Jodhpur,Satisfactory,86,"O3, PM10",5
Kaithal,Satisfactory,90,PM10,1
Kalaburagi,Good,31,CO,1
Kalyan,Good,29,PM10,1
Kannur,Satisfactory,69,CO,1
Kanpur,Satisfactory,60,PM10,1
Karauli,Moderate,152,PM2.5,1
Karnal,Satisfactory,64,PM10,1
Karwar,Good,32,PM10,1
Kashipur,Satisfactory,60,PM10,1
Katihar,Satisfactory,58,PM10,1
Katni,Satisfactory,77,PM10,1
Keonjhar,Good,49,PM10,1
Khanna,Moderate,113,PM10,1
Khurja,Moderate,114,PM10,1
Kishanganj,Good,49,PM10,1
Kohima,Good,39,PM10,1
Kolhapur,Good,50,"O3, PM10",2
Kolkata,Good,41,"NO2, PM10",7
Koppal,Good,46,NO2,1
Korba,Good,48,PM10,1
Kota,Satisfactory,74,"O3, PM2.5",2
Kunjemura,Satisfactory,64,PM10,1
Kurukshetra,Satisfactory,96,PM2.5,1
Latur,Good,47,O3,1
Lucknow,Satisfactory,96,"PM10, PM2.5",6
Ludhiana,Moderate,111,PM2.5,1
Madikeri,Good,18,PM10,1
Mahad,Good,38,PM10,1
Maihar,Good,44,PM10,1
Malegaon,Satisfactory,94,PM10,1
Mandi Gobindgarh,Moderate,144,PM2.5,1
Mandideep,Satisfactory,64,PM10,1
Mandikhera,Good,35,SO2,1
Manesar,Satisfactory,74,PM2.5,1
Mangalore,Satisfactory,71,PM10,1
Meerut,Satisfactory,94,"O3, PM10",2
Moradabad,Satisfactory,60,PM10,6
Motihari,Good,37,PM10,1
Mumbai,Good,43,PM10,23
Munger,Satisfactory,95,CO,1
Muzaffarnagar,Moderate,148,PM2.5,1
Muzaffarpur,Satisfactory,56,"PM10, PM2.5",2
Mysuru,Good,32,PM10,1
Nagaon,Good,43,CO,1
Nagpur,Good,43,"CO, PM10",4
Nalbari,Moderate,161,O3,1
Nandesari,Moderate,196,PM2.5,1
Narnaul,Good,47,SO2,1
Nashik,Good,42,"O3, CO",3
Navi Mumbai,Good,50,"O3, NO2, PM10",7
Noida,Moderate,139,PM10,3
Pali,Satisfactory,76,PM10,1
Palwal,Satisfactory,70,PM10,1
Panchkula,Moderate,116,PM2.5,1
Panipat,Satisfactory,94,PM10,1
Patiala,Satisfactory,76,PM10,1
Patna,Moderate,120,"O3, PM10",6
Pimpri-Chinchwad,Good,30,"CO, NO2",2
Pithampur,Satisfactory,80,O3,1
Pratapgarh,Satisfactory,83,O3,1
Prayagraj,Good,48,"PM10, PM2.5",3
Puducherry,Good,43,O3,1
Pune,Satisfactory,55,CO,8
Raipur,Satisfactory,51,PM10,4
Rairangpur,Satisfactory,55,PM10,1
Rajamahendravaram,Satisfactory,54,CO,1
Rajgir,Moderate,149,PM2.5,1
Rajsamand,Satisfactory,88,O3,1
Ramanagara,Good,29,O3,1
Ratlam,Satisfactory,80,PM10,1
Rohtak,Poor,212,PM2.5,1
Rourkela,Good,50,O3,1
Rupnagar,Satisfactory,82,PM10,1
Sagar,Satisfactory,80,"O3, PM10",2
Saharsa,Satisfactory,60,PM10,1
Samastipur,Moderate,109,CO,1
Sangli,Good,41,O3,1
Sasaram,Moderate,124,PM2.5,1
Satna,Good,43,CO,1
Sawai Madhopur,Satisfactory,88,O3,1
Shivamogga,Good,44,PM10,1
Sikar,Satisfactory,75,O3,1
Silchar,Satisfactory,56,PM10,1
Siliguri,Good,40,PM10,1
Singrauli,Satisfactory,90,SO2,1
Sirsa,Moderate,122,PM10,1
Sivasagar,Satisfactory,51,PM10,1
Solapur,Satisfactory,51,"O3, PM10",3
Sonipat,Satisfactory,77,PM10,1
Sri Ganganagar,Poor,280,PM10,1
Suakati,Satisfactory,57,O3,1
Talcher,Satisfactory,54,PM10,1
Tensa,Satisfactory,64,PM10,1
Thane,Good,42,"O3, PM10",3
Thiruvananthapuram,Good,38,"CO, PM10",2
Thoothukudi,Good,38,PM10,1
Thrissur,Moderate,103,CO,1
Tirupati,Good,43,PM10,2
Tirupur,Good,31,PM10,1
Tonk,Good,50,O3,1
Tumakuru,Satisfactory,83,PM10,1
Tumidih,Satisfactory,78,PM10,1
Udaipur,Satisfactory,74,PM10,1
Ujjain,Satisfactory,62,O3,1
Ulhasnagar,Good,49,PM10,1
Vapi,Good,48,SO2,1
Varanasi,Good,31,"SO2, PM10",4
Vatva,Satisfactory,62,NO2,1
Vellore,Good,24,PM10,1
Vijayapura,Good,42,PM10,1
Vijayawada,Satisfactory,51,PM10,4
Virar,Satisfactory,62,PM10,1
Visakhapatnam,Satisfactory,91,PM10,1
Vrindavan,Moderate,101,PM10,1
Yamuna Nagar,Satisfactory,90,PM10,1
