city,level,index,pollutant,stations
Agra,Poor,291,PM2.5,1
Ahmedabad,Moderate,135,PM10,1
Ajmer,Moderate,108,PM2.5,1
Alwar,Moderate,105,PM2.5,1
Amaravati,Moderate,197,PM2.5,1
Ambala,Poor,286,PM2.5,1
Amritsar,Poor,221,PM2.5,1
Ankleshwar,Moderate,155,PM2.5,1
Asansol,Good,28,PM10,1
Aurangabad,Satisfactory,61,PM10,1
Bagalkot,Moderate,174,PM2.5,1
Baghpat,Very Poor,371,PM2.5,1
Bahadurgarh,Very Poor,320,PM2.5,1
Ballabgarh,Very Poor,330,PM2.5,1
Bathinda,Poor,234,PM2.5,1
Bengaluru,Good,50,"CO, PM2.5",9
Bhiwadi,Very Poor,390,PM2.5,1
Bhiwani,Poor,220,O3,1
Bhopal,Moderate,131,PM10,1
Brajrajnagar,Moderate,162,PM2.5,1
Bulandshahr,Very Poor,339,PM2.5,1
Chandigarh,Satisfactory,95,PM10,1
Chandrapur,Moderate,108,PM10,2
Charkhi Dadri,Very Poor,338,PM2.5,1
Chennai,Satisfactory,62,"PM10, PM2.5",4
Chikkaballapur,Good,43,PM2.5,1
Chikkamagaluru,Good,34,PM10,1
Coimbatore,Good,46,PM10,1
Damoh,Moderate,111,PM10,1
Delhi,Very Poor,366,"PM10, PM2.5",36
Dewas,Satisfactory,91,PM10,1
Dharuhera,Very Poor,385,PM10,1
Eloor,Good,36,CO,1
Ernakulam,Satisfactory,77,CO,1
Faridabad,Very Poor,360,PM2.5,4
Fatehabad,Very Poor,322,PM2.5,1
Gaya,Satisfactory,57,PM10,1
Ghaziabad,Very Poor,344,"PM10, PM2.5",4
Greater Noida,Very Poor,381,PM10,2
Gurugram,Very Poor,334,PM2.5,4
Guwahati,Good,24,SO2,1
Gwalior,Moderate,192,PM2.5,1
Hajipur,Satisfactory,82,PM10,1
Hapur,Poor,260,PM10,1
Hisar,Very Poor,327,PM2.5,1
Howrah,Good,33,"CO, PM10",3
Hubballi,Satisfactory,91,PM10,1
Hyderabad,Moderate,168,PM2.5,6
Indore,Satisfactory,92,PM10,1
Jabalpur,Moderate,151,PM10,1
Jaipur,Moderate,148,PM2.5,2
Jalandhar,Moderate,139,PM10,1
Jind,Poor,294,PM2.5,1
Jodhpur,Moderate,190,PM2.5,1
Kaithal,Poor,290,PM2.5,1
Kalaburgi,Moderate,152,PM2.5,1
Kalyan,Good,50,PM10,1
Kannur,Satisfactory,53,CO,1
Kanpur,Poor,261,PM2.5,1
Karnal,Poor,270,PM2.5,1
Katni,Poor,201,PM10,1
Khanna,Moderate,126,PM10,1
Kochi,Moderate,110,CO,1
Kohima,Good,31,PM2.5,1
Kolkata,Good,32,"O3, CO, NO2",7
Kollam,Satisfactory,91,PM2.5,1
Kota,Moderate,131,PM2.5,1
Kozhikode,Good,48,PM10,1
Kurukshetra,Very Poor,304,PM2.5,1
Lucknow,Poor,300,PM2.5,4
Ludhiana,Poor,222,PM2.5,1
Maihar,Good,50,PM10,1
Mandi Gobindgarh,Poor,211,PM2.5,1
Mandideep,Moderate,150,PM10,1
Mandikhera,Poor,279,PM2.5,1
Manesar,Poor,279,PM2.5,1
Meerut,Poor,261,"PM10, PM2.5",3
Moradabad,Poor,281,PM2.5,1
Mumbai,Satisfactory,82,"CO, PM10, PM2.5",8
Muzaffarnagar,Poor,276,PM2.5,1
Muzaffarpur,Satisfactory,75,"O3, PM10",2
Mysuru,Satisfactory,51,O3,1
Nagpur,Satisfactory,89,PM10,1
Nandesari,Moderate,128,CO,1
Nashik,Satisfactory,65,O3,1
Navi Mumbai,Satisfactory,62,PM2.5,2
Noida,Very Poor,369,"PM10, PM2.5",3
Pali,Moderate,131,PM10,1
Palwal,Poor,249,PM10,1
Panchkula,Satisfactory,58,PM2.5,1
Panipat,Very Poor,345,PM10,1
Patiala,Moderate,160,PM10,1
Patna,Moderate,128,"PM10, PM2.5",5
Pithampur,Moderate,103,PM2.5,1
Pune,Good,47,CO,1
Rajamahendravaram,Moderate,132,PM2.5,1
Ramanagara,Good,43,SO2,1
Ratlam,Moderate,128,PM10,1
Rohtak,Poor,277,PM2.5,1
Rupnagar,Poor,220,PM10,1
Sagar,Moderate,107,PM2.5,1
Satna,Satisfactory,61,PM10,1
Shillong,Good,17,PM2.5,1
Siliguri,Satisfactory,79,PM10,1
Singrauli,Poor,251,PM2.5,1
Sirsa,Poor,257,PM2.5,1
Solapur,Moderate,106,PM10,1
Sonipat,Poor,282,PM2.5,1
Talcher,Satisfactory,80,CO,1
Thiruvananthapuram,Satisfactory,56,"CO, PM10",2
Thrissur,Satisfactory,52,PM10,1
Tirupati,Good,46,CO,1
Udaipur,Satisfactory,79,PM10,1
Ujjain,Moderate,185,O3,1
Vapi,Satisfactory,82,PM2.5,1
Varanasi,Moderate,174,PM10,1
Vatva,Moderate,118,PM10,1
Visakhapatnam,Poor,280,PM2.5,1
Yadgir,Satisfactory,99,PM2.5,1
Yamunanagar,Poor,264,PM2.5,1
