city,level,index,pollutant,stations
Agartala,Moderate,196,PM2.5,1
Agra,Satisfactory,80,PM10,6
Ahmedabad,Moderate,106,O3,7
Aizawl,Good,32,PM10,1
Akola,Poor,215,PM2.5,1
Alwar,Satisfactory,66,PM10,1
Amaravati,Moderate,106,PM10,1
Amravati,Moderate,114,PM10,2
Amritsar,Moderate,114,PM2.5,1
Anantapur,Satisfactory,79,PM10,1
Ankleshwar,Moderate,137,PM2.5,1
Ariyalur,Satisfactory,59,PM10,1
Arrah,Satisfactory,95,PM10,1
Asansol,Moderate,128,PM10,1
Aurangabad (Bihar),Satisfactory,86,CO,1
Aurangabad (Maharashtra),Moderate,116,"PM10, PM2.5",3
Baddi,Satisfactory,91,PM10,1
Badlapur,Moderate,146,PM2.5,1
Bagalkot,Good,46,PM10,1
Baghpat,Satisfactory,93,PM10,1
Bahadurgarh,Moderate,119,PM2.5,1
Ballabgarh,Moderate,104,PM10,1
Banswara,Moderate,116,PM2.5,1
Baran,Satisfactory,94,PM10,1
Bareilly,Good,44,PM10,1
Baripada,Moderate,173,PM2.5,1
Barmer,Satisfactory,74,O3,1
Bathinda,Good,50,CO,1
Begusarai,Satisfactory,81,PM10,1
Belgaum,Satisfactory,74,PM10,1
Bengaluru,Satisfactory,99,"PM10, PM2.5",12
Bettiah,Satisfactory,83,PM10,1
Bhagalpur,Moderate,128,PM2.5,2
Bharatpur,Moderate,132,PM10,1
Bhilai,Satisfactory,70,PM10,2
Bhilwara,Satisfactory,77,PM10,1
Bhiwadi,Moderate,139,PM10,1
Bhiwani,Satisfactory,76,PM10,1
Bhopal,Moderate,111,"PM10, PM2.5",3
Bidar,Satisfactory,96,PM2.5,1
Bihar Sharif,Good,33,PM10,1
Bikaner,Moderate,120,PM10,1
Bilaspur,Satisfactory,92,PM10,1
Brajrajnagar,Good,42,PM10,1
Bulandshahr,Moderate,102,PM10,1
Bundi,Moderate,126,O3,1
Chamarajanagar,Good,43,PM10,1
Chandigarh,Satisfactory,78,"CO, PM2.5",3
Chandrapur,Moderate,119,PM2.5,1
Charkhi Dadri,Moderate,104,PM2.5,1
Chennai,Moderate,109,PM2.5,8
Chhapra,Satisfactory,64,CO,1
Chikkaballapur,Satisfactory,87,PM2.5,1
Chikkamagaluru,Good,41,PM10,1
Chittoor,Satisfactory,93,PM2.5,1
Chittorgarh,Moderate,134,PM2.5,1
Churu,Satisfactory,67,PM2.5,1
Cuddalore,Satisfactory,77,PM10,1
Damoh,Good,36,PM10,1
Dausa,Moderate,119,PM10,1
Dehradun,Satisfactory,52,PM10,1
Delhi,Moderate,129,"PM10, PM2.5",33
Dewas,Satisfactory,99,PM2.5,1
Dhanbad,Poor,224,NO2,1
Dharuhera,Satisfactory,95,PM10,1
Dhule,Moderate,174,PM2.5,1
Faridabad,Moderate,140,PM2.5,3
Fatehabad,Satisfactory,79,O3,1
Firozabad,Satisfactory,58,PM10,2
Gadag,Good,49,PM2.5,1
Gandhinagar,Satisfactory,92,"PM10, PM2.5",2
Gangtok,Satisfactory,55,SO2,1
Gaya,Satisfactory,51,PM10,2
Ghaziabad,Moderate,107,PM10,4
Gorakhpur,Satisfactory,64,PM10,1
Greater Noida,Moderate,156,PM10,2
Gummidipoondi,Moderate,178,PM2.5,1
Gurugram,Moderate,149,PM2.5,4
Guwahati,Satisfactory,93,CO,4
Gwalior,Moderate,132,"O3, PM10",4
Hajipur,Moderate,106,PM10,1
Haldia,Moderate,106,PM2.5,1
Hanumangarh,Moderate,113,PM10,1
Hapur,Satisfactory,56,PM10,1
